,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.142895360809823,0.145975454058126,0,0,0,0,0,0,0,0,-0.037341594256472,0,0,0,0,0,-0.00717715710448282,0,-0.129822715478408,0,0,0.0095208322014079,-0.203266385672113,0,0.056930219739415,0,0,0.634162440281518,0,-0.0425331335267092,0.0552418190818417,0,0,0,0,-1.35525271560688e-20,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.153329291576454,0,0.115970494779758,1.73472347597681e-18,0,0,0,0.0267815953975875,0,0.000229345023172629,0,0,0,0.0676399671316465,0,0,0,0,0.0812243350263453,0,0,0,0.0271108304553683,0.0326477802839117,0.0558014437462954,0,0,0,0,0,0.342546550346063,0,0,0,0,0,0.0808084781671722,0,0.0368611002423256,0,0,-0.0715742584920916,0,0,-0.0340604995348931
X601939.CH.EQUITY,0.286167893816847,0,0,0,0.0442173269822123,0,0,0,0,0,0,0,0,0,0,0,0,0.207435936201229,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0641461167886522,0,0,0,-0.279610378112719,0,0,0,0,0.00910327683431893,0.458395231609215,0,0,0,0,0,0,0,0,0,0,0.00509634135199494
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.327506167477791,0.206028883924612,0,0.642270685790915,0,0,0,0.309988729887036,0.0749604324507078,-0.26718680394237,0,0,0,0,0,-0.184958795936532,0,0,0,0,0,0,0,0,0,-0.652726367183981,0,0,0,0,0,0,-0.125826397850118,0,0.296964553625349,0,1.38777878078145e-17,0,0,0,0.268751624266792,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458045314754361,0,0,0.490063789073927,0,0,0.0561987652425661,0.0649290229563341,0,0,0,0,0,-0.0388452693969696,-0.0422044462423367,-0.232716773434694,0,0,0,0,0,0,0,0,0,-0.153393521391378,0,0.110133363528436,0,0,0,0,0,-0.105098981964459,0,0
X601988.CH.EQUITY,-0.251438584689386,0,0,-0.0256219786388255,0.462667215014768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0982488507461068,0,0.666394160921077,0,0.0369379931853389,0,0,-0.508903837070628,0,0,0,0,0,0,0,0,0,0,0.12204591301708,0,0,0,0,0.108476804446701,0,0,0,0,0
X600036.CH.EQUITY,0,0.40351262018641,-0.0530225779210595,0,-0.0384759906659478,0,0,0,-0.167136265504752,0.153995120605224,0,0.493020399392327,0,0,0,0,0,0,0,-0.128981251379052,0,0,0.265192402001408,0,-0.00944471964273092,0,0,0.0587222128209486,0,0,0.15618452922796,0,0,0,0,0,0,0,0,0,0,0,0.0864652150796423,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.0517937236070411,0,0,0.190637162194748,0.0139975245805413,0,0,0,0,0,-0.0208522457155961,0,0.0237147465718406,0.124979774975596,0,0,0,0.00724001476492567,0,0,0,0,0,0,0.205099311914223,0,0,0,0.0365130878872281,0,0.0537462901601754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.0786455286514823,0.0326841016679856,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.386166819265423,0,0,0,0,0,0.0159871785502188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851367072018052,0.212393985410546,0,-0.0550703740150447,0.0185235473489703,0,0,0,0,0,0.0144560046478094,0,0,0,0,-0.196991617460683
X601328.CH.EQUITY,0,0,0.0227226923756097,0,0,0,0.0808637083570188,0,0,0,0,0.330514424599971,0,0,0,0,0,0,0,0,0,0,0.263445148428631,0,0,0.100101553028821,0,0.0539694472417893,0,0,0,0,0,0,0,0,0,-0.223330403480011,0,0,0,0,-0.0823905933140393,0.149930148793865,0,0,0,0,0,0,-0.367412315830452
X601166.CH.EQUITY,0,0,0,0.233985389040625,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.573211994860942,0,0,0,0,-0.0861593041770794,0,0,0,0,0,0,0,0,-0.0204592124814455,0,0,0,0,0,0,0,0,0,0,0,0.172493627004197,0,0,0,0,0,0,0,0,0,0,-0.0135270510131798
X600000.CH.EQUITY,0.0416054214259798,0,0,0,0,0,0.506006526285029,0,0,0.0534896288019966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269653204370204,0,0,0.139114164387283,0,0.0279801336358326,0,0,0,0,-0.147987286365566,0,0,0,0,0,0,-0.319147121995327,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0.240009537094048,0,-0.0979311885471348,0,0,0,0,0,-0.0236734725539365,0,0,0,0.134701575439214,0,0,0,0.113041175423884,0,0,0,0.0392386410437138,0,0,0,-0.0113081349669693,0,0,0,0,0,-0.11378922260466,0,0,0,0,0.0382533719291109,0,0,0,0,0.231200001857727,0,0,0,0,0,0,0.077373844661686,-0.125330144839731,0.165130495832647
X601601.CH.EQUITY,0,0.22248461686757,0,-0.0661387592028594,0,-0.231319731033156,0.104473337485754,0,0.387072560921293,0,0,0,0,0,0,0.140888519274948,0,0.0321510901429097,0,0,0,0,-0.100988517958792,0,0,0.11411625331362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161982259182716,0.062777001200308,0,0,0
X16.HK.EQUITY,0,0,0,0.0441155173693,0,0,0,0.241627676359283,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0416527169757353,0,0,0,0.187826921019648,0,0,0.072419491867108,0.156915904206056,0.0478199966735269,0.103137078257325,0,0.00627090351231671,0,0,0,0,0,0,0.398895148742521,0,0.0822745718910257,0,0,0.111674832835481,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0.0775928229445986,0.0569167854338722,0,0,0,0,0,0,0,0,0.28993781601443,0,0,0,0,0,0,0,0,-0.124189023514349,0,0.100100626168496,0,0.429437518363198,0,0,-0.272012801694225,0.252822191340514,-0.0259238180223295,0,0,0,0,0,0,0,0,0,0,0.265818418479869,0,0,-0.0662690547280539,0,0,0,0.407387425247691,0
X11.HK.EQUITY,0.0843291645542858,0,0,0,0.234714253057528,0.0736533229925853,0,0,0,0,0.122797913580006,0,0,0,0,0,0,0,0.202573424107156,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0234469899640932,0,0,0,0,0,0,0,-0.00585288978488686,0.205394658705343,0.0424094249984462,0,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0.038092636293182,0,0,0.133871996546059,0,0.0611536682404565,0.148600185644506,0,0,0,0,0,0.213170219788505,0,0,0,0,0.441271041622879,0,0,0.0620713323713299,0,0,0.0519662599918899,0.0578141866873951,0,0.0206743509568806,0,0,0.0525306850421282,0,-0.106087215967042,0,0,0,0,-0.259326854855006,0,0,0,0,0,0,0,0,0,0,-0.0157787274664853,0,0
X2388.HK.EQUITY,-0.142469029977845,0,0.0507126248356556,0,0.000566030367580864,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.310402480635212,0.177056957847136,0,0.124738053240538,0,0,0.259250448037708,0,0,0,0.0853425846227534,0,0.0333297905873733,0.128510815704563,0.161388667855313,0.0339211943167648,0,0,0,0,0.116048647828294,0,0,0,-0.0750958680057341,0,0,0,0,0,0,0,0,0,0
