,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0,1.38777878078145e-17,0,0.175923554636842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145862987773889,0,0,0,0.235691060085906,0,0,0,0,0,0,0.0859609232341649,0.175471900099844,0,0,0,0.105274117194509,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.246003474470158,0,0,0,0,0,0,0,0.329392281630958,0,0,0,0,0,0,0,0.184060314869433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199510437474301,0,0,-0.0578253425801896,0.0682831967926021,0.0209490090105784,0,0,0,0,0,0,0.0323726929677104,0,0,0,-0.118197326790702
X600000.CH.EQUITY,0.0828616128408039,0,0,0,0.0304501942538421,0,0,0,0.0562004773921223,0,0,0.210922480269296,0,0.0871470662303439,0.0919822250051733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224005930514059,0,0.0959615342253793,0.027135965842326,0.0102280581115528,0,0,0,0,0,0,0,0,0.0468430924444938,0.0640354163342953,0,0,0,0,0
X600015.CH.EQUITY,0,0.125276503582568,0,0,0,0,0.301745303400784,0.182210640513959,0,0,0,0,0,0.134723205659986,0,0,0,0,0,-0.0229771900104384,4.2667955979965e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0551400902299937,0,0,0,0,0,0.243743307518924,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.16632518485519,0.00494638574310675,0,0,0.194992385640647,0.0768969254143799,0.0796465978958916,0,0,0,0.0211458560796018,0.151511060475546,0.215318621555607,0,0.0273637438235893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596556070913356,0,0,0,0,0,0
X600036.CH.EQUITY,0.0920710277727375,0.0916187640837307,0,0,0,0,0.278494604681567,0,0,0,0,0,0.185151313125279,0,0,0,0,0.010191827754605,0,0,0.0157016292457397,0,0,0,0,0,0,0,0,0,0,0,0,0.172707131539466,0,0,0,0.105441957379379,0,0,0,0.043362424825382,0,0,0,0,0,0,0,0.0159817134354425,0,0
X601166.CH.EQUITY,0,0,0.0315545871728695,0.101644166949689,0,0.435400268329056,0,0.0448677448896098,0,0,0.00723194214680603,0,0.235774546524508,0,0,0,0,0,0,0,0.0620521144324883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226645148721918,0,0,0,0.0161049659544521,0,0,0.00200438961792499,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.0626692212303463,0,0.513076832895951,0,0.071099981001253,0,0,0,0,0,0,0,0.0288159482167933,0,0.0320979170276362,0.0275915787369714,0,0,0,0.0521558735521526,0,0,-0.0345807253963521,0,0.115259877584196,0,0,0,0.174381274177414,0,0,0,0,0,0,0,0,-0.0272168810179529,0,0.0873654869453104,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14506597249655,0,0,0,0.0999350948742962,0,0,1.38777878078145e-17,0,0,0,0.316461356908782,0,0,0.119650082905027,0,0,0,0,0,0,0,0.186107387414292,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.0747685698824872,0,0.012915602707178,0,0,0,0.0507847593745573,0,0,0.50026883779388,0,0,0.198605408179692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118434510048462,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0
