,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.103174692493328,0,-3.46944695195361e-18,0,0.0699438378325427,0.16590091837773,0,0,0,0,0,0,0.069391832740637,0,0,0,0.162850392117508,0,0,0,0,0,0,0,0.299838702276399,0,0,0,0.0200271150655934,0,0,0,0.0948691809110908,0,0,0,0,0,0,0,0.132546505911741,0,-0.124486827306155,0,0,0,0,0,-0.191123797491324,0,0
X002142.CH.EQUITY,0.355080411915222,0,0,-0.0859567995029035,0,0.158989757961056,0,0,0,0,0,0,0,0,0,-0.152029519224001,0,0,0,0,0,0,0.0931899287476931,0,0,-0.149900663293619,-0.0345542113443782,0,0,0.0835059924146931,0.219881192393364,0,0.238009438841183,0,0,0,0,-0.0680350617030993,0,0,0,0,0.0652775932631702,0,0,0,0,0,0,0,-0.0954790520817338,-0.020646496470346
X600000.CH.EQUITY,0.132213145340099,0,0,0,0.117681753230968,0.308447523273404,0,0.21371445038806,0,0.0310319401704599,0.128855705908127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0750959092011313,0,0,0,0,-0.110281409099194,0.0252413804796002,0,0,0,-1.73472347597681e-18,0,0,0,5.42101086242752e-20,0,0,-0.0360401761186191,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0.0469583454951748,0,0,0,0.014842157735141,0,0,0,0.118230274146721,0.164570608050762,0,0.0540153729812242,0,0,3.46944695195361e-18,0,0,0,0.0442488799116417,0,0,0,0.0431663408183453,0.0415576868114834,0,0,0,0,0.250131150035798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.230859802012334,0.194421650439456,0,0,0,0,0,0,0.2246728153529,0,0,0,0,0,0.0222866705860165,0,0,0,3.46944695195361e-18,0,0,0,0,0.0165476117108576,0,0.14842609146627,0,0,0.0663415939571683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.322219086304525,0,0.132427043341426,0,0,0,0.0938149019655434,0,0,0,0,0,0,0,0,0,-0.0293987310677412,0,0,0.028299277322279,0,0,0,0,0,0.0714884849584589,0,0.0595625405886954,0,0,0,0,0,0.0926929651295189,0,0.0660591895759087,0,0.060483068347223,0,0,0,0,0.233188620659501,0,0,0,0,0,0,0,0.00306320681414365,0.133778987208979
X601166.CH.EQUITY,0,0,0,0.184177510914354,0,0.470177733073012,0,0,0,0,0,0.00694673645938013,0.0469397961307253,0.0327111864650051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015492521663013,0,0.216005643321332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.281464634854121,0.343956695659488,0,0,0.0741328508236247,0,0,0,0.343670469670694,0,0.0212886317371033,0,0.0654095499423081,0,0,0,0,0,-0.0118284576869654,0,0,0,0,0,0,0,0.00272831263871063,0,0,0,0,0,0,0,0,0,0,-0.13171909663483,0,0,0,0,0,0,0,0,0,0,0,0.0864740203260824
X601229.CH.EQUITY,0,0,0,0,-6.93889390390723e-18,-0.0097151258800356,0,0,0,0.104228175521305,0,0.106404792410893,0,0.366426057574234,0,0,0,0,0,0,0,0,0.392278932189935,0,0,0,0.0312908135867013,0.14909611293002,0,0,0,0,0,0.0935867215325039,0,0,0,-0.089956569981564,0,0,0.0267596721404934,0,-0.0361522828826957,0,0,0,0,0,0,0,-0.134066652561604,0.0325553369973044
X601288.CH.EQUITY,-0.00472125374599337,0,0,0,0,0,0,0,0.178475234175834,0,0,0.438792587419168,0,0.144135549339252,0.147747470134608,0,-0.00451384073189421,0,0,0,0,0,0.188884689086049,0,0,0,0.0389559220601614,0,0,0,0,0,0,-0.118421904041599,0.028874502076908,0,0,0,0,0,0,0,0,0,0.0490310529203448,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.314318195470508,0,0.0989451910198959,0,0,0.149682905238884,0,0,0,0,0,0,0.0770909471233153,0.180280580427135,0,0,0.165436852873009,0,0.0290461767024154,0,0,0,0,0,0,0,0,0,0,0,0.0202475770548065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117834828804315,0,0,0.0319174748814607,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0719770983422808,0.469426624941955,0,0.111348567266165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156990229133458,0,0,-0.198975373849628,0,-0.0341247905715603,0.0219986186592598,0,0,0,0.0245891878976773,0,0,0,0,0.147761876191667,0,0,0,0.125639564255461,0,-0.0605391124122474
