,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0.031280935821998,0,0,0,0,0,0,0,0,0,0,0.278130539785218,0.00435816310036923,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.250845663417174,0,0,0,0,0,0.287607620419938,0.128676786763099,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.0692646482726167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370929974169476,0,0.0538709431637617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.0293202516972691,0.172752562064874,0,0,0,0,0,0,0,0.188191117656408,-0.0199223201122159,0.0505310851159576,0,-0.0167005914650225
X600000.CH.EQUITY,0,0,0,0,0.495402918927171,0,0,0.0543333641002154,0.00380047213711404,0.0185729542897866,0,0,0,0,0,0.209417678843293,0,0,0,0,0,0.0584139544503714,0,0,0,0,0,0,0,0,0.040228612800477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.457908972891188,0,0,0,0,0,0,0.189293762953635,0,0,0,0,0,-0.0189666250740607,0.00295578765355303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415158876982665,0,0,0,0,0,0,0,0.296921713773485,0,0,0,0,0.0483990853511619,0.0112464277900193,0
X600016.CH.EQUITY,0,0,0,0.0204998541008004,0,0,0,0.118320840887444,0.00443459687676477,0.00327154767775684,0.253231203657216,0,0.105238634008653,0.0562854113685141,0,0.417597265919985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0753769880879751,0,0,0,0,0.418986802842631,0,0,0,0,0,0,0,0,0,0,0.0545486830106987,0,0,0.258391231415608,0,0,0,0.0563066042872746,0,0,0,0.137529897827204,0,0,0,0.00354854653824483,0,0,0,0,0.00530247824900122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158543120239166
X601166.CH.EQUITY,0.0254043899122662,0,0.0348482104397731,0,-3.46944695195361e-18,0.163703239101301,0,0.224916325285782,0,0,0,0,0.310342898983407,0.109372095154534,0,0,0,0,0,0,0.0795203769937679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671551830073815,0,0
X601169.CH.EQUITY,0,0.00474649566725494,0.226905644543878,0.278298237817767,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.135405483321131,0.00937805654075627,0,0,0,0,0,0,0,0,0,0.0753042110284021,0,0,0,0,0,0,0.0483202205150364,0.175519700671113,0,0,0,0,0,0.0630665188401951,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0.216097361419364,0.232486411057441,0,0,0,0,0,0,0,0,0.140354999858674,0,0,0,0.294601251397528,0,0,0,-0.0620675910472085,0.175877705937229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272249676998323,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0314577855152361,0,0,0,0,0,0,0,0.0865549311988417,0,0.0926657556060409,0.363670872759776,0,0,0.304588769590987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836551421315923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251899295367542
