,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.0107697418075847,0.124484412997992,0.0159145990404075,6.93889390390723e-18,0,0.430293806905438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116979296258484,0,0,0,-0.0700111713393419,0,0,0,0,-0.0738345694339139,0,0,0,0,0,0.112753577279302,0,0,0,0,0,0,0,0,0.321434326153484,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0.232427801127573,0,0.110711407840378,0,0.0578463068217973,0,0,0,0.0376743323345646,0,0,0,0,0,0,0,0,0,0.018169717934877,0,0,0,0,0,-0.157534940583818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646324886476183,0.265067394645101,0,0.328675521997247,0,0,0,0.0906786210997228,0.0808512834370092,0
X002958.CH.EQUITY,0.0020383258897261,0,0,0,0,0,0,0,-0.0728565397934369,0,0,0,0.313991406653055,0,0,0,0.0757730800199329,0,0,0,0,0.457844215460047,0,0,0,0,0.0277751064292889,0,0,0,0.0468725581434229,0,0,0,0,0,0.113118453607493,0,0,0,0,0,0,0,0.0812412485940846,0,0,0,0,0,0,-0.0796101761140268
X600000.CH.EQUITY,0,0,0,0,0.252552405010625,0,0,0,0.262187693792146,0.0663873626597861,0,0.0205757983330151,0,0,0,0,0,0,0.136333411907452,0,0,0,0,0,0.157459312280537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231587106845774,0.0733250274492959,0,0.104877983556396,0,0,0,0,0,0
X600015.CH.EQUITY,0.280626365226676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11571329694524e-05,0,0,0,0,0,0,0,0.00500709798396875,0.188274781359169,0,0,0,0,0,0,0,0,0,0,0.230811589562103,0.157152056416751,0,0,0,0,0,0,0,0,0,0,0,0.0340490006950133
X600016.CH.EQUITY,-0.190548487053317,0,0,0,0,0,0,0.344500434165317,0,-0.0760881580847846,0,0,0,0,0,0,0,0,0.152550538309806,0,0,0,0,0,0,-0.0798705342596391,0,0,0,0,0,0,0,0.0586216457235656,0.544629719129077,0,0,-0.023885843900801,3.46944695195361e-18,0,0,0,0,-0.0719757941491135,0,0,0.134380120595448,0,0,0,-0.029480938601854,-0.113460325674915
X600036.CH.EQUITY,0,0.228282278523052,0,0,0.2027140407448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233893508133579,0.052408641063539,0.0466806144306249,0,0,0,0,0,0,0,0,0,0.119953548533023,0,0.0622172108806308,0.00414020250059596,0,0,0,0,0,0,0.0816597738838184,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0476554027208538,0,0,0,0,0,0,0.0853029918896833,0.266222078587383,0,0.198446262721998,0,0,0.0312768140956664,0,0.180640105070105,0,0,0,0,0,0,0.165269433471297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0678471942674463,0,0
X600926.CH.EQUITY,0.295472083382003,0,0,0.0641193119632197,0,0,0,0,0,0,0.325570463334876,0,0,0,0,0,0,0,0.209069153262475,0,0,0.112715106472122,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113769564100968,0,0,-0.0664551290702046,0,-0.149989937904857,0,0,-0.0934451405358899
X601009.CH.EQUITY,0,0,0.154544925648419,0,0.368357173829989,-0.141631545725721,-0.290854937496196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342063078182441,0,0.969267210650405,0,0,-0.172201365064551,0.404471936787988,0,0,0,0,0,-0.456418511618983,0,0,0,0,0,0,0,0,-0.0556687289438891,-0.653828841696728,0,0.156415282656551,0,0,-0.112573816025098,0.299438764471587,-0.163738936118846
