,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X17.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.132371140573812,0,0.0561913011848829,0,0,0,0,0,0,0,0,0.0583575099175552,0,0.0862940235526552,0,0,0,0,0,0,0,0,0.0614595300429227,0,0,0,-8.67361737988404e-19,0.0307418792133059,0,0,0.0825584451575028,0.140591693806346,0,0,0,0,0.133085470620685,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.221079977433735,0,0,0,0,0.116725308306198,0,0,0.0520040016537195,0,0,0,0,0.0083749446628656,0,0,0,0,0,0.067998336463694,0,0,0,0.13523287486464,-0.194457037306266,0,0,0,0,0.197125459524318,0.1570943029198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.551043214690154,0,0,0,0.149401002847549,0,0,0,0,0,0,0,0.0135951938087358,0,0,0,-0.050382591850433,0,-0.125486410076671,0,-0.0675706641903221,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.200147438209356,0.0366007913291499,0,0,0,0,0,0.0929650020398465,0,0,0,0
X600015.CH.EQUITY,0,0,-0.286427997039574,0,0,0.0587830596089147,0,0,0,0,0,0,0.29135407202149,0,0,0.792183418412668,0,0,-0.0379887829506468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.283060611132821
X600016.CH.EQUITY,0.0484948170527144,0.152793394860676,0.227039519601575,0.034492202794702,0,0,0,0.062298577940218,0.039475643260554,0,0,0,0.10878992433074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0577891040778722,0,0,0,0,0,0,0.161717545921938,0,0,0,0,0,0,0,0,0,0,0,0,-0.100391149170565
X600036.CH.EQUITY,0.0759199869412506,0.124602474721331,0,0.198827010500858,0,0,0,0,-0.165546311314384,0,0.421895454502874,0,0,0,0,0,0,-0.12985664852391,0,0,0,0,-0.0692001298790642,0,-0.0380299837213378,0,0,0.0593361387364763,0.120886329627278,0,0,0.153619092274332,0,0,0,0,0,0,0,0,0,0.214280108696435,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.0511522695670895,0.237509382896249,0,0.0928561673897323,0,0,0,0,0.234793047081666,0,0.154821123261256,0,0,0,0,0,0.0475035304573676,0,0,0,0,0,0,0,0,0,0,0,-0.0184847127877657,0,0,0,0,0,0,0,0,0.0285341021951263,0,0,0,0,0,0,0,0,0,0,0.082315278357532,0
X601169.CH.EQUITY,0,0,0,0.105240862594721,0,0.109095490236123,0,0,0.25648105475275,0,0.0901492319510693,0,0,0,0,0.270530474746133,0,0,0,0,0,0,0,0,0,0.095909605389956,0,0,0,0,0,0,0.0503100209382141,0.0941717364774644,0,0.0372238327985823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0.324477590301838,0.474131203101363,0,0.106926693712565,0,0.0489658722627453,0,0,0.0925382668133608,0,0,0,0,0,-0.0339759558450408,0,0,0,0,0.0515728073718193,0,0,0,0,0,0.0947873375590665,0.0178823841126653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993226624447052,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0.75932374999098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295225098498294,-0.276302006613435,0,0,0,0.13771995082634,0,0,0,0,0.0172880228925004,0,0.103216780122937,0,0,0,0,0,0
