,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.0916126697942516,0,0,0,0,0.510829030783133,0,0,0,0,0,0,0,0,0,0.0485517961833885,-0.106990219933195,0,0,0,0,0,0,0,0,0,0.0991427742808239,0,0,0,0.0524985685838831,0,0,0,0,0,0,0,0,0,0,0.166412552431638,0.0517879782560629,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.23897700342676,0,0,0,0,0,0,0,0.394151335145138,0,0,0,0,0,0,0,0.143077931830717,0,0.0122309098292396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184212757512105,0,0,-0.101534366194206,0.110084962670557,0,0,0,0,0,0,0,0.0201224266580649,0,0,0,-0.138710058971265
X600000.CH.EQUITY,0.0652161404087168,0,0,0,0,0,0.195736196309424,0,0,0,0,0,0,0.157641051737655,0.0636074885975959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502669541460764,0,0,0,0,0.0803822060923032,0.0285343238838641,0.0808274212199548,0,0,0,0,0,0,0,0,0,0.0600092042576674,0,0,0,0,0
X600015.CH.EQUITY,0,0.0938695511855569,0,0,0.0150819796465244,0,0.247972681205968,0.180299004946299,0,0,0,0,0,0.150080664459787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225386974051142,0,0,0,0,0,0.230850229746068,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.212521491514182,0,0,0,0.157564271788894,0.103298171846003,0,0.0815716905331931,0,0,0.0602015068354185,0.111249977881762,0.189857582081453,0,0.0498098416052929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00751304451756731,0
X600036.CH.EQUITY,0,0,0,0,0,0,0.447832682359168,0,0,0,0,0,0,0,0,0,0,0.0466416113251325,0,0,0.197048944193845,0,0,0,0,0,0,0,0,0.0905016602765744,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0471920068231842,0,0,0,0,0,0,0,0.0698595383282534,-0.0238549944929593,0
X601166.CH.EQUITY,0,0,0.033952848206677,0.101110259628227,0,0.429888441069012,0,0.0390998916856849,0,0,0,3.46944695195361e-18,0.237340337247363,0,0,0,0,0,0,0,0.0613679737376888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222385983497741,0,0,0,0.0187035524331934,0,0,0.00340706371002106,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.120152281893273,0,0.483152512554069,0.0333430049931449,0,0,0,0,0,0,0,0,0,0,0.0581446893764876,0.0313568692226983,0,0,0,0,0,0,0,0,0.104290164198192,0,0,0,0.150198783191226,0,0,0,6.93889390390723e-18,0,0,0,0,-0.00918700289300921,0,0.110340951509307,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141775440005859,0,0,0,0.0700693581489284,0,0,0,0,0,0,0.315319353973341,0,0,0.124623745925509,0,0,0,0,0,0,0,0.179717704646206,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.0737954669297558,0,0,0.380311806916234,0,0.115398306988921,0.180863635422824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511465171594302,0,0,0,0.141866694495999,0,0,0,0,0,0.0689420489146893,0,0,0,0,0,0,0,0,0,0,0,0,0
