,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.209247703042351,0,0.0570729276702743,0,0.537940983315232,0,0,0,0,0.0705119422938636,0,0,0.0109824615968758,0,0,0,0.0899152005324519,0,0,0,0,0,0,0,0,0,0,0,0,0.0248467485354511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.227859908953548,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.0882226428887928,0,0.571659738247442,0,0,0,-0.160470339315872,0,0,0,0,0,0,0,0,0,0,0,0,0.11172411367616,0,0,0,0,0,0,0,0,0,0,0.274419517588493,0.049767087432398,0,-0.243053689791191,0,0,0,0.00233123524916547,0,-8.67361737988404e-19,0,0,0,0,0,-0.0527402828009757,0,0,0
X600000.CH.EQUITY,0,0,0,0.0184820747807748,0,0,0.0460888594702255,0,0.00781538876472247,8.67361737988404e-19,0.371543357686524,0,0.0223690714269724,0,0,0.0208407070090166,0,0,0,0,0,0.0281526370490348,0,0,0,0,0,0,0,0,0,0.177458649650778,0,0,0,0,0,0,0,0,0,0.0159118853239243,0,0,0.0253992982541206,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.225667624850976,0.0706031393599946,0,0,0,0.12685884802102,0.199460611949802,0,0,0.0137196061732216,0.0631625655314996,0,0,0.0679805178264068,0,0,0,0,0,0,0.122042120448262,0,0,0,0,0,0,0,0,0,0,0.0618005680297549,0.00618155088272945,0,0,0.0184532235034916,0,0,0,0,0,0,0,0,0.0207446423263848,0,0.0196940169240533,0,0.0893205437747031,0,0
X600016.CH.EQUITY,0,0.00729624160239635,0,0,0,0,0,0,0,0,0,0,0,0.116801420788029,0,0,0,-0.0872273817874364,0,0,-0.383817610848767,0,0,0,0,0,0,0,0,0.721516615737958,0,0,0,0,0,0.0367717125745971,0,0,0,0,0.179420322098209,0.125611590574777,0.0614267413892279,0,0,0.117546602140292,0.0560021726088252,0,0,0,0.0870338464866047,0
X600036.CH.EQUITY,0.267422729692106,0.258284403942414,0,0,0,0,0,0,0,0,0,0,0,0,0.0680499423000864,0,0,0,0,0,0,0,0.105387028726176,0,0,0,0,0,0,0,0,0.173306352872948,0,0,0,0.100824656002552,0.0816229181522708,-0.0484653959654544,0,0,0,0.0362570892397858,0,0,0,0,0,0,0.0885643677869095,0.0273826763654562,0,0
X601166.CH.EQUITY,0.0584218981495107,0,0,0.0340958163731285,0,0,0,0,0.258710929140126,0,0,0,0.193793403547936,0,0,0,0.111575643441063,0,0,0,0,0.0179325830937551,0,0.0806157773269459,0,0.0979042408233391,0.0458734956182648,0,0,0,0,0,0,0,0.0528877151778362,0,0,0,0,0,0,0,0.0175941479823385,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,-3.46944695195361e-18,0,0,0.0554155434823289,0,0,0,0,0.282036387719064,0,0.0805925272770679,0.0327562347700607,0,0,0,0.162394136980824,0.102430359203333,0,0,0,0.0260174428658899,0.148052478154509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108536297606213,0,0
X601229.CH.EQUITY,0,0.0907684693690896,0,0.0914816460006057,0,0,0.6458034186033,0.37096699604398,0,0,0,0,0,0,0,0,0,0,0,0.0746481216823579,0,0,0,0,0,0,0.00786083330807066,0,0,0,-0.105059704149987,0,0.0240034342472811,0,-0.148171398184592,0,0,0,-0.0663558090269902,0,0,0,0,0,0,0,0,-0.208321521047748,0,0,0.123116025898882,0.233248452569951
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.142588032420444,0.230498187959355,0,0.087297776999612,0.257612501861197,0,0.0268454884024925,0,0,0,0,0,0,0,0,0,0,0,-0.0411420985033686,0,0,0,0,0,0,0,-0.0663867110422375,0,0,-0.0472896063485658,0.213431181188585,0,0,0,0,0,0,0,0,0,0.060864721333964,0.064009662595836
X601328.CH.EQUITY,0,0,0.321131274896351,0,0.0660852625633073,0,0,0,0,0.013509565674519,0,0,0,0,0.0821698409504836,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041793221917743,0,0,0.114446737356484,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.196600086802982,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.207365418367504,0,0.357116138722325,0.0392745454142057,0,0,0,0.0843794190179971,0,0,0,0,0,0,0,0.0287042791639418,0,0,0,0,0,0,0,0,0,0,0.201010951684429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0333889021444906,0,-0.00158566297963406,0
X601818.CH.EQUITY,0.00751769040856752,0.0665548890953808,0,0,0.0743142560759215,0,0.138998374687562,0.028088651654975,0.200133275693445,0,0,0.254744980296233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019607025267668,0,0.074043361917822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0,0.0869216552475322,0,0,0,0,0.229251133850893,0,0,0,0,0,0.709970320735656,0.0594609779657342,-0.149869274432481,1.38777878078145e-17,0,0,0,0,-0.261067760209867,-0.0398299399449977,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101860349830226,0,0,0,0,0,0,0,0,0,0,0,0,0.0783018654421604
X601988.CH.EQUITY,0.0516413716111409,0,0,0.328119382210794,0,0.354094727452703,0,0,0,0,0,0.252221068613621,0,0.00201097167927923,0,0,0,0,0,0,0,-0.0265508101727981,0,0,0,0,-0.0684151328144437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000871892843960381,-0.0916194849724894,0,0.0268185314314577,0.158097236879971,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.260021081022585,0,0,0,0,0,0.189456379316819,0,0,0,0,0.283535896283004,0,0,0.122922522487377,0,0,0,0,0,0,0,0,0,0,0.0944622536568319,0,0,0,0,0,0,0,0,0,0,-0.0276724408867955,0,0,0,0,0.115875727059692,0,0,0,0,0,0,-0.0432048107397499,0.107865686781465
X601658.CH.Equity,0.00634793601870579,0,0.435406783587841,0,0,0,0.0600214331490148,0,0,0,0,0.126490723973965,0,0.1287106654796,0.0695082571927879,0,0,0,0,0,0,0,0.0372706270553636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0935723720109552,0,0,-0.055519830350176,0,0.0167011136833004,-0.133935883531865,0,0,0,0,0,0.00433330069306831,0,0
X11.HK.EQUITY,0.13592407829681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192735292484094,0,0.311593419248137,0.512303145514337,0,0.130535588941927,0,0,0,0.0376228368424854,0,0,0,0,0,0,-0.0945040698420678,-0.169136475665962,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0653039710036257,0,0.0123025971496092,0,0,0.0411200731197583,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.286718302406035,0,0,0,0,0,0,0.188322376002527,0,0,0,0,-0.268555777736517,0,0,0,0,-0.0669202828082212,0.050506723586041,0,0,-0.0783777294770395,0.0973237941822623,0,0,0.0107464488544969,0.264364920541205,0,0,0,0,0,0.140768013117223,0,-0.0388012311789221,0.101682136495439,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543292175115608,0,0,0,0,0,0.00426693209183924,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.0919719932506405,0.238165446743545,0,0,0.15238606068728,0,0.159771664769213,0,0.0890225035216839,-0.0355774728309375,0,0,0.144782061965734,0,-0.0828109158996496
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.107892644508241,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129490853495401,0.103503700052751,0.127168764113602,0,0.184824135358438,0.193674198640094,0,0.366830463094049,-6.93889390390723e-18,0,0,0,0,0,0,0.118356029010735,0,0,0,0,-0.125057246556427,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0.114185593917496,0,0,0,0,0.162500545380401,0,0,0,0,0,0,0,0,0.0687894960018166,0,0,0,0.298743110607248,0,0,0,0,0.278011016164699,0.0431246347576332,0,0.0143910232889948,0.00745952403292753,0,0,0,0,0,0.0578557992189939,0,0,0,0,0.0519451538475252,0,0,-0.0193984737074197,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0473954520002373,0,0,0,0,0,-0.0244556753382752,0,-0.0349718699641832,0.437720694984955,0,0,0,0,0,0.0826795460875488,0.0970339634800136,0,0,0,0,0,0,0,0.198224614717794,0,0,0,0,0,0,0,0,0,-0.037595803981893,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0700702948380333,-0.0432591422270893,0,0.0732642712789987,0,0.0223159947713556,0,0,0,0.00756830286419426,0,0,0.654097640652735,0.0644781100438669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0711946563570706,0,0,0,0,0.0454074093812965,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747838379975984,0.176906971266856,0,0.0204355846358803,0,0.549572811057708,0.0603495859227167,0,0,0,0.204754301870377,0,0,0,0,0,0.0408108897032883,0,-1.73472347597681e-18,0,0,0,-0.00816281406581355,-0.120028467316317,-0.0343498452860708,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19140945729552,0.233518442269662,0,0.034572677264753,0,0,0.241354041247863,0,0,0.0412431436774849,0,0.111837635436275,0.00479825639591232,0,-0.00697362480856568,0,0.0146105618291951,0,0,-0.0708835639598422,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0.18768739572577,0,0.0214765940775575,0,0,0,0,0,0,0,0,0,0,0,0,0.136701725159778,-1.73472347597681e-18,0,0.264353441461612,0,0,0,0.0314472153027932,0,0.147035396248242,0,0,0,0,0.10824319146166,0,-0.00569017838103118,-0.0450263793549153,0,0,0,0.0343808170224016,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,-1.73472347597681e-18,0,0.00894140334465301,0,-0.0149565433503031,0,0,0.0113779091357275,0,0,0,0,0,0,0,0,0.19062795113466,0,0.602208681356924,0,0,0,0,0.0418351637077507,0,0,-0.127554420100018,0,-4.33680868994202e-19,0,0,-0.0271006879106499,0,0.07124398273309,0,0,0.0193193303595776,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0968388763570746,0,0.0979356516447513,0,0,-0.243407154233571,0,0,0.137443472190517,0,0,-3.46944695195361e-18,0,0,0.0688320789951163,0,0,0.146158768783635,0.0709247777794249,0,0.155710195767535,0,0,0.122086664669354,0,0,0,0,0,0,0.134007197661383,0,0,-0.0461277841646924,0,0,0,0,0,-0.0394005118363007
X601688.CH.EQUITY,0,0,0,0,0.468272874752369,0,0,0,-0.0190043200608781,-0.132898747483244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398206279506886,0,0.117370897320347,0,0,0.234142502981466,0,0,0,0,0.0227850917475553,0,0,0,0,0,0,0,0,0,0.0687037361464002,0,0.00911384499447616,0,-0.13161212280328,0,-0.0621586670343805,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,-0.332825821691109,0,0,0,0,0,0,0,0,0.270175890676325,0,0,0,0,0,0.477803253361431,0,0,0.250976767582423,0,0,0,0,0,0,0,0,0,0.075555944380777,0,-3.46944695195361e-18,0,-0.0350892310708924,0,0,0,0,-0.0927499171832555,0,0.208165623550884,0.159913947097544,0.00582866650713583,0,0
