,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0,0,0.228913537217995,0,0,0.0853206248464985,-0.0275365427536991,0,0,0,0,0,0.132917184461019,0.182714905268847,0,0,0,0,0,0,0,0.189258271867967,0,0,0,0,0,0,0,0.162607107887088,-8.67361737988404e-19,0,0,-0.04451674442349,0,0,0,0.14389226501944,0,-0.066175830035637,0,0,0,0,0,-0.236349041288508,-0.0536401641754936,-0.0910652454304476
X002142.CH.EQUITY,0.169410881094945,0,0,0,0,0.256842368153963,0.0901168729066095,0,0,0,0,0,0,0,0,-0.151574613918231,0,0,0,-0.018049129480223,0,0.0742181095912126,0,0,0,0,0,0,0,0.167508283573693,0,0.140264510291313,0,0,0,0,-0.151317057536022,0,-0.0968859782976535,0,0,0,0,0,0,0,-0.0201420275365434,0.0944242087763192,0,-0.0373979375704166,-0.193825456448452
X600000.CH.EQUITY,0.0986507355503142,0,0,0,0.0330175304942952,0.185971454463294,0,0,0,0,0.317269704067895,0,0.188062005750956,0,0.0776051134859091,0,0,0,0,0.2021741109161,0,0,0,0,0.0448467503399864,0,0,0,0,0.0311020982696725,0,0,-0.0594438348549019,0,4.33680868994202e-19,0,0,0,0,0,0,-0.0813464729428182,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0.00226606438165386,0,0,0.157414684874067,0.00887061305760641,0,0,0,0.315688804445456,0.0315416020010894,0,0.126406969086428,0,0,0,0,0,0,0.0588389301331955,0.114110562783221,0.0303905686589498,0.0620701517116894,0,0,0,0,0,0.0923079857343214,0,0,0,0.0566350726905375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.00895029200069031,0,0,0,0,0,0.113540173498174,0.130753241016251,-1.38777878078145e-17,0.296631397243332,0,0,0,0,0,0,0,0,0,0.140487360117422,0,0,0,0.334436450052929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.179059893429164,0.0831549733141134,0,0,1.38777878078145e-17,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121108306322898,0,0,0,0,0,0,0.0298114957734014,0.180570737378558,0,0.0786087588182619,0,0.0964961508644638,0,0.0454115504747244,0,0,0.00459972019973372,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.433088541909887,0,0,0,0,0,0.203761158029297,0,0,0.0103668006619747,0,0,0,0,0,0,0,0,0,0,0.00222796359222607,0,0,0,0,0,0.0600732727879207,0.430418838510484,0,0,0,0,0,0,0,0,0,0,0,0,0.0329158185540328,0,0,0,0,0
X601169.CH.EQUITY,0,0.0784863165216106,0.230031694838008,0.354956980450503,0.0541379815982189,0,0,0,0,0,0.322669134587834,-0.0537025992218301,0,0,0.156134488790472,0,0,0,0,0,-0.0519798006335806,0,0,0,0,0,0,0.0541489051712813,0,0,0,0.0094290019817245,0,0,0,0,0,0,-0.0809305383271428,0,0,0,0,0,0,0,0.108344359600354,0,0,0,0
X601229.CH.EQUITY,-0.0256368455891433,0,0,0,0,0,0,0,0,0.201127985634227,0,0,0,0.36290077574317,0,0,0,0,0.0666437498381696,-0.0749854361730787,0,0.313589417808704,0,0,0,0.098517631218437,0,0,0,0,0,0,0.218887973346056,0,0,0,-0.172003723389861,0,0,0.0930215650009078,0,0,0,0,0,-0.133145304224993,0,0,0,-0.0265436285126114,0.0835652399989871
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.0516254869869414,0.113922688853208,0,0,0.608213159128075,0,0.149961284343112,0,0,0,0,0,0,0,0.104413932502096,0,0.0202472520021966,0,0.116615290822422,0,0.0403467759677848,0,0.049992692534387,0,0,0,0.016993525515842,0,0,0,0,0,0,0,0,0,0.00728552124601648,0,0,0,0,0,0,0
