,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0,0.109164291087495,0.134758818130517,0,0,0.0136623245360805,0.117906561277009,0,0,0,0,0,0.0124899669768208,0,0.0202910998386585,0,0,0.0114947687722568,0,0.200634332471978,0,0,0,0,0,0,0,0.0489464085156633,0,0.0142106236857269,0.0370398724785096,0,0,0,0,0,0,0,0.0415101477999708,0.144022253042699,0,0,0,0,0.0284851694753989,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.0478079469582982,0,0.030968515603459,0,0.362718972453618,0,0,0.0190288739849504,0,0,0,0.0163638324435442,0.235648777682965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0504150641135526,0,0,0,0,0,0,0,0,0.162956065095839,0,0,0.0713998085300819,0,0,0.226346535621065,0,-0.0628947390665399,0,0
X600000.CH.EQUITY,0,0,0,0.0672431001802836,0,0,0,0,0,0,0,0.441456333828872,0,0.00242941350944817,0.219494151405587,0,0,0.0208830800924559,0,0,0,0,0,0,0,0,0,0,0,0,0.118867538263478,0,0,0,0,0,0,0,0,0,0,0,0,0.033417332484308,0,0,0.00693906630471683,0,0.0599954652881988,0,0,0
X600015.CH.EQUITY,0,0,0.0032490151578763,0,0,0,0.0794576155002043,0,0,0,0.283808440573089,0.261897406640117,0,0,0,0,0,0,0,0.0350783034670514,0,0,0,0,0.241798687574553,0,0.179306952727581,0.00942880419722975,0,0,0,-0.0502970220339759,0,0,0,0,0,0,0,0,0.0864455050811069,0,0,0.106634487951066,0,0,0,-0.130128156103223,0,0,0,0
X600016.CH.EQUITY,0.0259321930418194,0,0,0,0,0.0823800817546255,0,0,0,0,0,0,0,0.0524295308908905,0,0.292264294062787,0.0282474311818013,0,0,0,6.93889390390723e-18,0,0,0.257202078050488,0,0,0,0,0,0,0,0,0,0.101904899508822,0,0,0,0.0848342488458655,0,0.0830532659973929,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.492005083259106,0.0397135911804278,0,0,0,0,0,0,0,0,0,0,0,-0.00800087141427917,-0.083120782845503,0,0.19912126161998,0,0,0,0,0,0.287962719580233,0,0,0,0.051147150136254,0,0,0,0.160479535577073,0,0,0,0,0,0.0114453932612355,0,-0.0633696563043175,0,-0.111646778558873,0,0,0,0,0,0,0,0,0.0842286082002446,0,0
X600919.CH.EQUITY,0,0,0,0.0230942859282772,0,0,0,0.423616643863469,0.207418827138045,0,0,0,0,0.11037952295775,0.0163184505905792,0,0,0,0,0.148004601900581,0,0,0,0,0,0,0,0,0.124106385378608,0,0,0,-0.0524711189760384,0,0.0711370127772314,0,0,0,0,0,-0.0659498320932976,0,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0.309665688000567,0,0,0,0,0.430179852049212,0,0,0,0,0,0,0.0735557807069312,0,0,0,0.210881414384983,0,0,0,0,0,0,0,0,0,0,0.117249308198676,0,-0.00465872503765392,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00971785388405646,-0.0663734227860309,-0.128823960417415,0,0,0,0,0.0253665487492365
X601009.CH.EQUITY,0,0,0,0,-0.0846267358332917,0,0.00230623509781621,0.485347738412918,0,0,0,0,0.0387126072106701,0,0,0,0,0,0.337131629144952,0,0,0,0,0,0,0,0,0.0430827178871855,0.356772189605732,0,0,0,-0.0967545052869296,0,0,0,0,0,0,0,0.340467428443397,0,0,0,0,0,0,0,0,0,-0.248033565259015,0.012249338669227
X601166.CH.EQUITY,0.0014737408553891,0.288159034906068,0.20758022430433,0.0588618417814795,0,0,0,0,0.0307068858406668,0,0,0,0,0,0,0,0,0,0,0,0.128845139689125,0,0,0,0,0,0,0,0,0.0668085000981938,0,0,0,0,0.183337285116006,0,0,0,0,0,0,0.0303695026702459,0,0.0766307237016935,0,0,0,0.0569161128709597,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0.270702074694647,0,0,0,0,0,0,0.0633024753376226,0,0.0344951998157057,0,0,0.267616421996322,0.0592274068668086,0,0,0,0,0,0,0.281394249460008,0,0,0,0,0,-0.0743063082570371,0,0,0,0,0,0,0,0,0,0.0213490831989225,0,0,0,0,0,0,0,0,0,0,-0.0944505956364333
X601229.CH.EQUITY,0,0,0.351505228711951,0.0349550162823955,0,0,0,0,0,0,0.25643913463858,0,0,0,0,0,0.0401420996888992,0,0,0,0.00691173420442651,0,0,0,0,0,0.0726731138909007,0.0524658686732271,0,0,0,0,0,0,0,0.0697213134995944,0,0.103166899303309,0,0,0,0.0580271275447111,0,0,0,0,0,0,0.0264051362696449,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113740853161732,0,-0.0261812007205486,0,0,0.643773319200584,0.174418535955785,0,0,0,0,0,0,0.104587377513334,0,0,0,-0.0877670535766876,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142578211584999,0,0,0,0,6.93889390390723e-18,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.15854445736564,0,0,0,0.238464377123629,0.318501982451791,0,0,0,0.103971015673153,0,0,0,0,0,0,0.128352090813357,0,0,0,0,0,0,-0.166811213183444,0,0,0,0,0,0,0,0,0,0.00220078198303145,0,0,0,0,0,0,0,0.0318614735225159,0.0553115204579204,0,0.0384254288506016
X601398.CH.EQUITY,0,0,0,0,0.0878170463955048,0,0,0,0,0,0,0,0.30807682374795,0,0,0,0,0.0928187749880378,0.66504637342436,0,0,0.0669311046452805,0,0,0,-1.73472347597681e-18,0.052291884696907,0,0,0,0,0,0,0,0,0,0.0212210765601887,0,0,0,-0.0590250225012666,0,-0.184963547238911,0,0,0,0,0,0,0.0702710801878566,0,-0.0718287823150691
