,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.146601271865724,0.125748006211328,0,0.0913123193514864,0.125029632181996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662302242434057,0,0.124890153694603,0.0971251834546966,0,0,0.0609320775021649,0.0211217899125534,0.026723085300975,0,0,0,0,0.0240399828737591,0,0,0,0.0372458208083353,0,0
X002142.CH.EQUITY,0,0,0,0.140706189075339,0.207763047609521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443760241776011,0,0,0,0,0,0,0,0,0,0,0,0.0606406299657924,0,0,0,0,0,0,0,0.117666584593778,0,0,0,0,0,0,0,0,0,-0.0266024101690902,0,0
X600000.CH.EQUITY,0,0,0,0,0.168606759364204,0,0,0,0.145003659605054,0,0,0,0.175280674048883,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268202954101215,0,0,0,0,-0.0139687601681021,0,1.38777878078145e-17,0,0,0,0,0.081192333945197,0,0.702550899324721,0,-0.121240300603468,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.250633723974419,0,0,0,0.146507074237558,0,0,0.0238082817433425,0.127670169894751,0,0.0170754521178128,0,0,0,0,0,0.0788367037258104,-0.0291486493007263,0,0,0.269741713161624,-0.250644206766852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102520566902899,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,1.73472347597681e-18
X600036.CH.EQUITY,0,0.123021543815319,0.106566054244801,0,0,0,0,0,0,0,0,0,0.408401353407487,0,0,0,0,0.192378334468958,0.0248237334938604,0,0,0,0,0,0,0,0,0,0,0,0,-0.00642764897880453,0,0,0,0.00488327421990674,0,0,0,0,0,0,0,0,0,0.0126828557303321,0,0,0,0,0,0
X601166.CH.EQUITY,0.0350054140835495,0,0.00958594353734517,0.0700991877586249,0.202362899564596,0,0.485408122114551,0,0,0,0,0.00632209787818159,0,0.149431903679055,0,0.053123462760081,0,0,0,0,0,0,0,0,0,0,0.0202450260777852,0,0,0,-0.00736014163708182,0,0,0,0,0,0,0,0,0,0,0,0,0.018080137685931,-8.67361737988404e-19,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,-0.0924487264334451,0,0,0,0,0,0,0,0,0,0,0,0.802281996252329,0.0524867554268639,0,0,0,0,0,0,0,0.0876265926210474,2.16840434497101e-19,0,0,-0.0213858281127542,0,0,0,0,0,0,-0.00047420106923046,0,0,0,0.0217464923264381,0,0.0262937140034547,0,0,0,0,0,0.0386665917800732,0,0,4.33680868994202e-19,0,-0.00885004253322066,0
X601229.CH.EQUITY,0,0,0.00992138268921688,0,0,0,0,0,3.46944695195361e-18,0,0.70798012054647,0,0,0,0,0,0,0,0.549443871442522,0,0,0,0,0,0,0,0,0,0,0.167740714612038,0,0,0,0,0,0,0,0,-0.0770331137365216,0,0,0,-0.29750796219324,0,0,0,0,-0.0975412897352351,0,0,0.0722321804446431,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0108499050514854,0.0382477174235021,-2.16840434497101e-19,0.878178033025416,0,0,0,0,0.0395266265858214,0,0,0,0,-0.048631236158542,0,0,0,0,0,0,0,0,0,0,0.137831240195611,0,0,-0.0612308665965192,0,0,0.0278074833680148,-0.117647728497106,0,0,0,0,0,0,0,0,0,-0.0473601237888568,0
X601328.CH.EQUITY,0,0,0.0289469098090307,0.373434672520178,0.113241995164192,0,0,0.242170811211268,0.0463658149136785,0,0,0,0,0.0204771694801225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.217207577202351,0,0,0,0,0,0,0,0,0,0,0,0,0.76377310910282,0,0,0,0,0,-0.0608864267090335,0,0,-0.110897954112006,0,0,-0.322245871324026,0,0,0,0,-0.0332719111328763,0,0,0,0,0,0,0,0,-0.0454909338575485,-0.228271813633926,0.0107391547726543,0,0,0,0,0,0.51007228372689,0,0,0
X601818.CH.EQUITY,0,0,0.0986767180173863,0,0,0,0,0,0.207625965486849,0,0,0,0.0291636502622353,0.0696870674281683,0,0,0,0,0,0,0.0965964394236723,0.118393411720843,0,0.00168973179612493,0,0,0,0.0586998142984233,0,0,0.0417973971098664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211893107901116,0,0,0,0
X601939.CH.EQUITY,0,0,0.0652539963254395,0.0150328023830616,0,0.0453741669328593,0,0.0304123341085511,0.838595348075255,0,0,0,0,0,0,0,0,0.0386452923084912,0,0.0419026139495303,0,0,0,0,0,0,0,-0.00532721915634293,0,0,0.0278269752871862,0,0,0,0,0,0,0,0,0.000347982815907242,0,0,0,0,0,0,0,0,0,0,0,-0.0234414100323671
X601988.CH.EQUITY,0,0,0,0,0.0917785338020645,0.0129751478907705,1.04878267905153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0278040203275498,0,0,0,0,0,0,0,0,0,0,0,-0.128358064444739,0.0329431083716985,0.00389755287881621,0,-0.121852047315047,0,0,0,0,-0.0619814983935879,0,0,0,0,0,-0.0270252776343917
X601998.CH.EQUITY,0,-0.056595120940878,0.0260952578835873,0,0,0,0.546845702959379,0.0541219847657778,0,0,0.263945961678731,0,0,0,0,0,0,0,0,0.00940371211568951,0,0.179846150005326,0,0,0,0,0,0,0,0,0,-0.0540655632820954,0,0.00979145794170008,0,0,0,0,0.0131538048249875,0,0.00362034145628712,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.105637177753174,0
X601658.CH.Equity,0,0,0.0351535138890606,0,0,0,0,0,0.267241310192899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975507225331769,0.199086589698857,0,0,0,0,-0.0425029483329292,0,0,0,-0.0883828189481729,-0.140498640729325,0.34399595535872,0,0,0,0,0,0,0.110810490007038
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0572335595288057,0,0,0,0,0,0,0.192820641304754,0.360334467343253,2.16840434497101e-19,0,0,0,0,0,0.0943171443888012,0,0,0,0,0,-0.102627756922375,0,0,0,0.0362650865445514,0,0.0648629240270099,0,0,0,0,0,0,0,0.147722022304584,0,0,0,0,0.11341942059841,0.000603814125153432
X2388.HK.EQUITY,0,0,0,0,0,0,0,0.116894984680853,0.0526913466089951,0,0,0,0,0,0,0,0.250919401626922,0,0.117321630753833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104772700371692,-1.38777878078145e-17,0,0,0,0,0,0.027027767694809,0,0.0560232839195733,0,0,0,0.441353256163536,0,-0.0757485375246332
X5.HK.EQUITY,-0.238583815919246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396510003397311,0.177538086038289,0,0,0,0,0,0,0,-0.192351249128617,0,0,0,0,-0.0898677593009461,0,0,0,0,0,0,0,0.0948239323667071,0.275466408940565,0,0,0.0995916555280879,0,0,0,0,0,0.13987008314798,0,0.166797414460925,0
X2886.TT.EQUITY,0,0.436087017902582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.311068545071798,0,0,0.151909715044784,0,0,0,0,0,0,0,0.482805439008671,0,0,0,0,0,0,0,0.159667640825062,0,0,0,0.073162656493318,0
