,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0.244275657620644,0,0,0,0,0,0,0,0.0260988612514074,0,0,0.0360581631478834,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.413014345399576,0,0,0,0,0,0,0.182749935806874,0.0668410758600508,0,0,0,0,0,0,0,0,0,0,0,0.0149754966165876
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0.0334118935276956,0,0,0,0,0,0,0,0.339326608366647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175853987125117,0,0,0,0,0,0.0136810857565637,0.0126865301453207,0.172653416775459,0,0.0596827648246386,0,0
X600000.CH.EQUITY,0,0,0,0,0.401022222864898,0,0,0.0514891468773301,0.0826557447385071,-8.67361737988404e-19,0.181738882383794,0,0,0,0,0.115384165282083,0,0,0,0,0,0.0961769096915029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.0469181437649126,0.0162276573075679,0,0,0,0.224689289009054,0,0,0,0,0.243165848862826,0,0.128770974172254,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0375932002780767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381508469833789,0,0,0,0,0,0.0365728326149238,0.0284644505229612
X600016.CH.EQUITY,0,0,0,0.0610678673776403,0,0,0,0.0798391483913621,0.116523756564042,0.114705594958994,0.294479493177889,0,0.0364028031182056,0,0,0.279528480794389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00357622749310402,0.00919232205840295,0
X600036.CH.EQUITY,6.93889390390723e-18,0.0833242399998119,0,0,0,0,0.411344444837843,0,0.00130541562506508,0,0,0,0,0,0,0,0,0.0523347399657583,0,0,0.264347201019873,0,0,0.059642864826389,0,0,0,0.126443798391761,0,0,0,0.021090221690153,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0223175516960456,0,0.0366347425216245,0,0,0.160076559477695,0,0.225621587664065,0,0.0198970982599064,0.00612625259964492,0,0.308950712217964,0.0848720096098829,0,0,0,0,0,0,0.0872522324261777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695483977994973,0,0
X601169.CH.EQUITY,0,0.0281926346839093,0.0762944243395964,0.356592985235913,0.186963126956546,0,0,0,0,0,0,0,0,0,0,0.0957524983377499,0.0445936758024531,0,0,0,0,0,0,0,0,0.209057134421425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331623888903427,0,0,0,0,0,0,0,0,0,0.00446906320029925,0
X601229.CH.EQUITY,0,0,0.175516548015136,0.201516981746839,0,0,0,0,0,0,0,0,0.190213301673314,0,0,0,0.326043098841385,0,0,0,-0.0336278487065589,0.128228274388114,0,0,0,0,0,0,0.0544191216700093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.000806798925013496,0,0,0,0,0,0,0,0.115193643588283,0,0.0771139672155875,0.358722192543073,0.0162868412195305,0,0.304005255480525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100520870662618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0329332965558743
