,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.110320647726762,0.117054300844449,0,0.120155554289557,0.128617058151672,0,0,0,0,0,0,0,0,0,0.10025818020058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069465642659673,0,0.0758117884178757,0.0947769868403737,0,0,0,0.00989473829774574,0,0.028449604777903,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.166536039678938,0.534212548804148,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332672326357028,0,0.00811009480279648,0,0,0,0,0.0682964778702562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265808854156688,0,0,0,0,0,-0.215393582530419,0,0,0,-0.0335622838384825
X600000.CH.EQUITY,2.77555756156289e-17,0,0,0,0.0915386348755617,0,0,0.189104013329372,0,0,0.0221309041547528,0.172146103671432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259976049597781,0,0,0,0,-0.0355398237153535,0,0,0,0,0,0,0.0923648492667119,0,0,0.699702665737034,0,-0.111377298107516,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.139054541593114,0,0,0,0.215470585431728,0,0,0.140326838516978,0,0,0,-8.67361737988404e-19,0,0,0,0.0424134783318593,0,0,0,0.516330893469675,-0.456181788907815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0327550992459497,0,0,0.0154814103794108,0,0,0,0,0,0,0,0,0,0.0321586019481184
X600036.CH.EQUITY,0,0.216573476471654,0.144003756955753,0,0,0,0.0162060687218436,0,0,0,0,0.371129143676107,0,0,0,0,0.161903771239659,0.00722956510745928,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104865877628028,0,0,0,0.00516194328547709,0,0,0.0217888228327459,0,0,0,0,0,0,0,0,0.0630926728170282,0,0,0,0.0535217704261225,0
X601166.CH.EQUITY,0.0710683944903281,0,0.0702173251219443,0.0606203853828788,0.0153401197492726,0,0,0,0,0,0,3.46944695195361e-18,0.542004224968342,0.0577804675105468,0.0676582352401141,0,0,0,0,0,0,0,0,0,0,0.0152712754516297,0,0,0,-0.0360286753268299,0.0194880003903165,0.0368691139091746,0,0,0,0,0,0,0,0.038956904367959,0,0,0.0726211987408416,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0.00375543124349721,0,0,0,0,0,0,0.723020292802584,0,0,0,0,0,0,0,0.487921436832533,0,0,0,0,0,0,0,0,0,0,0.132429686424919,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.255962772269525,0,0,0,0,-0.14957967724318,0,0,0.0711723888186963,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.0148222711108356,0.0103870967318268,0,0.889044033913655,0,0,0,0,0.0447920544889304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115950160567403,0,0,-0.0846258470463693,0,0,0,0.053605681312375,-0.136944165619428,0,-0.0173508702906091,0,0,0,0,0,0,0,-0.0380643112422565,0
X601328.CH.EQUITY,0,0,0.0337318552331672,0.23588436510286,0,0,0.251325168317524,0.219935388234411,0,0,0,0,0.0333237419222622,0,0,0,0.0335269218052336,0,0,0,0,0.0410899003174272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339063841004392,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.244768932958141,0,0,0,0,0,0,0,0,0,0,0,0.675744844839817,0,0,0,0,0,-0.0116824120306853,0,0,-0.112197099709742,0,0,-0.311984300211351,0,0,0,0,-0.0409727558423064,0,0,0,0,0,0,0,0,0,-0.0574379514889653,-0.199955192009258,0.00655770194040876,0,0,0,0,0,0.542300634886471,0,0,0
X601818.CH.EQUITY,0,0,0.0894947710354786,0,0,0,0,0.256462978330949,0.00981898658636318,0,0,0,0.0661300173351081,0,0,0,0,0,0,0.144798804504194,0,0,0,0,0,0,0.0491754767896481,0,0,0.0448401785633501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0588898564969296,0.0395823131547599,0,0,0.0158538700677738,0,0,0.81501712620949,0,0,0.0351255520944397,0,0.0210125990445713,0,0,0,-1.0842021724855e-19,0,0.0269975844951516,0,0,0,0,0,0,0,0,0,0,0.0590299881886117,0,0,0,0,0,0.0101604561078766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,-0.0659688680121166,0,0,0,0.969900433143902,0,0,0,0,-0.0206466897702114,0,0,0.309052095925661,0,0,0,0,-0.0138924309437789,0,0,0.175520096330583,0,-0.0369006538536154,0,0,0,0,0,0,0,0,-0.205478097138783,0,-0.164420809741685,-0.0399501861191025,0,-3.46944695195361e-18,0,0,0,-0.0316521094575107,0,0,0,-0.00447625147616684,0,0,0,0,0.102812187715956,0
