,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X17.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0,0.0677546895494513,0.166977587684195,0.306424545584839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205616478640117,0,0.113496500439654,0,0.0193387302634519,0,0.101248980785325,0,0,0,0,0,0,0.0916742727747726,0.0108123596801267,0,0,0,0
X002142.CH.EQUITY,0.411468345143583,0,0,6.93889390390723e-18,0,0,0,0,0.0417379393552277,0,0,0,0,0,0,0,-0.0710409878833927,0,0,0,0,-0.0542479302342067,0,0.313281209679281,0,0,0,0,0,0,0,0,0,0.146231555031438,0,0,0,0,0,0,0,0,0.103148340605165,0,0,0,0,0,0.0356863011391228,0,0
X600000.CH.EQUITY,0.165591569193355,0,0,0,0.17378701574739,0.157331805769696,0,0,0.104967806691884,0,0.0760821472234355,0,0,0,0,0,0,0,0,0,0.146854729271678,0,0,0,0,0.0188420977833753,0,0,0,0,0,0.0850950984558671,0,0,0.0269811330105261,0.00688501586844731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0.454481593831306,0,0,0.366664601459895,0.159431966869707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00171784856365471,0,0,0,0,0.0188904797553105,0,0,0,0,0.0244423295015714,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.12172059323382,0,0,0.104243864291008,0,0.0606710806268954,0,0.363576732352635,0,0,0,0.0180875528512851,0.174869452221613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335849227410526,0,0,0,0,0,0.0451786330597316,0,0,0,0,0,0,0.0142456489369882,0,0,0,0
X600036.CH.EQUITY,0.298847706063568,0,0.219287054205186,0,0,0,0.143568252169485,0,0,0,0,0,0,0,0,0,0,-0.0548175299960778,0,0,0,-0.0417953573229352,0,0,0,0,0,0,0.0757533076027754,0.140955389236578,0.00566950473896423,-3.46944695195361e-18,0,0.0579931489838577,0,0,0,-1.38777878078145e-17,0,0,0,0.116343334195369,0,0,0,0,0,0,-0.0367405322537915,0,0
X601166.CH.EQUITY,0.189320292578783,0.128686665089925,0,0,0.0514021037090066,0.107230532855025,0,0,0,0,0,0,0,0.0795787346326047,0.189533284438819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102618506788912,0,0,0,0,0,0,0,0,0,-0.00856354642330569,0,0,0,0,0,0,0,0,0,0.0517542751084793,0
X601169.CH.EQUITY,0,0,0,0.0894773146875588,-6.93889390390723e-18,0.15834064554148,0,0,0,0,0,0,0,0,0.207534799358525,0,0,0,0,0,0.245948555501365,0,0.0684630374840212,0,0,0,0,0,0.0379908908704652,0,0,0.0372365969924753,0,0,0.0381566098928745,0,0,0,0,0,0,0,0,0,0,0.0176634703439533,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0.251465137874778,0,0,0,0,0,0,0,0.0663096903577008,0.188285927055135,0,0,0,0,0,0,0,0,0,0,0,0.397472041436975,-0.0580419984277693,0,0,0,0,0,0,0,0,0,0,0,0.156312623904813,0,0,0,0,0,0,0.0322357553982231,-0.00647091476429419,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.243334735950986,0.229778601725418,0,0.0429766450061109,0.14837245753568,0,0,0,0,0,0,0,0,-0.0349575407836675,0,0,0,0,0,0,0,0,0.185203341492661,0,0,0,0,0,0,0.091562154928341,0,0.0795306634118019,0,0,0,0.0330666839738331,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.162002279609074,0,0.0428048215841193,0.0368547798697852,0,0.209641384131233,0.224671066689993,0,0,0,0.0524282033178167,0,0,0.00896199299445487,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107254185137918,0,0,0,0,0.00708261577709421,0,0,0.100785391627932,0.0153655853519018,0,0,0,0,0,-0.0365286763683579,0,0.0114300174676444,0.0346171964128193,0,0,0
X601398.CH.EQUITY,0.0680714149972507,0,0,0,0,0.0660770646873446,0,0,0,0.0483307561826346,0,0,0,0.564486836997232,0,0,0.0467707273857335,0,0.0304755760159039,0,0,0,0,0,0,0,0,0,0.0615019510086211,0,0,0,0.0178996833577028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0.0605666815175924,0,0,0.0830385987040731,0,0,0,0,0.158626338262126,0.0746541375254466,0,0.100010147802409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0.0780696101111762,0,0.0508083164583706,0,0,0.0457697035398641,0.0613260474936475,0,0.106260539819281,0,0,0,0,0,0.178672157412905,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0,0,0,0.0956847267847116,0.0110045714848183,0,0.147092980491269,0.0492170080280402,0.342726105078823,0,0,0.186483766021043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0604391732360235,0,0,0,0,0,0,0,0,0.00105843297589122,0,0,0
X601988.CH.EQUITY,0,0,0,0.219512127285308,0.34360687127339,0,0,0,0,0,-8.67361737988404e-19,0.0932290497494529,0,0.166964020042061,0,0,0,0,0,0,0,0,0.0785143438214982,0,0,0,0,0.0147473693859326,0,0,0,0,0.0581265626237511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596873170777989,0
X601998.CH.EQUITY,0,0,0,0.299670748731154,0,0,0,0,1.73472347597681e-18,6.93889390390723e-18,0.387173356925522,0,0,0,0.0523420546548127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00704692613984129,0,0,0,0,0,-0.00988976368034885
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0702756604247362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282464068389543,0,0,0,0,0,0,0.16714648515706,-0.0824539147147377,0,0,0,0.244635849273099,0,0,0,0.259476634852338,0,0,0,0.0289694558706478,0,0.0318398967963785
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0490998052769008,0,0,0,0,0,0.0510210407008527,0,0.13900160610284,0,0.100816312334959,0,0,0,0.0421059573643955,0,0,0,0.073029001551088,0,0,0,-0.0712311575566008,-3.46944695195361e-18,0.035272261437508,0.0308589424865114,0,0,0,0,0,0,0,0,0,0,0,0.146746605558282,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757380233259349,0,0,0.433312118970331,0,0,0,0,0,0,0,-0.100803334223981,0,0,0,0,-0.148398845748891,0,0,0,0.110201716382139,-0.155458789469106,1.38777878078145e-17,0,0.481691396626578,0,0,0.036718611413849,0,-0.234615339606756,0,0.00133910559223127,0,0.0852280258538073,-0.120827883347985,0.10468894905298,-0.553488184991772
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477187145527645,0,0.257084936678747,0.0267434966157939,0,0,0.158190353710475,0.0707460285732178,-0.0325378703458729,0,0,0,0,0,0,0,0,0,0,0,0.0326283202445355,0,0.034271728473121,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0.0396906073495324,0.0835606470422712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683103484512259,0,0,0.0271711723640886,0,0,0,0,0,0,0,0,0.0965215854567401,0,0,0,0,0,0,0.0617534567817121,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431815438408192,0,0,0,0,0.242731596440241,0.411573338552542,0,0,0.184137078744098,0,0,-0.103578574409714,0.135084486626711,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0244565555843588,0,0,0,0.03321742186542,0,0,0,0,-0.0205175354194285,-0.0671962938317349
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,-0.045228152865868,0,0,0,0,0,0,0,0.0268650371121284,0,0,0.0175732441803462,0.0838227342355587,0.0502338731309273,0,0.0208832555179839,0,0,0.00822449501979916,0.709513752934723,0,0,0.0665624219854162,0,0,0,0,0.0115190506763799,0.106178791577889,0,0,0,0,0,0,0.047161625476604,0.0102819344735095,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134653423671007,0,0.117635073043143,0.170887937536289,0,0.160789452318491,0,0.120915681179588,0,0,0,0,0,0.100104414200568,0,0,0,0.0345636880392355,0,0,0,0,0,0,0,0,-0.0643598954696865,0,0,0,0,-0.0180202369611649
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0217330006821298,0,0,0.189032957597277,0.15187122885502,0.0549885567233663,0.418962090967613,0.00864267107705283,0,-0.0295352049613122,0.223891291447721,0,0,0,-0.0352867765031602,0,0,0,0,0,0,0,0,-0.0496709199499658,-0.0168094035368347,0,0,0.042258846554432,0,0,0,0,0.0444233558219764,0,-0.0222509321381928
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236664711220702,0.165407478857381,0,0,0,0,0,0,0,0,0.709643842993536,0,0,0,0,-0.0171189993071623,0,0,-0.0434321058050044,-0.111873962390538,-0.0126589903157442,0,0,0,0,0,0,0,0,0.174061504095092,0.135573280055586
X601211.CH.EQUITY,0,0.0625845774571394,0,0,0,0,0,0,0,0,0,0.0376108471392369,0,0,0,0,0,0,0,0.158232309573006,0,0.109200098655368,0.0430673331821041,0.129317133133402,0.416474728967511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0413791411587303,0.112338154364015,0,0,0.0224569469064183,0,0,0,0.0472958966717293,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.109449668358011,0,0,0.0810543682083377,0,0,0,0.0167259355113964,0.123628027631017,0,0,0.28052344935191,0,0.273951739212103,0,0,0,0.0125083434153655,0,0,0.0151269139532285,0,0,0,0,0,0,0,0,0,0.0482177705170633,0,0,0,0.0271693079783525,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0.256490685660243,0,0,0,0,0,0,0,0,0,0,0.046667899384852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612375738586674,0.259608841826194,0,0,0,0,0,0.13076214397829,0,0,0,0,0,0,0,0.234462348246993,0.0589489536727694,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0855347075783434,0,0,0.297964707751152,0,0.0574258745268191,0,0.0938636830415162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415579263656033,0,0,0,0.215261535777989,0,0,0.031116826033159,0,0,0.120524843606442,0,0,0,0,0.0325703026662872,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0241268017312187,0,0,0,0,0.00340558281756079,0,0,0,0,-3.46944695195361e-18,0,0,0.502872823970004,0,0,0,0,0,0.175516482758254,0,0,-0.0721565480676247,0,0,0,0,0.0773463259913377,0,-0.00824491801283506,0,0,0.0826222980385837,0,0,0,0,0,-0.412193570870347
X601336.CH.EQUITY,0.359513652001248,0,0,0,0,0,0,0,0,0,0,0,0,0.0144911254280136,-2.77555756156289e-17,0.0942893800745214,0,0,0,0,0,0,0,0,0,0,0,0,0.27529007486262,0.04028624680742,0,0,0,0.201577942477403,0.115911525392604,0,0.00392198934402506,0,0,0,0,0,0,0,0.0528932322803205,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0.00637700828144489,0,0,0,0,0,0.168398069346938,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.296129973410868,-0.0311658903220907,0,0,0.0749194998714115,0.174163405220771,0,0.159906563574478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00379226042717521,0.0424192803639029,0
X601628.CH.EQUITY,0,0,0.00263500544473215,0.204979740004666,0,0,0.160551466442495,0.128415453533719,0,0.00990670284922665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0703995303242032,0,0.257843406207102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103163688652829
X1299.HK.EQUITY,6.93889390390723e-18,0,0,0,0,0.263753704500512,0,0,0,0,-0.164231602732173,0,0,0,0,0,0.0746726299044929,0.05895856545469,0,0,0.265822291600935,0,0,0,0,0,0,0,-0.126077043341931,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.120490483187207,0,0.0799034546119413,0,0.214852673711425,0,0,0.0624577603595507
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16761588937632,0,-0.187832618059246,0.096002578775435,0,0.282942663858766,0,0,0,0,0,0,0,0.163983869208277,0,0,0.252558516511055,0,0,0,0.267839995761291,-0.400701702596339,0,0,0,0,0,0.281030974929898,-0.325279046506523,-0.272966421075969,0,0.108186333638411,0.017571345911534,0.283989476649284,-0.326585171952596,0,0,-0.314737917817263
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.056248785910793,0,0,0,0,0.0591668481466089,0.0864359791702304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744340983985623,0,0.119723893904883,0,0,0,0,0.118458176786875,-0.0499514772139894,0,0.0528144468400221,0.0540993519276743,0
X001979.CH.EQUITY,0,0.0499537948076195,0,0,0,0,0,0,0,0.147750449808149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11052169054183,0,0,1.73472347597681e-18,0,0,0,0,0,0.0240215184516089,0,0,0,0.424892019174305,0,0,0,0,0.0496271847355526,0.0206942065185851,0,0,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.263544305023916,0.0916105009003252,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115811769490845,0.584719772976412,0.0209623075145119,0,0,0,0,0,0,0.0727718047775637,0,-0.0223782020371103,0,0,0,0
