,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600926.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0,0.0312552143930995,0,0.414358048476683,0,0,0,0,0,0.113838899101465,0,0,0,0,0,0.0986845846126812,0,0,0,-0.068639583944527,0,0,0,0.134019760794573,0.102637698932395,0,0,0,0.101727294658437,-0.0459390668353634,0,0,0,0,-0.190249383246418,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,-0.127270651756506,0
X002142.CH.EQUITY,0.377177516960126,0,0,0,0.00339787822409418,0.146429351682623,0.150367996605916,0,0,0,0,0,0,0,0,0.175119668181665,0,0,0,0,0,0,0.0227456801275435,0,0,0.0365848521892708,0,0,0,0,0,0,0.0337852155777941,0,0.0619279064829255,0,0,0,0,0,0,0,-0.193037692638602,0,0,-0.0214519146943787,1.73472347597681e-18,0,0,0,0,-0.0284273008539087
X600000.CH.EQUITY,0.133844543184015,0,0,0.124494466012305,0,0,0,0.13011969726128,0.0457477350402594,0,0,0,0,0,0,0,0.100437090679086,0,0,0,0,0,0,0,0,0,0,0,0.204910114226055,0,0,0,0,0,0,0,-0.0356566742497145,0,0,0,0.0329527163593494,0,0,0,0,0,0,0,0,0,-0.179639251602928,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.139650798720328,0.429434833373046,0,0,0.227581562971962,0,0.066835437015181,0.0467803728196683,0.00893427770588725,0,0,0,0.0872633121370426,0,0,0,0,0,0,0,0,0,0,0,0,0.100200248209593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.115886742771562,0,0,0.312080632602147,0,0,0,0.179438120537279,0,0,0,0,0.0701701192286331,0,0,0.0580374764557864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120726948257842,0,0.0974085501566463,0.0105757988736887,0,0,0,-0.11590538877121,0,0,0,0,0.0107636753281082,-0.0430508407932,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0.563258406160454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241605721944748,0,0.00114258904135289,0,0,-0.0962194440381026,0,0,0,0,-0.154912677235282,0,0
X601166.CH.EQUITY,0.268202099646216,0,0,-8.67361737988404e-19,0,0.221753059595831,0,0,0,0,0,0,0.313487283442878,0,0,0,0,0,0,0.00953716067157489,0,0,0,0,0,0.0887904604706151,-0.0734567876799394,0,0,0,-0.0711966485394605,0,0,0,0,0,0,0.0329639559365614,0,0,0.0266171566523412,0,0,0,-0.0784719030060529,0,0.0614348073643001,0,0.0809190883336141,0,-0.0386590497339684,0
X601169.CH.EQUITY,0,0,0,0.76923838506057,0.0315995848463004,0,0,0,0,0,0,-0.0320911033254076,0,0.18234839337604,0,0,-0.0174747432035274,0,0.0090678111063999,0.0833451774475698,0,0,0,0,0,0,0,-0.0722539798228027,0,0,0,0.0654445941184682,0.0551580448611595,0,0,0,0,-0.163290499527257,0,0,0,0,0,0,0,-0.0397440251070787,0,-0.0562742424399337,0,0,0,0
X601229.CH.EQUITY,0,0,0,0.148515427924896,0.0712465234902744,0,0,0,0,0,0,0,0,0.0301449151944248,0,0,0.148278281509642,0,0,0,0.0513043749550111,0,0,0,0,0,0,0,0,0.0734737605176237,0,0,0,0,0.117422547773069,0.0133574157364213,0,0,0,-2.16840434497101e-19,0.0475506186064752,0,0.174460189529981,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.0394563601791233,0.0587117286443274,0,0,0.0133603698530281,0.103368436758025,0,0.073110113652959,0,0,0,0.0212956295751833,0.175648423336225,0.456232895365129,0.0351946792844142,0,0,0,0,0,0,0,0,0,-0.0255632334731705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104082261581875,0,0,0
