,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.308584088036909,0,0,0.00452630326414398,0.365196104002029,0,0,0,0,0,0,0.203074270994673,0,0,0.0665805188488932,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.140046869952897,0,0,0.0246667704295436,0,0,0,0,0,0,0,0,0,0,0,0,-0.0258155800851529,-0.0624802149542448,-0.272220105444978,0,0,-0.0976570649245635
X002142.CH.EQUITY,0.0422603919773009,0,0,0,0.149106958335439,0.140350016539211,0.0302156529870422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00685362440809274,0.119760036452363,0,0,0,0,0,0,0,0.241357763737671,0,0.0474014105031736,0,0,0,0,0,0,0,0,-0.0793433788518266,0,-0.0468613968892051,8.67361737988404e-19,0,0,0,0,-0.020844111639483
X600000.CH.EQUITY,0,0,0,0.0339017783133648,0.0919098460641677,0,0.00167166487206796,0,0.401563202333046,0,0,0,0,0.0931600956592945,0,0,0,0,0,0,0.0756198100615002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433874427329305,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0.108450282329919,0,0,0,0.342545350445149,0,0.138122669379969,0.193470034479879,0,0,-0.131193492092845,-0.0900334010440894,0.0851199676733276,0,-0.294023432240076,0,0,0,0,0,0,0,0,0.398261705873318,0,0,0,0.279448037781347,0,0,0,0,-0.121208241081962,0,0,0,0,0,0,0,0,0,0,0,0,0.057252292313585,0,0
X600036.CH.EQUITY,0.0970377576518869,0,0.18351014472885,0.339294171540205,0,0,0,0,0,-0.0444145288781881,0,0,0,0,-0.0838810878712151,0,0.0707488225196112,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.114601381734793,0,0,0,0,0,0,0,0.190152833345676,0,0,0,0.0882095281226913,0,0,0,0,0,0,0,-0.196241330778523,-0.00533874654175841
X601166.CH.EQUITY,0.393206964625684,0,0,0,0,0,0,0,0,0,0.324640762288532,0,0,0,0.0507354919252333,-0.0322490121877626,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0367036475139975,0,0,0,0,0,-0.0359754022681933,0,0,0.11849196722132,0,0,0.042818413109323,0,0,-0.0609405795989028,0,0.0784074525135645,0,0,0,0,-0.112015726997527
X601229.CH.EQUITY,0,0.14407117225096,0,0,0,0.0360237908594358,0,0,0,0,0.367592640481321,0,0,0,0.20181121035577,0,0,0.125265789612389,0,0,0,0,0,0,0.255486277945843,0,0,0,0,-0.0188190199964717,0.28502600336368,0.0308410473655593,0,0,0,0,0,-0.205901514241094,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.113674802502266,0,0.49591603834172,0.127898946886795,0.0708787574562694,0.0147258845248384,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0676154264064432,0,0.0243840633912801,0,0,0.0465746185288583,0,0,0,0,0,0,0,0,0,0,0.079611467560474,0,0,-1.73472347597681e-18,0,0.0089529208938876,0
X601328.CH.EQUITY,0,0,0.33375753619953,0.0943371887230381,0,0,0,0,0,0,0,0,0.0607685438241839,0.0302954469255585,0.156585852320224,0.0230344179543229,0,0,0,0,0,0,0,0,0,0,0.10510939669441,0,0,0,0,0,0,0,0.014046475482137,0,0,0.00403443008468499,0,0,0,0,0,0,0,0,0,0.118044288298238,0,0,0.0664421680855657,0
X601398.CH.EQUITY,0,0.00476050458665161,0,0,0.0317163296908818,0,0,0,0,0,0,0.28172683763624,0.307780783068539,0.170523904054457,0.0953464013788943,-0.0301109914654469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02094027967211,0,0.0259182098293616,0,0,0,0,-0.0194605467070792,0,0.120739222142669,0,0,0,0.0148713551169044
