,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.101775210513692,0,3.46944695195361e-18,0,0.0383961115926557,0.243521675430206,0,0,0,0,0,0,0.0717145674960776,0,0,0,0.177447462136082,0,0,0,0,0,0,0,0.290865847206263,0.0725429148348628,0,0,0,0.122011500681453,0,0,0.00383541604960449,0,0,0,0,0,0.012775175014599,0,0.184882970356023,0,-0.215253784580587,-0.0104751259707796,0,0,0,0,-0.121925915258755,2.16840434497101e-19,0.0520106928502931
X002142.CH.EQUITY,0.357214079385178,0,0,0,0,0.110388142345885,0,0,0,0,0,0,0,0,0,-0.155495074977743,0,0,0,0,0,0,0.0415420507615999,0,0,-0.150686428458858,0,0,0,0,0.243236166883609,0,0.227348452524453,0,0,0,0,-0.0717960071413416,0,-0.0611072793420434,0,0,0.117831383607896,0,0,0,0,0,0,0,-0.0492124734591582,-1.73472347597681e-18
X600000.CH.EQUITY,0.0944119671221264,0,0,0,0.0235150864899911,0.138913027835449,0,0,0,0,0.345973653237158,0,0.159838374016978,0,0.0520169234273797,0,0,0,0,0,0.195461044940365,0,0,0,0,0.047412184020936,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.00203963030097122,0,-0.0575667111474054,0,0,0,0,0,0,0,0,0.0185442109472817
X600015.CH.EQUITY,0,0,0,0,0.0320882507274265,0,0,0.0569189357948859,0,0,0,0,0.256115848300331,0.0718023421256067,0,0.0968055600606406,0,0,0,0,0,0,0,0.0654209484711408,0.0857356367150401,0,0.0527216650536836,0,0,0,0,0,0.16091329804685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0642535883539284,0,0,0,0,0,0,0.207501714762238,0,0.304207012488004,0,0,0,0,0,0,0,0,0,0,0.0483580104329624,0,0,0,0.455875639779123,0,0,0,-0.0131611803516603,0.0356210940100423,0,0,0,0,0,0,0,0,0,0,0,0,0.0541811345227145,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.24942836219661,0.0851955463186957,0.350653843408957,0,0,0,0.0110384549297627,0,0,0,0,0,0,0,-0.0533438591000196,0,-0.0428361071704741,0,0,0.11149806295743,0,0,2.74831120692687e-05,0,0.130921671332667,0,0,0,0,0,0,0,0,0,0,0.260220607240903,0,0.0388608036986876,0,0,0,0,0.0774719278328209,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.195322645586654,0,0.472918150842127,0,0,0,0,0,0,0.0302756190125949,0.0396765769725253,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00401812105479566,0.212321668605621,0,0,0.00647659118365384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.309713391747182,0.298755535618285,0,0,0.103282436816243,0,0,0,0.272242748909114,0,0,0,0.0874686695220907,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212333410024552,0,0.0151313899759988,0,0.0449190086227095,0.0283663348085476,0,0,0,0,0,-0.077752390688955,0,0,0,-0.0696903224285615,0,0,0,0,0,0,0,0.0308838788970111
X601229.CH.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.157040199746635,0,0,0,0.437626612450279,0,0,0,0,0,0,-0.126025141473278,0,0.479905479663002,0,0,0.0610120458721303,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.0168130786298864,0,0,0.0326616174035446,0,-0.0738787053868343,0,0,0,0,0,0,0,-0.000879914919629474,0.0488564052560666
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.0637387261486625,0.195255045308541,0,0,0.400766029112826,0,0,0.255937417068392,0,0,0,0,0,0,0,0.091856630421153,0,0,0,0.00244919725440314,0,0,0,0,0,0,0,0.0266089496985715,0,0,0,0,0,0,0,0,0,0.0686134434918166,0,0,0,0,0,0,0.0590134426375575
X601328.CH.EQUITY,0,0,0.30953986071739,0,0.114174055910373,0,0,0.12585552763162,0,0.018309563683804,0,0,0,0,0.0513157639951883,0.21081132373655,0,0,0.132324857352696,0,0,0,0,0.0223288248842359,0,0,0,0,0,0,0.00658372054008702,0,0.0466679071844211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101927652798992,0,0,0.0419273119679572,0.0486779126257893
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.050949472904178,0.497574486926225,0,0.0563017916023128,4.2351647362715e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11396822829284,0,0,-0.0741894966567049,0,-0.0757977676666854,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.218397561206919,0,0,0,0.0889329958258674,0,0
X601818.CH.EQUITY,0.192372349938307,0,0.0787198545271347,0.106518206597136,0,0,0,0,0,0,0,0,0,0,0,0.125679659372942,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.184356355961345,0,0,0.208678687087204,0,0,0,0,-0.0843212194853998,0,0.0464486516743035,0.22117073782746,0,0,0,0,0,0,0,0,0,0.0363173577587807,0
X601939.CH.EQUITY,0.104715702973416,0,0,0,0,0,0,0,0.348207313029125,0.312097472584046,0,0.292855798393913,0,0,0.132037891743893,0.0538204314441354,0,0,-0.099017371038836,0,0,0,0,0,0,0,0,0,0,0,0,-0.0180311238787793,0,0.0721968999047827,0,-0.0433633822337117,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104297859992321,0,0
X601988.CH.EQUITY,0,-8.67361737988404e-19,0,0,0,0,0.258168580183788,0.0119805750860825,0,0.0220885394683693,0,0.0959188266281278,0,0.418133876461739,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0394533725548823,0,0,0,-0.0962574739338757,0,0,0,0,0,0,0,0.0410361124593011,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.0792395146247276,0.0626297338861142,0.438194177873159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137819736687913,0,0,0,0,0,0,0.0611292286497655,0,0,-0.12851360889424,0,0,-0.0449970879063773,0,0,0,0,-0.0140856380882053,-0.00478896688806628
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539337513416207,-0.0705999219751269,0,0,0,-0.108662304612855,0.0717665505303708,0,0,0,0,0,0.0743760871622519,0,0,0,0,0,0,0,0.0519783714156617,0,-0.0580647234914249,-0.0699030323810279
X11.HK.EQUITY,0,0,0,0,0,0,0,0,-0.118932127155178,0,0,0,0,0,0,0,0,0,0.699667049659747,0.0380040173286789,0.137065355213039,0,0,0,0,0,0,0,0.125760302009345,0.151485438800888,0,0,0,0,0,0,0,0,0,0,0,-0.113732117699142,0,0,0,0,0,0,0.0357931192226717,0.0380686052423137,0,0.124386636359935
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219402008177585,0,0,0.233492956778556,0,0.292440059081013,0.0978541720727341,0.278500119008436,0,0,0,0.0301065679665484,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.15827081567243,0,0,0,0,-0.105624446534105,0,0,0,0,0,0,0,0.291778858774405,0,0,-6.93889390390723e-18
X5.HK.EQUITY,0,0,0.120976421670056,0,0,0,0,0,0,0.320021734542219,0,0,0,0,0.0144365166966164,0,0,0.54188409639524,0.320971286288045,0,0,0,-0.101367589218331,0,0,0,0,0,0.019084790089289,0,-0.0759329343420115,0,0,0,0,-0.287197706843702,0.217041528927989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,-0.161182282932624,0,0.425432391382604,0,-0.0021879360690834,0,0,0,0,0,0,0,0,0.613675827283548,-0.368690760036167,0,0,0.21045200343806,0,0,0,0.24233298797996,0,0,-0.248399841309598,0,0,0,0,0.00981054577073122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044941500496944,0,-0.188299663269346
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.249472605759937,0,0,0,0,-0.0541964144675455,0,0,0,0,0,0,0,0.0222062252000669,0,0.165982283874664,0.0629392278072353,0.0471412702157643,0.18318136559341,0.119845130909328,0,0.0940657795676404,0,0,0.072445921703238,0.208840754346259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0235333429041724
X300059.CH.EQUITY,-0.0416974949856911,0,0,0,0,0,0,0,0.0871286682007424,0,0,0,0,0,0,0,0,0,0,0,0,0.232139227802979,0,0.269624658554741,0.300038884131983,0,0.21491986780711,0,0,0,0,0,0.214237138288857,0,-0.0744997507694377,0,-0.0197922827121705,-0.215171801185883,0,-0.170734709654413,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082687882362403,0,0,0.123292512327097,0,0,0,0.0351854030891696,0,0.412461318885826,0.0854731397143156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,-0.0441472885579648,0,0,0,0,0,0,0,0,0,0,0,0,0.0407704968497632,0,0,0,0,0,-0.202474044045296,0.3093224121098,0.270454777262554,0.176031478110357,0,0,0,0.212110758554676,0,-0.0847840993336208,0,0,0,0,0,0,0,0,0,0,-0.00466297023739483,0,0,0.101236143028481,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,-0.0296350386343177,0,0,0.230381109494957,0,-0.178042417006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302008787770702,0.276073057562171,0,0,0,0,0,0.613999014913164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113769873912023,0,0,0,0,-0.0860562627325733,0,-0.0857897254425918,0,0,0.151145914592286
X601066.CH.EQUITY,0,0,0,0,0,-0.099419192911632,0,0.228885505572872,0,0,0,0,0,0,0,0,-0.0127305660076544,0,0,0,0,-3.46944695195361e-18,3.46944695195361e-18,0,0.330836473844819,0,0,0,0.206235310990965,0,0,0,0,0.0681953994042064,0,0,0,-0.0783581683294471,0,0,0,0,0,0,-0.047751380288987,0,0,0.0699522421670431,0,-0.216101555430423,0,0
X601211.CH.EQUITY,0,0,0,0.00130880540623898,0,0,0,0,0,0,0,0,0,0,0,0,0.0513610100564582,0,0,0,-0.100610685284421,0,0,0.400151768489992,0.094466198897854,0.397095437315355,0,0,0.0595679730716302,0,0,0,0,0,0,0.0956012966680109,0,0,0,0,0,0,0,0,0,0,0,0.0101953079227387,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0.0923120667644043,0,0,0,0,0,0,0,0,0,-0.64559382400636,0.0494394289196024,0,0,0,-0.0532601149693834,0,-0.114173920101952,0.800149174176927,0,0,0.0704824617299206,0.200995400393748,0,-0.122446566277159,0,0,0,0,-0.126856359733147,0,0,0.0792900750043952,0,0.207820701411082,0,0,-0.0248480194077745,-8.67361737988404e-19,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0.050165447468669,0.0266688601654232,0,0,0,0.115850964858795,-0.0763494250774257,0,0,0,0,0,0.134089664766228,0,0,0,0,0,0.0530875057918435,0,0,0,0,0,0,0.103848148803709,0.0627304984502006,0.341952320431149,0,0,0,0,0,0,0,0.051237221471274,0.148908899191158,1.38777878078145e-17,0,0.0219702494877068,0.000898590098997386,0,0,0.0167732888670176
X601318.CH.EQUITY,0.122018211433332,0.0918040239211352,0.0847746356443141,0,0,0,0.0982874411305281,0.0908115194196831,-0.20091328073733,0,0,0,0,0,0.152002902906936,0,0,0,0,0,0.317188231592776,0,0,0,0,0,0,0,0,0,0,0,0.146485306461153,0,0.148957203461716,0,0,0,-0.106858295017121,0,0,0,0,0,0,0.138307737435849,0,0,0,0,0,0
X601319.CH.EQUITY,0.0381466099647004,-0.0894697297173936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000605750655782986,0,0.192268231758334,0,0,0,0,0,0,0,0,0.0826208639060784,0,0,0,0,0,0.138480382009704,0.337721933560059,0,0,0,0,0,-0.0860750747853012,0,-0.0272108590855146,0,0,0,-0.205031642795281
X601336.CH.EQUITY,0,0,0,0.568203964285021,0,0,0,0,0,0,0,0,0.0700161091232115,0,0,0,0,5.42101086242752e-20,0,-0.111537510353204,0,0,0.185818760748059,0,0,0,0.159716241547447,0,0,0,0.0257749167531388,0.0318823060947913,0,0.00993482057385613,-0.126335048097395,0,0.0619221281333127,0.0348391739074885,0,0,0.113543113536738,0,0,-0.115720227189339,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0.281031366873424,0,0.084619677527517,0,0,0,0,0,0,0,-0.0196935410811698,0,0,0,0,-0.0116632805907162,0,0,-0.0230423159746858,0,0.222724977957306,0,0,0,0,0,0,0,0.309446237524106,0,0,0,0,0,0,0,0,0,0,0,0,0.375029006006649,0,0.0871543629182237,0,0.101390653999082
