,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.232751273721796,0,0,0.556158005510985,0,0.0175468759689585,0,0,0,0,0,0.0665516365501548,0.0170210177011759,0,0,0.0619067478249535,0.0602593400653285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130915592281021,0,0,0,-0.275265527468811,0,0,0,0,0
X002142.CH.EQUITY,0,0,0.130403719966132,0,0.53411679416348,0,0,0.0324163359478317,-0.195979243719764,0,0,0,-0.0532251979694617,0,0,0,0,0,0,0,-0.0494105315905625,0.0891289698572585,0,0,0,0,0,0,0,0,0,0,0,0.416820255500758,0,0,-0.252876489793968,0.0327417433779368,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0473617292763707,0,0,0.0341529479078218
X600000.CH.EQUITY,0,0,0,0,0.0261375443499675,0.0161234894281979,0,0.033870761260416,0,0.395989260155105,0,0.0566638312653835,0,0,0,0,0,0,0,0,0.0471642952487727,0,0,0,0,0,0,0,0,0,0,0.126670511716077,0,0,0,0,0,0,0,0,0,0.0195727228472601,0,0,0.0317172720360538,0,0,0.0154053017839185,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.079925724419856,0,0.0304440578198642,0.109672380770476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.605764576905744,-0.445196955894388,0,0,0.00548911221379317,0,0,0.234195986408679,0,0,0.0334289219806285,0,0.196813807530013,0.234106969954374,0.0382062611689908,0,0,0.1573656924244,0,0,0,0,0.0252204481978752,0.00428440586181709
X600036.CH.EQUITY,0.242416722013878,0.298840333946804,0,0,0,0,0,0.0161001100930884,0,0,0,0,0,0.0781728151731816,0,0,0,0,0,0,0,0.0913957472470252,0,0,0,0,0,0,0,0,0,0.179246824985486,0,0,0,0.10465030739336,0.0430697643545067,-0.0520881253858725,0,0,0,0,0,0,0,0,0,0,0.111595117474693,0.0489503023723864,0,0
X601166.CH.EQUITY,0.0280918746570754,0,0,0,0,0,0,0.25677343481204,0,0,0,0.324578744959992,0.0217150468714261,0,0,0,0,0,0,0,0.169340086330045,0,0.0726100584219335,0,0,0.0142022329327652,0,0,0,0,0,0,0,0,0.0561499477510652,0,0,0,0,0.00657155014572289,0,0,0.0585006674004394,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,-1.73472347597681e-18,0,0.108967662733925,0,0,0,0,0.294750170061895,0,0,0.0671164630933258,0,0,0,0.11407884064195,0.0842477025538664,0,0,0,0.0214835740716827,0.132227253109123,0,0,0,0.0177243124105762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.116871941999297,0,0,0,0.588870867124977,0.406834267298188,0,0,0,0,0.0750398541867689,0,0,0,0,0,0,0.0633869362859488,0,0,0,0,0,0,0,0,0,0,0,-0.102796637782637,0,0,0,-0.152118666050138,0,0,0,-0.0584028959085162,0,0,0,0,0,0,0,0,-0.164484382975108,0,0,0.0702119007768604,0.23996751997487
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.139034558475735,0.361620829784568,0,0.0817951514935134,0.189280967795424,0,0.0378352649350519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0798438729962263,0,0,-0.0209247730905849,0.131196016991625,0,0,0,0,0,0,0,0,0,0.0722132829841718,0.0987791357779057
X601328.CH.EQUITY,0,0,0.337266958160982,0.0574258236822726,0,0,0,0,0,0,0,0,0,0.0759898501785318,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333287058417103,0,0,0,0.0738112706089127,0,0,0.0211106130367515,0,0,0,0,0,0,0.204013766938687,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0.259422858161581,0,0.315470932941798,0.0291205344040571,0,0,0,0.0835897417902433,0,0,0,0,0,0,0,0.00344968623903538,0,0,0,0,0,0,0,0,0,0,0,0.16302388910761,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.0823938557550844,0,0,-0.023817864247176,0,-0.0568341859201569,0
X601818.CH.EQUITY,0.00760905773654118,0.0677825506471768,0,0.076357595819521,0,0.141722463409648,0.0290913653385958,0.207231580628386,0,0,0.261551688438718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203170604230766,0,0,0.0739465293759705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.0874959622749319,0,0,0,0,0.22937934663176,0,0,0,0,0,0.704766478404016,0.059640067222384,-0.145447048389031,0,0,0,0,0,-0.270944320406468,-0.040773959252585,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102229085548073,0,0,0,0,0,0,0,0,0,0,0,0,0.0791640457390357
X601988.CH.EQUITY,0,0,0,0,0.329629785832281,0,0,0,0,0.470397631656067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0766646094596837,0,0,0,0,0,0.0331084840530952,0,0,0,0,0,0,0,0,0,0,0,-0.0184581855718646,-1.73472347597681e-18,0.0372934966557439,0.140625146984756,0,0.0116989831371146,0,0,0
X601998.CH.EQUITY,0,0,0.190573260712751,0,0,0,0,0.0822050375598618,0,0.173246861701482,0,0,0.237118867707945,0,0,0.179688523749286,0,0,0,0.0535853506725877,0,0,-0.0407303563893895,0,-0.0268723172657345,0,0.147433873795045,0,0,0,0,0,0,0,0,0,0,0,-0.0965495039068533,0,0,0,0,0.147366064816942,0,0,0.0354086023864332,0,0,0,-0.0279961723716452,0.0841300901702399
X601658.CH.Equity,0.223562438104248,0,0,0,6.93889390390723e-18,0,0,0.0668520271040252,0,0.129881696657705,0.0233088291884473,0,0,0.128457492735844,0.0407571389054725,0,0,0,0,0,0,0.0429146507155432,0,0,0,0,0,0,0,0,-0.0265995426095099,0.225181106222981,0,0,0,0,0.0666581077716848,0.0552639273159165,0,0,0,0,0.0325266628435292,-0.103581980329982,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0.141676066364766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267891404839898,0.542560555748436,0,0.169484602392425,0,0,0,0,0,0,0,0,0,0,0,-0.124435587648109,-0.115260744107358,0,0,0,0.0042642461510417,0,0,0,0,0.0828132372627956,0,0.0107536537239947,0,0,0,0.0149297741665133,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.291214412576102,4.01061532811194e-05,0,0,0,0.0287189439273985,0,0.189549520661593,0,0,0,0,-0.349087751604188,0,0,0,0,0,-0.026011761164174,0.0595048087838668,0,0,-0.0997264835388177,0.11636326095747,0,0,3.46944695195361e-18,0.312598306422769,0,0,0,-0.0548004926362998,0,0.188308115385509,0,-0.0759923426451411,0.145431930984926,0,0,-0.0224593322449674,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515364044632412,0.0157350978580299,0,0,0,0,0.0108512504527469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121721924314456,0.257184245518038,0,0,0.162486344871783,0,0.130343733893127,0,0.0570055466771319,-0.0257090093876853,0,0,0.170124006528608,0,-0.0975949791496987
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.149105712771957,0,0.0180357596441812,0.282552375502281,0.222240391431443,0,0,0,0,0.125381086290227,0,0.501238547955609,0,0,0,0,0,0,0.08815339282556,0,0,0,0,-0.0589880695926328,0,0,0,0,0,0,0,0,0,0
