,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X601155.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.265172967305591,-0.173323092819546,0,0.115459683042451,0.501834297629009,-0.0241831074108274,0,0,0,0,0,0,0,0,0,0,0,-0.0251602391551497,0,0,0,0.221480667865783,0,0,0,0,0,0,0,0.0956115484357553,0,0,0,0,0,0,0,0,0,-0.123567141494439,0,0,0,0,0,-0.0401156378090165,0,0,0,-0.058669511324081,0
X002142.CH.EQUITY,0,0,0,0,0.232381844092478,0.264038151714049,0,0,0,0,0,0,0,0,0,0,0,0,-0.000950698144428488,0,0,0,0.0900044036241958,0,0.137758197625181,0,0,0,0,0,0,0.0212243677380827,0.0123948239192991,0,0.135669751223934,0,0,0,0,0,-0.0438853188670304,0,0,0,-0.245666944082546,0,-0.0238177748857497,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.216726689822254,0,0,0.168992951231012,0,0,0,0.0101437384175792,0.0412200108361035,0,0.0883233958070108,0,0,0,0,0.160066441748011,0,0,0,0,0,0,0,0,0,0,0,0.0564205583843933,0,0,0,0,0,0.116452941661963,0,0,0.0511142959721037,0,0,0,0,0,0,0,-0.0102285162059809,0
X600016.CH.EQUITY,0,0,3.46944695195361e-18,0,0,0,0.303567488166748,-0.0650101838713566,0,0.326399078693445,0,0,0.154282383071534,0,0,0,0,0,0,-0.503282478312767,0,0,0,0,0,0,0,0,0.589069643088648,0,0,0.205072219572861,0,0,0,0,-0.00569616696177631,0,0,0,0,0,0,0,0,0,0,-0.0497295751588543,0,0,0,-0.0904334157812882
X600036.CH.EQUITY,0.0694428350927749,0,0,0.103414128090727,0,0,0.283570122341284,0,0,0,0,0.151970140936204,0,0,0.0937047642428982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08573295542925,0,0,0,0,0.0673834265648655,0,0,0,0,-0.0516225694669799,0,0,-0.0544642406732307,0,0,0,0,0.120081262644404,0,0,0
X601166.CH.EQUITY,0.505402927015287,0,0,0,0.00684014578396405,0,0,0,0,0,0,0.15260998230052,0.116329097462774,0,0,0,0,0,0,0,0,0,0,0,0,-0.0326629471442354,0,0,0,-0.156712810468337,0,0,0,0,0,0,0.0538958558509337,0,0,0.0589601601909867,0,0,0,0,-0.0675085316697876,0,0.119513022050731,0,0,0,0,-0.0579960182666166
X601169.CH.EQUITY,0,0,0.0780124846601428,0.729429938886166,0.0281745932955585,0,0,0,0,0,0,0.0469228605382454,0.130421561953335,0,-0.0152624916900495,0,0,0.159409622513603,0,0,0,0,0,0,0,0,-0.0260693177060689,0,0,0,0.103579925392351,0,0,0,0,0,-0.253078386354735,0,0,0,0,0.0586324262716027,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0.0860006382355458,0,0,0,0,0,0,0.286571548000602,0,0,0,0.109568905556297,0.0699270890128246,0,0,0.086379342955959,0,0.117700678345447,0,0,0,0,0,0,0,0,0,0,0,0.0118501382935919,0,0,0,0,0,0.235419766388041,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0381325081967234,0.0178965791673062,0,0,0,0,0,0,0,0,0,0.071945017179091,0.12140473855775,0.430214435243135,0.0970660930213856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013056866909253,0,0,0,0,0,0,0.00803925776945505,0,0,0,0,0,0,0,0,0,0.152551776034575,0,0,0
X601328.CH.EQUITY,0,0,0.267286808897198,0.0946477851227711,0,0,0,0.107373325584834,0,0,0.211689745896755,0,0.0288659243439059,0.102284266940932,0,0.12554268322178,0,0,0,0,0,0,0,0,0,0,0,0.0165459900473329,0,0,0,0,0,0,0.0757279828366844,0,0,0.0372706086267926,0,0,0,0,0,0,0,0.0686627105938094,0,0.0129253046712574,0,0.0228025531460193,0.0347895883771834,0
