,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0.376990782894059,0,0,0.225564034712508,0,0,0,0.060568749903775,0,0.00626986312979281,0,0,0,0.0392430219683385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646025868246012,0,0,-0.162102270965685,0,0,0,0,0,0,0,-0.0943688394526378,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0.346267197823173,0,-1.73472347597681e-18,0,0,-0.0661581870565916,0,0,0,0,-0.105999818065717,0,0,0,0,0,0,0,0,0,-0.042867079971475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133097646937139,0,0.0134800463196764,0,0,0,0,0,0,0,-0.195079145663476
X600000.CH.EQUITY,0.276981154333011,0,0,0,0.243414749149836,0,0.0154282694624885,0.0323713771647378,0,0,0.110258717757328,0,0,0,0,0.141391757852109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423583057077108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0854501795947107
X600015.CH.EQUITY,0,0,0.232972237451114,0,0.0265872979873088,0,0,0,0,0,0.0768133017378784,0,0,0,0,0.102026218311295,0.232780283875677,0,-0.109349986251568,0,0,0.0807987248211895,0,0.0353795984761878,0,0,0,0,0,0,0,0,0,0,0,0,0.0475395428527855,0,0,0,0,0,0,0,0,0,0,0,0,0.0293410775677399,-0.0204503060955322,0
X600016.CH.EQUITY,0,0,0.224180825739529,0,0,0.130608005162859,0,0,0,0,0.061912263578509,0,0,0,0.243406229046649,0,0,0,0,0.305708684673518,0,0,0,0,0,0,0.0350614854637686,0.0522597128842867,0,0,0,0,0.113187700021528,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168379076366843,0,0.157001685957653,0,0,0
X600036.CH.EQUITY,0.00652487693396363,0,0,0,0.0613680633517148,0,0.088923385108029,0,0.037840095108872,0.339106145809395,0,0,0,0,0.027570162369117,0,0,0.0582406794792817,0,0,0.0871270027007779,0,0,0,0,0,0,0,0,0,0,0,0,0.0784316477406136,0,0,0,0,0,0,0,0.101568432714988,0.0825621836329371,0,0,0,0,0,0,0,0.0322966616315459,-0.0876184921946145
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0557283658155379,0.14024002523439,0,0,0,0,0,0,0,0.437067713503445,0,0.161068871539591,0,0,0,0,0,0,0,0,0.179033852088954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0527281509634168,0,0,0,0,0.00690255454686087
X600926.CH.EQUITY,0.0237730680358716,0,0,0,0,0.0793842749961786,0,0,0,0.435598091824892,0,0,0,-0.224761555653084,-0.0385108586201212,0.215245761855593,0,0.0624079994623182,0,0,0,0,0.0273319035718398,0,0,-0.088808498846588,0,0,0,0,0,0,0,0,0,0.169177690986007,0,0,0,0,0,0,0,0,0.013101200010299,0,0,0,0.0731605939557911,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0.0236717146397357,0,0,0.0797282419300238,0,0.184578388641778,0,0.0291815500840496,0.024293788024829,0,0,0,0,0,0,0.0320736533089769,0,0,0,0,0,0,0,0,0,0.20729751627276,0,0,0,0,0,0,0,0.0375747631651477,0,0,0.0399363672111001,0,0,0,0,0,0,0,0,-0.054656386712296
X601166.CH.EQUITY,0.147769924090202,0,0,0,0.00716253322764057,0.369593758335126,0,0.220565147175196,0,0,0,-0.0780322167174801,0,0,0,0,0,0.0593695962298354,0,0,0.0120554939263212,0,0.253748618939263,0,0,0,-0.111819023963837,0.107426892820043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124946983988873,0,0,0,0
X601169.CH.EQUITY,0,0,0.284239691967008,0,0.0177712871363125,0,0,0,0,0,0,-0.0165769066224802,0,0.040536055099381,0,0,0,0,0,0,0,0.0266889509266886,0,0.139038156012657,0.365877952243826,0.0440011443120081,0,0,0,0,0,0,0,0,0,0,0.101170607948646,0,0,0,0,0,0,0,0,0,0,0.154233324987118,0,0,-0.0823936330099541,-0.0214380021320867
X601229.CH.EQUITY,0.00673242863274181,0,0,0.323476160028979,0,0.109443965624492,0,0,0.0651919967096748,0,0.113005463330416,0,0,0.0586997533682597,0,0.188209241737221,0.000793633771034111,0,0,0,0.111457571866265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080980135716429,0,0,0,0,0
X601288.CH.EQUITY,0,0.0141932720755561,0.198806390678109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191089847491967,0.539103942994699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.040279581600572,-0.0233528868666749,0,0,0,0,0,0,0,-0.0428516424580189,-0.0430957143891731
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.460422830133182,0,0,0,0,0,0,0.00441969312676002,0.0221174236247839,0.345081586005068,0,0,0,0,0.00847813038740478,0,0,0,0,0.0563765389227013,0,0,0,0,0,0,0,0,0,0.055426866920305,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0.0703588536526072,0,0,0,0,0,0,0,0,0,0.423203464129131,0,0,0.0527712614558589,0,0.119586875457223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098836056462384,0,0,0.0463329173376651,0.0479835069896791,0,0,0,0,0,0.0747568619834476,0,0,0
X601577.CH.EQUITY,0,0.190697152642589,0.0540715100603379,0,0,0,0,0.160960244690842,0,0,0,0.129965252906887,0,0,-0.138722363182633,0,0,0,0,0,0.24154165676533,0,0.049317119964678,0,0,0,0,-0.0135628668085453,0,0,0,0,0,0,0,0,0,0,0.0926750440319936,0,0,0,0,0,0,-0.0199907760167221,0,0,0.0185980559975517,-0.0146004642926622,0,0
X601818.CH.EQUITY,0.0845205062601709,0,0.0772441475323711,0.0528405061379392,0,0,0,-0.0343558907043385,0,0,0,0.003411436082273,0,0,0,0,0,0,0,0,0.109111605594678,0.156487050020752,0.137168362616198,0.154186709182342,0.205303075394374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557870210090397,0,0
X601838.CH.EQUITY,0,0,0,0,0,0.181187294452807,0,0.290549538545746,-0.173411039093011,0.237720270457429,0,0,0,0,0,0.0567912037355236,0,0,-8.67361737988404e-19,0,0.171237993906989,0,0,-0.090997625737875,0.237649264437979,0,0,0,0,-0.0206078472841589,0,0,0,0,0,0,-0.120333983427054,0,0,0,0,0,0.02197255694351,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,-0.0183692300230776,0.125329964911328,0,-0.0254604860199559,0,0,0,0,0,0,0.098495811800595,0,0.286012391747389,0,0.0420431156987196,0,0,0.121572177724059,0,0,0,0.0825915715118157,0,0,0,0,0,0,0,-0.0370379347014065,0,0,0,0,0.0499140530400241,0,0,0,0,0.0186090942040969,0,0,0,0.211317930535597,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,-0.0180126808072175,0,0,0,0.0632309546287174,0,0,0,-0.267658494420955,-0.126409577200006,0,0,0.193718441732122,0.515818483757837,0.0809302990623451,0,0,0,0,0,0,0.00242722927258243,0.0853167421229922,0.110355672270946,0,0,0,0,0,0,-0.05288990380884,-0.0433472536765116,0,0,0,0,0,0,0,0.20691869171063,0,0,0,0,0,0,0,0,0,-0.0270196461514815,0,0
X601997.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.133781789611908,0,0.221275712264666,0.0736444276496081,0,0,0.110107355474721,0.0986361929897255,0.0981784118429649,0,0,0,0,0,0,0.235917959364623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763113280015308
X601998.CH.EQUITY,0,0,0,0.137252710203066,0,0,0.0979196703198752,0,0,0,0.286829395533994,0,0,0,0,0,0.12381606811002,0,0,0.226204519617982,0,0,0,0,0.138574769688148,0,0,0,0,0,0,0.0334001154982513,0,0.0486081408053574,0.02890364368076,0,0,0,0,0,0,0,0.0110282195784588,0.0146179495427188,0,0.0434388994853808,0,0,0,0,-0.0340775124586797,0
X601658.CH.Equity,0,0,0,0,0,0,0,0.143259370085575,0,0,0,0,0,0,0,0,0,0,-0.0484328368922915,0.0702890434207402,0.34129334935329,0.26234551995118,0,0.302588073693875,0,0,0,0.0754004144080859,0,0,0.0979883909026959,0,0,0,0,0,0,-0.146698746764986,-0.101491636656661,3.46944695195361e-18,0,0,0,0.0213132450506027,0,0.0245298795644751,0,0,0,0,0.114709814535628,-0.103464539721632
