,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.183412389291184,0,0,0,0.0770634056166174,0.234514290817426,0,0,0,0,0,0,0.00514095752969615,0.0306065954466352,0.211123797127409,0,0,0,0,0,0,0.0907191571723893,0.0094617766138496,0,0,0,0,0,0.0853794657595383,0.0316381779301359,0.09912250105688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.304459158768295,0,0,0,0,0.706009499081252,0,0,0,0,0,0,0,0,0,-0.0305564127904344,0.101587390550365,0,0,0,0,0,0,0,0,-0.0570116708254204,0,0,0,0,0,0,0.24808550971464,0.0420441882109429,0,0,0,-0.304107363184269,0,-0.16207311172649,0,0,0,0,0,0,0,0,0,0,-0.0870060019831671,-0.0100589429661264
X600000.CH.EQUITY,-3.46944695195361e-18,0,0,0.265758851582886,0,0,0.0945849472431864,0,0.117458195807564,0,0.342150589937962,0,0,0,0,0,0,0,0,0,0.0817340970912755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116607077703993,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0.0124696496552666,0,0.452569513151364,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0570621565745732,0.0185771513802922,0.067915691150458,0.112583027483196,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.188594723300778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614931564077551,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.24529187681103,0.0679572288000771,0,0.168804111590525,0,0,0.0604221575604485,0,0.173996143284277,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.188264874208454,0,0,0,0,0,0,0,0,0,0.028184600638498,0,0,0,0,0,0,0,0,0.0806060818226884,0,0,0,0,0
X600036.CH.EQUITY,0.180961239726792,0,0,0,0,0,0.258950121740405,0,0,0,1.38777878078145e-17,0,0.0934232452664145,0,0,0,0,0,0,0,0,0,0.0495161736160653,0,0,0,0.00369118670966692,0,0,0,0,0,0,0,0,0.219062230399916,0,0,0.0304879240627079,0,0,0,0.103964689828474,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.375806321763109,0,0.0651093673142477,0,0,0,0,0.483523464652534,0.177362794089147,0,0.0376069215956524,0,0.0182117588210861,0,0,0,0,0.0226113232328255,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168957045434102,0,0,0,0.054629878170921,-0.0809035356076993,0,0,0,0,0,0,0,0,0,-0.00324835480973483
X601169.CH.EQUITY,0.0274368291662016,0,-6.93889390390723e-18,0.155908153671646,0.126301719725833,0,0,0,0,0,0.305488888924935,0.11277273554233,0,0,0,0,0,0,0,0.0327199924993981,0,0.169169336969899,0,0,0.0492161048563989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348677162852766,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.137102857376294,0.0972664944730657,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.178785767652042,0,0,0.0661187292662329,0,0,0,0.230955676183196,0,0,0,0,0,0,0,0.0522521962195778,0,0,0,0,0,0,0,0,0,0,0.151607258500177,0,0,0,0,0,0.0586438717086255,0.06326221477646,0,0,0,0,0
X601288.CH.EQUITY,0.0228704724743963,0,0,0,0,0.0346350418368402,0,0,0,0,0,0.249156667215512,0,0.200746147257981,0.441592148404009,0,-0.00622402053792743,0,0,0,0,0,0,0,0,0,0,0,0,0.0327263113526876,0,0,0,0,0,0,0,0,0,0,0,-0.00930050527631278,0,0,0,0,0,0,0,0,0,-0.0589704650195603
X601328.CH.EQUITY,0,0,0.139495742721977,0,0.374973439807816,0,0,0.210176408445016,0,0,0,0,0,0,0.154201675093376,0,0,0,0.0545804324702661,0,0,0,0,0,0,0,0,0,0,0.00932622694815514,0,0,0.00542323954614874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577686813249445,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0.128652545157833,0,0,0,0.0503762481490776,0,0,0.152465827316803,0,0.0760969844344329,0.0846279757222158,0,0,0,0,0,0,0,0,0,0,0.0130594880633661,0,0,0.100931878891687,0,0,0,0,0.360577860845272,0,0,0,0.00138413173993602,0,0,0,0,0,0,0,0,0,0,0,0,0
