,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0,0,0.26406036437758,0,-1.38777878078145e-17,0.0656576181857032,0,0,0,0,-1.73472347597681e-18,0,0.0778212858249634,0.135922493102691,0,0,0,0,0,0,0,0.10758782664781,0,0,0,0,0,0,0,0.145834794080927,0,0,0,0,0,0,0,0.144744113714789,0,-0.0662744634328887,0,0,0,0.0438133707872169,0,-0.262254146295268,-0.103449876237127,-0.0943762257179131
X002142.CH.EQUITY,0.167444464414744,0,0,0,0,0.217448283384064,0.0464258482568823,0,0,0,0,0,0,0,0,-0.128631032853331,0,0,0,0,0,0,0.126870796051452,0,0,0,0,0,0.0264136597169641,0.1636977953503,0,0.157524284017191,0,0,0,0,-0.0724686320194341,0,-0.162211164038768,0,0.0402371165885659,0,0,0,0,0,0,0,0,0,-0.168341847824959
X600000.CH.EQUITY,0.11019857059815,0,0,0,0.043531391867359,0.164268480996564,0,0,0,0,0.331493409717809,0,0.169007827522531,0,0.0465208007103445,0,0,0,0,0,0.216643966569521,0,0,0,0.0238057929770704,0,0,0,0,0.0421574898644493,0,0,-0.0778878639642235,0,0,1.73472347597681e-18,0,0,0,0.0254595293473449,0,-0.029352352917685,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.271626461558261,0.0362987698346896,0,0,0,0.260328770723851,0,0,0.0863047809811862,0,0,0,0,0,0,0,0.0568592961574234,0.0420133044974278,0,0,0,0,0,0,0.109021374659628,0,0,0,0.0698758733521695,0,0,0,0,0,0,0,0,0,-0.0305551047587688,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.1631732908124,0,0.36459299642263,0,0,0,0,0,0,0,0,0,0.0159269160020981,0.156871431065095,0,0,0.356043437564177,0.0256006519733015,0,0,-0.0148760456893016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.224915684310945,0.143116705597863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112943472116334,0,0,0,0,0,0,0.0377091164867353,0,0.0988784961937739,0,0,-6.93889390390723e-18,0,0.032001248009536,0.166249819855136,0,0.05957004365171,0,0,0,0.0371925698529038,0,0,0.00337646901384587,0,0,0,0,0,0,0,0.0151313828180268,0
X601166.CH.EQUITY,0,6.93889390390723e-18,0,0,0,0.433415134282038,0,0,0,0,0,0.204369420745888,3.46944695195361e-18,0,0.0107534541294395,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.00241598724397213,0,0,0,0,0,0.058289785034519,0.429286421024227,0,0,0,0,0,0,0,0,0,0,0,0,0.0339881408324841,0,0,0,0,0
X601169.CH.EQUITY,0,0.0627074787625386,0.27245425903434,0.431337101412298,0,0,0,0,0,0,0.229546592686228,0,0,0,0.119461337415055,0,0,0,0,0,0,-0.0697187978821634,0,0.0382837136526365,0,-0.0111307520713622,0,0.0243075367842378,0,0.0569415426230274,0,0,0,0,0,0,0,0,-0.0600491242905884,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,-0.0319086045964947,0,0,0,0,0,0,0,0,0.175929239613276,0,0,0,0.321227591744297,0,0,0,0,0.0306700233744743,0,-0.134248009171887,0,0.0694276089625663,0,0,0.322524076206182,0,0,0,0,0,0,0.139880216654994,0,0,0,-0.122616152880412,0,0,0.195871112357833,0,0,0,0,0,-0.0645239506186347,0,0,0,-0.0879801704994398,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.180781638993152,0,0,0.612813116454652,0,0.114557837355015,0.0198893091401706,0,0,0,0.046725535105457,0,0,0,0,0.0529898143676909,0,0.117995937315778,0,0.0353660457890121,0,0.0831490858152707,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00619103212163902,0.0314525965053304,-2.16840434497101e-19,-0.0388319650817018,0,0,0,0
X601328.CH.EQUITY,0,0,0.24375048226831,0,0.134204471213188,0,0,0.141018184006077,0,0,0,0,0,0,0.0995074799188589,0.171210983817184,0,0.0831434184238795,0.0483755561400531,0,0,0,0.0615204886794087,0,0,0,0,0,0,0.0360468826926229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140232931411258,0.0334748947636083,0,0.0332780854602818,0
X601398.CH.EQUITY,0,0.0222687928404973,0.244716511180531,0,0,0,0,0,0.0409267025986213,0.0165906433550045,0.275781762842225,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135073163883783,0,0,-0.0878641290588413,0,0,0.0199015262207788,0,0,0,0,0,0,0,0,0.0551975207868365,0,0.0202138275144103,0,0.261113173970463,0,0
X601818.CH.EQUITY,0.194259742326259,0,0.072395793959321,0.141058483795501,0,0,0,0,0,0,0,0,0,0,0,0.26049640122057,0,0,0,0,-0.130957145629333,0,0,0,0,0,0,0,-0.14530282596318,0,0,0,0,-0.0646552868993858,0,0,-0.0116936330372957,0,0.147287605674137,0.181781032130422,0,0,0,0,0,0,0,0,0,0,0
