,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.162220276331757,0.01683720762952,0,0,0.196851678898307,0,0,0.0323181351192124,0,0,0,0.247524709152191,0,0,0.160767631775255,0,0,0,0,0,0,0,0,0,0,0,0.114901882139504,0,0,0,0.0959386486017084,0,0,0,0,0,0,0,0.018643540062738,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,-5.55111512312578e-17,0,0,0,0,0.444803736124421,0,0,0,0,0,0,0.183667944488136,0,0,-0.177111855885853,0,0,0,0,-0.0175667234585072,0,0,0,0,0,0,0,0,0,0.383323234504006,0,0.211003299894903,0,0,0,-0.166796990451213,0,0,-0.0903798829152388,0,0,0,0,0,0,0,0,0,0,-0.0846396378627726,-0.0278049799659674
X600000.CH.EQUITY,0,0,0,0,0,0,0,0.344827289326861,0,0,0.376143819453979,0,0,0,0,0.0569098407836226,0,0,0,0,0.0551467125056974,0.06502869513214,0.108407759643854,0,0,0,0,0,0,0,0,0,0,0,0.0395644193036088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,1.38777878078145e-17,0,0.374262831374084,0,0,0,0,0.141574742101469,0,0,0,0,0,0.00811781579168465,0.11638852723262,0.212583630292702,0,0,0,0,0,0,0,0,0,0.00519966681548706,0,0.0255845253284129,0,0,0,0,0.0190983961208349,0,0,0,0,0,0,0.0304081187994856,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.107352267007802,0,0.00281551426503795,0,0.409802668604962,0,0,0,0,0.0607722062369672,0,0,0,0,0,0,0.00503175107084317,0,0,0,0,0.243488713866841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801669272016149,0,0,0,0,0
X600036.CH.EQUITY,0.195852022605911,0,0,0,0,0,0.409744093959335,0,0,0,0,0,0.0153258113010975,0,0,0,0,0,0,0,0.113980253401182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106723170762228,0,0,0,0.00232238899481239,0,0,0,0,0
X601166.CH.EQUITY,0.290641325495157,0,0,0.123410165925534,0,0.185180502246978,0,0.0279485976590695,0,0,0,0,0.26438095108519,0,0,0.00202885934630357,0,0,0,0.0624399084813324,0,0,0,0,0,0,0,0,0.00846362971588206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298256653628541,0,0,0,0
X601169.CH.EQUITY,0.0830535761725034,0,0.275195189276374,0.0375064348020925,0,0,0.00145075521184916,0,0,0,0.0214463045442247,0.233055169260528,0,0,0,0,0,0,0,0,0,0,0,0,0.119752973112054,0,0,0.0986804795332941,0,0,0,0,0.133965513644918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.0183632912728967,0,0,0,0,0.233194308831405,0.201780474531113,0,0,0,0,0,0.0143240261281325,0,0,0.0602228183226841,0,0,0,-0.0322973107241193,0,0,0,0,0.105947918265579,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172823111541272,0,0,0,0,0,0.193151775305297,-6.93889390390723e-18,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.00182771606197602,0,0,0,0,0,0.355793362051195,0,0.0859729769498897,0.44217041588419,0,0,0,0,0,0.0224061247233931,0,0,0,0,0,0,0,0,0.0509767388789861,0,0,0,0,0,0,0.00751264015635732,0,0,0,0,0,0,0,0,0,0,0,0.032556573875573,0,0,-0.0460002714327953
