,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X601328.CH.EQUITY,0,0,0.0784048156582707,0,0.0757207542032109,0,0,0.0575813205169407,0,0.27747263366272,0,0.156955333217277,0,0,0,0,0,0,0,0,0,0.098321362478526,0,0,0,0,0,0,0.0503479984383594,0,0,0,0,0,0,0,0,0.111941314111821,0,0.0696464024498463,0,0,0,0,0,0.117048205970284,0,0,0,0,0,0.0129459496865432
X601398.CH.EQUITY,0,0,0,0,0,0.172800439598941,0,0,0,0.297480100867483,0,0,0,0.368629451736824,0.00314874611790531,0,0,0,0,0,0,0,0.0212686961163029,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.128387878776092,0,0,0,0.104502209871046,0,0,0,0,0,0,0,0,-0.107706625485841,0,0,0
X601818.CH.EQUITY,0,0.00984097990251959,0,0,2.77555756156289e-17,0,0.441568035776535,0,0,0,0,0,0,0,0,0.55469042481518,0,0,0,0,0,0,0,0,0,0,-0.0264898288383069,-0.0231926737862768,0,0,0.0114449863360163,0,0,0,0,0,0,0,0,0.0121166203377348,0.00777599771804464,0,0,0,0,-0.0790077130796923,0,0,0,0,0,0
X601939.CH.EQUITY,0.521144059404423,3.46944695195361e-18,0.139908266254332,0.188325181815243,0,0.0120134554309827,0,0,0,0.1182725249694,0,0.0215059570335837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609599578275853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149789574353506,0,0,0,0,0,-0.0656947555039276
X601988.CH.EQUITY,0.165410386541373,0,0,0.0979153699281135,0.17093131432781,0,0,0,0,0.264732800840293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180948692592969,0,0,0,0,0,0,0,0,0,0,0,0.0198470434353976,0,0,0,0,0.0240371396367021,0,0,0.0668990564559736,0,0,0,0,0
X601998.CH.EQUITY,0,0.0811610845748332,0,0.137136243290658,0.06505015034945,0,0,0.296484367711754,0,0,0,0,0.448461141268995,0,0,0,0,0,0,0,0,0,0.0531303072786522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107768731693795,0,0.0734821172792636,0
X601658.CH.Equity,0,0.0412437318883578,0,0.262123079623157,0,0,0,0,0.490445092724705,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34190837008874,0,0,0,0,0,0,0,0,0,0.141801667486635,0,-0.172173001425416,0,0,0,0,0,0,0,-0.0449051082129911,0.281080519555584
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113750442803783,0,0.0351216689389679,0,0.585432833598895,0.404264070885059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182895628431417,0,0,-0.0413866083288853,0,0,0,0,0,0.130993068277782,0,0,-0.225452853485078,0,0,0.0441632347603148
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0328682345030419,0.37005084540416,0,0.129808506634606,0,0,0,-1.73472347597681e-18,0,0,0,-0.0255204529644443,0,0,0.102095436515081,0,0.0285015157161439,0,0,0,0.0134579042277113,0,0,0,0,0,0.38823037383464,0.139308635563225,0,0,-0.00855257109375145,-0.0439297708458908,0,0,8.67361737988404e-19,0
X5.HK.EQUITY,0,0.0736481813290587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547773710361313,0,0,0,0,0,0,0,0,0.178986861704848,0,0,0,0,0,0,0,0,0.0559389223296156,0,0.0265999916103956,0,0,0,0,0,0,0.458452876553509,0,0,0,0,0.0569854490920857,0
X000166.CH.EQUITY,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362741305060946,0,0,0,0.0384181281362226,0.192734125576563,0.154891732641276,0.254405302381707,0.186737368471877,0,0.146698746028348,0,0,0,0,0,0,0,0,0,0,0.0411042014372571,0,0,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0464982245307076,-0.0163991522360835,0,0.124733466308255,0,0.0655033592709819,0,0,0.475067030828157,0.260128219655529,0.0135082721278821,0,0,0,0,0,0,0,0,0,0,0,0.0906268964947006,0,0,0,0,0,0,0,0,0,0,-0.0265293509450298,0.05808965128973
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0.209745621027317,0,0,0,0,0,0,0,0,0,0,0,0.141005171580331,0.101987075014544,0,0,0,0.0290000082407004,0,0.0751826972025899,0,0.300204941645333,0,0,0.0612455358312967,0,0.002886346175173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728569463145291,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0597490218988414,0,0,0.0422288556963042,0,0.25800905467629,0.279994224699678,0,0,0,0.386716822482426,0,0,0.126048427689953,0,0,0.133317249282656,0,0,0,0,0,0,0,0,0,-0.306701345463491,0,0,0,0,0,0,0,0,0.0105626207537796,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249509656353006,0.071372749727947,0,0.00379345715909428,0,0.0081642196675893,0,0,0.322424976006035,0.124514355241797,0,0,0,0.111692508301136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00212437451337386,0,0,0,0.0807487261980376,0.233910144814281,0.0919664464801965,0.0968368595232151,0,0,0,0,0.130022296241777,0.249785006063171,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0318506637170096,0,0,0,0,0,0.0755842782158552,0,0,0,0,0,0
X600999.CH.EQUITY,0.00803165114808183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280851966716628,0,0.10847672816746,0,0,0.212173807662765,0,0,0.0655395677280595,0.0221122891291965,0.0758385488451384,0,0,0.1299477907918,0,0,0,0.0055932895986986,0,0,0,0,0,0,0,0,0.00185471247985093,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0381538614661503,0,0,0,0,0,0,0,0,0,0,0,0.226599132200764,0,0.244059184762604,0,0.499586835052361,0,0,0,0,0,0,0,0,0,0,0,0.213992059813787,0,-0.00814315786043686,0,0,0,0,0,0,0,0,0,0,-0.11569026440664,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.168177846954035,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0380009368878131,0,0,0,0,0,0.228280888114277,0,0.135536209674254,0.361882613472675,0.115360855673354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0.167616408002561,0,0,0,0,0,0,0,0,0,0,0,0,0.232920481065065,0,0.057059870963658,0.227514030254266,0,0.114883831029347,0.0564538895269858,0,0,-0.016763075993123,0,0,0,0,0.0950825271216665,0,0.0160056201941464,0,0,0,0,0,0,0,0,0,0,0.0186765579088358,0,0,0
X388.HK.EQUITY,0.0389498506435264,0,0,0,0,0,0,0,0,0,0.0050242381352241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613279940674106,0,0,0,0.237043683081958,0,0,0,0,0.438345892735413,0.0158471751609043,0,0,0,0,2.71050543121376e-20,0,0,0,0,0.0125832604940737,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0589403624058073,0.279113464753969,0,0.421717441267614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946199948898837,0,0,0,0.0398139369779153,0,0,0,0
X601319.CH.EQUITY,0.0402182838573392,0,0,0,0,0,0,0.243823275407641,0,0,0.166012343323322,0,0,0,0,0,0,0,0,0,0,0.12773251319381,0,0,0,0,0,0,0,0,0,0,0,0.286828705697146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.14030277888539,0,0.103667646259691,0,0,0,0,0,0,0,0,0,0.0337355433895421,0,0,0,0,0.239771610093091,0,0,0,0.117394758631587,0,0.0467134100171914,0,0,4.33680868994202e-19,0,0,0.298788547997888,0,0,0.0243500462750608,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0.00280904365000277,0,0,0,0,0.0169178910306974,0,0,0,0.224238912584409,0,0,0,0.185789009720087,0,0,0,0,0,0.01872183186678,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354341060247389,0,0.0521391158141015,0.0298906791838097,0.00601035272878047,0,0,0,0,0,0,0,0,0.109996496424303,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0.0272767826469464,0,0,0.132362513044049,0,0.0404334054540753,0,0.39807920357083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522686852503551,0,0,0,0,0,0,0,0,0,0,0,0.136813870587358,0,0,0,0.0361240317564068,0
X1299.HK.EQUITY,0,0,0,0,0,0.0707760880123857,0,0,0,0,0,0.0280251300937362,0,0,0,0,0,0.222834247705446,0,0.0399472615421627,0,0,0,0,0,0,0,0,0,0,0.347534409608752,0,0,0,0,0.0709399651242129,0,0,0,0,0,0.0911884788790422,0,0,0,0,0.140276502970854,0,0.193666030353321,0,0,0
X2882.TT.EQUITY,0,0.151797919948901,0,0,0,0,0,0,0,0,0,0,0,0,-0.273504212328843,0,0,0,0,0.175039369035839,0,0,0,0,0,0,0,0.137338796631654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263189876512035,0.497422589978606,0,0,0,0.170450404802454,0.00661840902983281
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118639547650723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535457905644238,0.0944911564954704,0.244375637515914,0,0,0,0,0,0.0428254986700149,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.354976818562396,0,0,0,0,0,0,0,0,0,0.102016589859161,0.0558222788864477,0.0878668336728768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139710733043729,0,0,0,0,0,0.110579777748008,0,0,0,0,0
X600048.CH.EQUITY,0,0.105520488535147,0,0,-8.67361737988404e-19,0,0,0,0.128076555167268,0,0,0,0,0,0,0,0,0.0357399932877697,0,0,0,0,0,0,0,0,0,0,0,0.0330123683765661,0,0,0,0,0,0,0,0.164060039990392,0.318348393702252,0,0,0,0,0,0,0,0,0,0.115459785390577,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.0673366120326114,0,0,0,0,0,0,0,0,0,0,0.105825288876633,0,0,0,0,0,0,0,0,0,0,0,0,0.146501535262702,0,0,0.356081115283838,0,0,0,0,0.340008070692709,0,0,0.0833738812363808
X1113.HK.EQUITY,0.157348546046762,0,0,0.172783854106264,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0572177171768405,0,-0.0469659383220353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106843990537678,0.0538935107220433,-0.137101806116413,0,0,0,0.631464964451278,0,0.0982264349763702,0.0849212469048191,-0.0412328830759168,0,0,0,0.052992406364022
X12.HK.EQUITY,0,0,0,0,0,0,0,0.00295427860954146,0,0,0,0,0,0,0,0,0.00625918669991124,0,-1.73472347597681e-18,0,0,0,0,-0.0169463761147618,0,0,0,0,0,0,0.0888842795818651,0,0,0,0,0,0.0172439871351543,0,0,0.0347343853477945,0,0,0.60669565819804,0,0.135177278808318,0,0.114176394997896,0,0,0,-0.0195024579517737,0.0482721756411013
X16.HK.EQUITY,0,0,0.0414797510067256,0,0,0,0,0,0,0,0,0,0,0,0.0608133511448322,0,-0.0231500180682692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983404462290398,0,0,0,0,0,0,0.566930784739361,0,0,0,0,0,0,0.305162137313676,0.00881376518090531,0.0167312515471092
X1997.HK.EQUITY,0,0,0.0951761850183237,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0.328547682739434,0,0,0.255064145486251,0,0.0129822715357802,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.333280775930355,0.157480935916917,0,0,-0.113782840774791,0,0,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0.0308364521900548,0.182747320738682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177669426522999,0.0618284489778018,0.0808785617543876,0.00031191450922857,0.105148861110263,0.0404767994106669,0,0,0,0,0,0.316990918080079,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0.0888282666039741,0,0,0,0,0,0,0,0,0,0.0980431695639158,0,0,0.0559874794629805,0,0,0,0,0,0,0,0,0.0169048162388871,0,0,0.0455958231914383,0,0,0,0,0,0,0.0868168418108551,0.0535905902744683,0,0.0005439201088389,0.0901541835082928,0,0,0.230279132208925,0.00777662341142328,0.0532368097830256,0,0.183328401925643,0,0,0
X688.HK.EQUITY,0,0,0,0,0.113299012970805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336148878682982,0.0436542910308911,0,0.0642205367142067,0,0,0.204607653003251,0,1.38777878078145e-17,0,0,0.431660846098816,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0.049513653412877,0,0.144405049613642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851187705061632,0,-0.119464829968124,0,0,0.552324187370017,0,0.0934980184793327,0,0,0,0,0,0.0443155403036394,0
MKRturn,0,0.42551732985298,0,0,0,0,0,0.131457622659639,0,-0.037997269848112,0,0,-0.872422354141901,0,0,0,0.136470519227475,-0.577366320748213,0,0.482190392417818,0,0,0,0,0,0,0,-0.534434649752939,0,0,0,0,0,0,0.197780233221666,0,-0.151512241408903,0,0,0,-0.190809120658329,0,0.231480367525338,0,0,0,1.03548743475217,0,0,0,0,3.46944695195361e-18
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00828225598617219,0,0,0,0.022330689119224,0,0,0,0.0998666235265456,0,0,0,0.056136360738887,0
