,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.100885573761868,4.33680868994202e-19,0,0,0.107663549090061,0,0,0,0.0516430747842967,0,0,0,0,0,0,0.0257005516549738,0,0,0,0,0,0.158652718607703,0,0,0,0,0,0,0,-0.0590630515303993,0,0,0,0,0,0,0,0.00905001199335179,0.450394966297203,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.122996579064235,0,0,0,0,0.125640473915267,0,0,0.201708518516563,0,0,0,0,0,0,0,0.32180297924127,0,0,0,0,0.0098338954856946,0,0,0,0,0,-0.313354078576736,0,0,0.183721520275932,0,0,0,0,0,0,0,0,0,-0.105294554980055,0,0,0.165925263415566,0.127853509700725,0,0,0,0,0.0389400129769257,0,0
X600000.CH.EQUITY,0.109972610253835,0,0,0.245232673291782,0,0,0,8.67361737988404e-19,0,0.0785727714924867,0,0,0,0,0,0,0,0.153061083159502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819568649711782,0.0537578070047275,0.0532981002915247,0,0,0,0,0,0.0684628543933353,0,0,0,0,0,0,0
X600015.CH.EQUITY,0.19408173337198,0,0,0,0,0,0,0.0581621950057717,0.138158172273775,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0410970698828812,0,0,0,0,0.3163452766927,0,0,0,0.0670463480907171,0,0,0,0,-0.084267388772508,0,0,0,0.0263627062133148,0,0.0179224424127122,0.14652633511687,0,0,0,0,0,0,0,-0.150120974100508,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.0535199721407549,-0.401560993640397,1.73472347597681e-18,-1.73472347597681e-18,0,0,0,0,0,0.0709852354683748,0,0,0,0,0,0,0.352151927101042,0,0,0,0.00496288257577347,0,0,0.0379671795486073,0,0,-2.77555756156289e-17,0,0,0,0,0,0.172518894757982,0.209402820140662,0,-1.38777878078145e-17,0.171972146075785,0,0,0,0,-0.0498840115104781,0.285372015001175,0,-0.0128909979353104
X600036.CH.EQUITY,0.149773320931706,0.0939582625687981,0,0.112373761495208,0,0,0,0,0.195248717764398,0,0.0255177068535318,0,0.242666291741188,0,0,0,0,0,0,0,0,0,0.038357007788525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0.0801087374740153,0,0,0,0,0.101457306202766,0.12777629029858,0,0.00722677802782884,0,0,0,0,0,0,0.143369637670262,0,0,0.297160109051596,0,0,0,0,0,0.0334712497574961,0,0,0,0,-0.251953593677253,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,-0.035442899919395,0,0,0,0,0
X600926.CH.EQUITY,0.0664720027480155,0,0.0408430250474618,0,0,0,0,0,0.123665162148899,0.122415887144864,0,0,0,0,0,0.0351542938315668,0,0.286827909309027,0,0,0,0,0,0,0,0,0,0.0222839008629395,0,0,0,-0.059330657324807,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20109388834514,0,0,0,0,0,-0.0393355116921679
X601009.CH.EQUITY,0,0.0753972528702378,0,0.226930662950567,0,0,0,0.35550275914846,0,0,0,0,0,0,0,0,0,0.0465723751541278,0,0,0,0,0,0,0,0,0,0.0829716692458363,0,0,0,-0.0997492814483016,0,0,0,0,0,0,0.0581239391520896,0,0.0691275676102452,0,0,0.01620233263509,0,0,0,0,0,0,-0.00624676332158568,0
X601166.CH.EQUITY,0.551402436467929,0.0712039973526148,0,0,0.097778118741606,0.205651170009462,0,0.139430054028853,0,0,0,0,0.0690690993559768,0,0,0,0,0,0,0,0,-0.0994359124280451,0,0,-0.182501333236194,0,0,0,0,0,0,-0.104346659152423,0,0,0,0.0367474660274008,0,0,0,0,0,0,0,0,0,0,0.052984044008942,0,0,0,0,0
