,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X16.HK.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0,0,0.118674215684062,0.0691215084342747,0,0,0.0382792733768151,0.330882489629779,0,0,0,0,0,0,0,0,0,0,0,0,0.0484228117750604,0,0,0,0,0,0.0612225002768683,0,0,0,0.00893574620806916,0,0,0,0,0,0,0.0755437831285466,0.0870898531909127,0,0,0.0492197637066476,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0.227879602513234,0,0,0,0.286183600748334,0,0,0,0,0,0,0,0.194374170706779,0,0,0,0.0459147115930762,0,0,0,0,0,0,-0.099308772256122,0,0,0,0,0,0,0,0,0,0,0.22888996645759,0,0.0262877754959501,0.028086707756781,0.0682112547488059,0,0,0,0.027132898422223,0,0,0.0180969198908803
X002958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0270471453572905,0,0,0,0,0,0,0.445033270800258,0,0,0,0,0,0,0,0.0276447970998921,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307627895453802,0,2.16840434497101e-19,0.119209411574012,0,0.203158046405101,0,0.187453445787574,0,0,0,-0.0324297679002021,0.0264496958922622,0
X600000.CH.EQUITY,0,0,0,0,0.0614633705847513,0,0.0694889812859423,0.0232893781701913,0,0,0,0,0.305954006535718,0,0.0941487555655457,0.345268566042332,-0.014280540961755,0.0547065783319657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868393756049367
X600015.CH.EQUITY,0,0,0,0,0,0.0138092315690116,0,0,0,0,0,0.22291766070649,0.182786825861582,0,0,0,0,0,0,0.056163788313926,0,0.114389416848362,0,0,0,0.230827001106902,0,0.160443050586243,0,0,0,0,0,0,0,0,0,0,0,0.100631363678647,0.127818665049007,0,0,0,0,0,0,0,-0.113006357056624,-0.0658151744720056,-0.0506114366538342,0
X600016.CH.EQUITY,0.0766825348266062,0,0,1.73472347597681e-18,0.176013407069219,0,0,0,0,0,0,0,0,0,0,0.0602033902185058,0.357109832312205,0,0,0,0,0,0,0,0.213089691788318,0,0,0,0,0.0507670439571071,0,0,0,0,0,0,0,0,0.0547961125729449,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.382336172232605,0.0984501664904118,0,0,0,0.142256597469091,0,0,0,0,0.159996258976396,0,0,0,-0.061936734798611,0,0,0.0481825561421578,0,0,0,0,0,0,0,0,0,0.115448165028731,-0.000413611536819158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0.0362478818223767,0,0.00338165958988743
X600919.CH.EQUITY,0,0,0,0,0.108066430619407,0,0,0,0.444752552395601,0.0335390039113416,0.0793851051182324,0,0,0,0.102955382832608,0,0,0,0,0.124339179516377,0,0,0,0,0,0,0,0,-0.059804692392776,0,0,0,0,0,0,0,0,0,0,-0.0541894297350677,0,0,0,0,0,0.161067097168707,0,0,0,0,-0.106616608666801,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0.399763577845664,0,0.037328134888199,0,0,0,0,0.161884161138753,0.0477013086843085,0,0,0.129174927500677,0,0,0,0.00611897537207773,0,0,0,0,0,0.0585386304549984,0,0.0279219801000032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263333323163768,0.0782718893197519,0,0,0
X601009.CH.EQUITY,0.215723031306279,0,0,0,0,-0.346122242126391,0,0.694715800830927,0,0,0.0707270051867879,0,0,0,0,0,0,0,0,0,0.0212314285872606,0,0,0,0,0,0,0,0.212888114046433,0,0,0,0.108654243301648,0,0,0,0,0,0.0273847245774867,0.202922688092816,0,0,0,0,0,-0.0291722270826083,0,0,0,0,-0.172031433894209,0.0979638560760089
X601166.CH.EQUITY,0,0.221195211672807,0,0,-1.73472347597681e-18,0,0.344988676667559,0.0292751830279408,0,0.133011960381732,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.100253467900696,0,0,0,0,0,0,0,0,0.0114151090985136,0,0,0.00544503924014262,0,0,0.0404880949747894,0.167505804226318,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0.151152516190023,0,0,0,0,0,0,0.0613876338738387,0,0,0,0,0.297530862180448,0.0740037561267479,0,0,3.46944695195361e-18,0,0,0,0.36311628551065,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526656976499178,0,0,0,0,0,0,0,0,0,0,0,-0.0835213878049948
