,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X17.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.217219033319118,0,0,0,0.000527773178945822,0.104434672433067,0,0.160941054987822,0,0,0,0,0,0,0,0,0,0,0.264028056089837,0,0,0,0.25692068770801,0,0,-0.1693750577505,0,0,0,0,0,0,0.103238673670666,0,0,0,0.126715263722744,0,0.0291576320415736,0,0,0,0,0,0,0,0,-0.214342679736025,0,0
X002142.CH.EQUITY,0.187008104015637,0,0,0,0,0.0498274345332366,0,0,0,0,0,0,0,0,0.274699278508056,0,0,0,0,0.0659866685579643,0,0,0,-0.0112506186904822,0,0,0,0,0.099183743058695,0,0.051351045214546,0,0,0,0,-0.151548413905954,0,0,0,0,0,0,0,0,0,0,0,0,-0.00600186602170886,0,-0.0586758127813444
X600000.CH.EQUITY,0.0875916566450481,0.0403837681581605,0,0,0,0.263837081526184,0,0.102435921809534,0,0,0.373682183089011,0,0.153568277096824,0,0,0,0,0,0,0.132050966602242,0,0,0,0.0478583161492893,0,0,0,-0.092367742830192,0,0,0,-0.0938717024280834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174582941480367
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.312392334257635,0,0,0,0,0.300115059725776,0.00554663580827294,0,0,0,0,0.034316940644233,0,0,0.0649128439258883,0.0186411183929641,0,0,0,0,0,0,0,0.15325978420418,0,0,0,0.0485432505211003,0,0,0,0,0,0,0,0,0,0,-0.0467672792189848,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.225516980092907,0.098235799484035,0,0,0,0,0,0,0.315892781958408,0,0,0,0,0,0,0,0,0,0.0706088779659337,0,0,0.085784815569363,0.0823920709738656,0,0,0,0,0,0.0345885987609774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0421393674205016
X600036.CH.EQUITY,0.226734702543809,0.138030446440988,0.0656463185169272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088654888532108,0,0,0,0,0,0.0554164985270893,-0.0450480748949041,0,0,0,0.346243852395377,0,0,0.0279172457399605,0,0.0333771410221402,0,0.149946087912679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0393398528429537,0.0441059538412919,0,0,0,0.499670100186778,0,0,0,0,0,0.117395278010886,0.0835485788362528,0,0.0437511592269946,0,0,0,0,0,0,0,0,0,0.109042358942171,0,0,0,0,0,0,0.246709701499509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.212285186642153,0.614148444439324,0,0,0,0,0,0,0,0,0,0,0.142353542951129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135937271215579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0096005437034248,0,0,0,0
X601229.CH.EQUITY,0,0.00566224170665478,-0.180904580965031,0.318884609866446,0,0,0,0,0,0.318651914306688,0,0,0,0.173658880972069,0,0,0,0,0.220092583692833,-0.0450740669211156,0,0,0,0,0.228146434744786,0.11792404990607,0,0,0,0,0,0.129320281369699,0,0,0,0,0,0,0.0655710699122038,0,0,0,0,0,0.0971936544742083,-0.334816405399286,0,0,0,-0.0948412913184793,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,3.46944695195361e-18,0.185460368410306,0,0,0.508103784060024,0,0.133628059801885,0.0656780099850494,0,0,0,0.122292035203325,0,0,0,0.0780174265328243,0,0.0533756635972602,0,0,0,0.0158664349977039,0,0,0,0.0345072260756359,0,0,0,0,0,0,0,0,0,0,0,0,0.0751992000704234,0,0,0,0,0
