,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.152308637090332,0,-0.0371127543904091,0.224859147781668,0.460133797495931,0,0.0295192880287059,0,0,0,0,0,0,0.0650455645478795,0,0,0,0,0,-0.0270349969436013,0,0,0,0,0,0,0,-0.0602844925114783,0,0,0,0,0.234816680272994,0.0447065698656167,0,-0.0211707624542465,0,0,0,0,0,0,-6.93889390390723e-18,0,0,-0.0397730225809792,-0.129902336094384,-0.245405235316777,0,0,0
X002142.CH.EQUITY,0.237091827000683,0,0,0,0,0.125304188548537,0.0438665689476726,0,0,0.0964876061201056,0,0,0,0,-0.0620091190798487,0,0,0,0,0,0,0,0,0,0.121421058124472,0,0,0,0,0,-0.0125944995975271,0,0.222731224711186,0,0.025377407577967,0,-0.0562450432190473,0,0,0,0,0,0,0,0,0,0,0,0.0217269128834498,-0.00113728805582291,-0.0542384711680428,0.125211512867707
X600000.CH.EQUITY,-0.0116188310741093,0,0,0.0748955395855995,0,0,0,0,0.463668196654869,0,0,0,0,0,0,0.0578158667934938,0,0,1.73472347597681e-18,0,0.115122283247625,0,0,0,0,0,0,0,0.0417807338283587,0,0.00988012776105053,0,0,0,0,0,0,0,0,0,0.0483322466557187,0,0.0943225375332344,0,0,0,0,0,1.73472347597681e-18,0,-0.00871038809429091,-0.0242593250861532
X600016.CH.EQUITY,0,0,0,0,0.129063454928791,0,0,0,0.318632031990738,0,0,0.152764749073734,0,0,-0.1065773810482,0,0.105849241513785,0,-0.0901023812076922,0,0,0,0,0,0,0,0,0.608526383999356,0,0,0.114054209540834,0,0,0,0,0,-0.0530600526889913,0,0,0,0,0,0,0,0,0,-0.0236974364753609,0,0,0,0,0
X600036.CH.EQUITY,0.145698806948493,0,0.16188588380736,0.399811678659715,0,0,0,0,0,0,0.0316951964902431,0,0,0,-0.0999545329427611,0,0,0.0624003976931163,0,0,0,0,0,0,0,0,0,0,0,-0.103508359160553,0,0,0,0,0,0.155474888212489,0,0,0.154765984998929,0,0,0,0,-0.0716314802934497,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.33878699298645,0,0,0,0.129769481229002,0,0,0,0,0,0.394312682243442,0,0,0,0,-0.0742184805427399,0,0,0,0,0,-0.0666011579771382,0,0,-0.0402282815702424,0,0,0,0,-0.0313238997823287,0,0,0,0,0,0,0,0,0.0393891702769477,0,0.0476005908675087,0.0190227315251562,0,0,-0.0960040279551273,0,0.0426231010349878,0,0.0806686019966636,0,0,-0.121320991814512
X601229.CH.EQUITY,0,0.162264036790223,0,0,0,0,0,0,0,0,0.573065836335983,0,0,0,0,0,0.117205198369939,0,0,0,0,0,0,0,0.127517382249252,0,-0.0276329663686621,0,0,0,0,0.0395809890661093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.0402956950084917,0,0,0,0,0,0,0,0.0947325698622767,0,0.476688724563445,0.173827340154801,0.0436286534365249,0.0584386948234889,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0798060193425086,0,0,0,0,0,0,0.0261075587767541,0,0,0,0,0,0,0,-0.00342067177044234,0,0,0,0.0997153199030927,0,0.0773923452934397,0
X601328.CH.EQUITY,0,0,0.331915670579437,0.0989881770043755,0,0,0,0,0,0,0,0,0.0542998687856644,0.0317490396769712,0.173720056023914,0,0,0,0,0,0,0,0,0,0,0,0.113165160137975,0,0,0,0,0,0,0,0.00240628854598171,0,0,0,0,0,0,0,0,0,0,0,0,0.143803039596656,0,0,0.0508687548027486,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.222844892674927,0.372387753439205,0.254587172463318,0,0,0,0,0,0,0,0,0,0,0.0257055372329062,0,0,0,0,0,0,0,0,0.0285602046781766,0,0,0,0,0,0,0,0.0173441051803351,0,0,0,-0.0898770103474206,0,0.0608156629696566,0.0729582361960886,0,0,0
