,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0.00702021244968904,0.00635222089863579,0.288595534039797,0,0,0,0.058338602059025,0.0710470005570731,0.00509249714518497,0,0,0,0.0317452069355749,0.00953727027776576,0,0,0,0,0.0928735622489257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067987982159611,0,0.0339913161520922,0,0,0.068416023475092,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0.0445003224987881,0.00387051442072604,0,0.195695923891362,0,0,0,0.324110584280336,0,0,0.0821373315482121,0,0,0,0,0.215286442036201,0,0,0,0,0,0,0,0,-0.0904220545541,0,0,0,0.00261226019840211,0,0,0,0,0,0,0,-0.0250459705595865,0,0,0.123581382665286,0,0,0.0629848446684244,0,0,0,0,-0.0452489056062631,0.107555721624547,0.0178471545875248
X600000.CH.EQUITY,0,0,0,0,0,0.210773250403933,0.0261556022609666,0,0,0,0,0.323748720521855,0,0,0.154437410399694,0,0,0.074701091878483,0,0.0891579885021865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133361577441115,0,0,0,0,0.122877737961462,-0.0277109246349107,0,0,0,0.0276203424884944,0,0,0.0393077048381637,0,0.034178217987024
X600015.CH.EQUITY,0,0.0511140631563661,0,0,0,0,0,0,0,0.180804521615453,0,0,0,0,0,0,0,0,0.0665435939368215,0,0,0,0,0.256715172884754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104696663151264,0.244387680791759,0,0,0.0512256712774673,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227130482712114,0,0,0,0,0,0,0.387037526574913,0,0,0,0,0,0,0,0,0,0.0389020900947609,0.132042823588625,0,0.0293666151480093,0,0,0,0,0,0,0.240859547560822,0,0,0,0,0,-0.00470915650880022,0.127010886202359,0,0
X600036.CH.EQUITY,0.738127189725002,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,-0.0876117993202804,0,0.139240704275858,0,0,0,0,0.160603967066179,0,0,0,0.0371275405656455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145788469761123,0,-0.0228725441862081,0,0,0,0,0,0,0,0.124909769431476,0.00908377874945062
X600919.CH.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0,0.499611902705231,0,0,0,0,0,0,0,0,0,0.138888822364549,0,0.0800412442240166,0,0,0,0,0,0,0,0,0,0,0,0,0.038919838949033,0,0,0.175885454339917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0508114442526035,-0.0720977282702184
X600926.CH.EQUITY,0,0.257597820500438,0,-6.93889390390723e-18,0,0,0.457456452693504,0,0,0,0,0,0,0.00509033580520713,0.0638794288361933,0,0,0.125310155348368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259525745982122,0,0,0,0,-0.0474565700571718,0,0,0,0,0.107301622953176
X601009.CH.EQUITY,0,0,0,0,-0.168055232566093,0,0,0.156452975424139,0,0,0,0,0.0531802976261879,0,0,0,0,0,0.0507745996072909,0,0,0,0,0.344809324094693,0,0,0,0,0.0736704197522173,0,0.051278814995025,0,0,0,0,0,0,0,0,0.108728433666955,0.300075330334775,0,0,0,0,0,-0.231212188711331,0,0,0,-0.194766746692884,-0.000330995130088484
X601166.CH.EQUITY,0,0.160399346856254,0,1.73472347597681e-18,0,0.251075714265169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651757651682362,0,0,0,0,0.0749681896902,0,0,0,0,0,0.201035387925295,0.194343445178752,0,0.0366412796905742,0,0,0,0,0,0,0
