,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.224635743737147,0,0,0,0.178746292657832,0,0,0,0,0,0,0,0,0,0.0766370788362558,0.0206066692281833,-0.0882788666448045,0,0,0,0,0,0,0,0,0,0.121226571105744,0,0,0,0.183388515847043,0,0,0,0,0,0,0.0921341678153919,0,0,0,0,0.154369776806156,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.350677056299594,0,0,0,0,0,0,0,0.357211507496209,0,-0.0106354348878225,0,0,0,0,0,0.0663939207824672,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0960490369921729,0,0,0,0,0,0,0,-0.0117257057047656,0,0.10896725724327,0,0,0,0,0,0,0,0,0,0,-0.0448132995207727
X600000.CH.EQUITY,0.0436141074335015,0,0,6.93889390390723e-18,0.0660200211587503,0,1.73472347597681e-18,0,0.0665491812659416,0,0,0.197996596615228,0,0.115924723285816,0.0643214078609092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032752554833943,0,0,0.0638566738990872,0,0,0.108821402291332,0.0396658198657841,0,0,0,0,0,0,0,0,0,0.0562752732895948,0,0,0,0,0
X600015.CH.EQUITY,0,0.12493141014156,0,0,0,0,0.297147148425754,0.177728293856489,0,0,6.93889390390723e-18,0,0,0.141418652681475,0,0,0,0,0,-0.0246185694465114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0532971151349643,0,0,0,0,0,0.239151234377177,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.223737172827288,0,0,0,0.166637037613431,0.108028875538523,0,0.0848322498079879,0,0,0.0642899356020846,0.11022661375763,0.193814671475779,0,0.0534498440340897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.00796708477083599,0
X600036.CH.EQUITY,0.0789596038623143,0.0759370147223367,0,0,0,0,0.314144897767244,0,0,0,0,0,0.174834503741006,0,0,0,0,0.00868123068557518,0,0,0.0263198379546231,0,0,0,0,0,0,0,0,0,0,0,0,0.172068141137178,0,0,0,0.0988142320013821,0,0,0,0.0471673178729792,0,0,0,0,0,0,0,0,-0.00230794729667438,0
X601166.CH.EQUITY,0.0414748656603932,0,0,0.107434798953786,0,0.430176991450658,0,0.0357321000674326,0,0.00228675893195777,0.0438378741644957,0,0.213786204933727,0,0,0,0,0,0,0,0.0429007834917717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394629888614551,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.0611439016490763,0,0.551459179170892,0,0.147091404022909,0,0,0,0,0,0,0,0,0,0.0364915606138485,0.0679002472913365,0,0,0,0.0668163686497701,-0.0381202447158132,0,-0.039486959422299,0,0.183110141305413,0,0,0,0.0877090378436838,0,0,0,0,0,0,0,0,-0.035036579929954,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117485899103963
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146728343868693,0,0,0,0.0978939121649895,0,0,0,0,0,0,0.311788551916964,0,0,0.121074242502819,0,0,0.00358934035730504,0,0,0,0,0.182832250967069,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.112510487162541,0,0.100679193162675,0,0,0,0,0,0.0231587262396288,0.335036333553683,0,0,0.260447533622248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12088116395953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
