,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.0203519992855656,3.46944695195361e-18,0,0,0,0.0607215361036291,0,0,0,0,0,0,0,0,0,0,0.0473098986099827,0,0,0,0,0,0.21584527332064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356911431202443,0,0,0,0.137294909069819,0,0,0,0,0,0,0,0,-0.00139581835949412
X002142.CH.EQUITY,0.0994919776074493,0,0,0,0,0,0.20847528713172,0,0,0.167106444148483,0.013428922287246,0,0.057635972236381,0,0,0,0,0.0580926574221506,0,0,0,0,0.018994626762977,0,0,0,0,0,-0.211198784738025,0,0,0.0567427425407348,0,0,0,0,0,0,0,-0.109957207886372,0,0.0412327434661382,0.279771998533438,0,0,0.237440980295872,0,0,0,0,0.155414226002559,0
X002958.CH.EQUITY,0,0,0,0,0,0,0,0.101960337794589,0,0,0,0,0.320234315129937,0,0,0,0,0.0399856466168935,0,0.0226619176229883,0,0.0240227174657916,0,0,0,0.475704729515155,0,-0.0539201409526443,0,0,0,0,0,0,0,0,0.120447190976862,0,0,0,0,0,-0.0417574451125796,0,0,0,0,0,0,-0.0366469087123552,0,-0.0290892075561738
X600000.CH.EQUITY,0.0096934449437449,0,0,0,0.336341467506564,0,0,0.0653149598795248,0.0920935803965604,0,0.0299287180118238,0,0,0,0,0,0,0,0.228740672964897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520859321437637,0,0,0,0,0,0,0,0.0426894636973817,0,0,0,0,0,0.106966111786312,0,0
X600015.CH.EQUITY,0.0735194271212756,0,0,0,0,0,0,0,0,0.219025198539132,0,0,0,0,0,0,0,0,0.00462642415000771,0,0,0,0,0.0956204162498877,0,0.481153127442517,-0.031775767829291,0,-0.0728490741114238,0,0,0,0,0,-0.0678063452669487,0,0,0,0,0.093714382888568,0,0,-0.0532051549335318,0,0.109555265713898,0,0,0,0,0.107668468420019,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.36923667168588,0.0953132199722016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419612709990951,0,0,0,0.111236981454905,0,0,0,0,0.112264330309279,0,0,0,0.0694625777074644,0.0828957650148873,0,0,0,0.178709500880116,0,0.0226249195587111,0,0,0,0.190794616090758,0,-0.0974647271692414,0
X600036.CH.EQUITY,0.342991975188545,0.1574839256902,-0.105675483519993,0,0,-0.0642066501920555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141181649083531,0,0,0.323235156216699,0,0,0,0,0,0,0,0,0,0,0,0.13519001870215,0,0,0,0,0,0,0,-0.0224220126084813,0,0,0,-0.0489709232428331,0.167365877795252,-0.0249493679114971,0,0
X600919.CH.EQUITY,0,0.117743823013422,0,0,0,-0.0364489314443002,0,0,0.265995446888784,0,0,0,0,0,0,0.105931284102094,0,0,0.261293204308607,0,0,0.269942198877196,0,0,0.0801798713437185,0,0,0,0,0,0,0,0.017584013558004,0,0,0,0,0,-0.0923503883824791,0,0,0,-0.0356258893124679,0,0,0,-0.126551725340559,0,0,0.112557724854433,0,0
X600926.CH.EQUITY,0,0,0,0.0100823599581586,0,0,0,0.0286700464635312,0,0.174381877673718,0.236313179063901,0,0,0,0,0,0.028610674694723,0,0.318247974947144,0,0,0,0,0,0,0,-0.0723821055850615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0914875249880648,0,0,0,0,-0.20409995458834
X601009.CH.EQUITY,0,0,0,0,0.0935619078835862,0,0,0.0404716956064755,0.414320626880994,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.156355760256446,0.0600896374341011,0,0.0766042735995205,0.0326863273466489,0,0,0,0,0.035698921222482,0,0,0,0,0,0,0,0.0339222614765472,0,0,0,0,0,0,0,-0.0553660877689453,0
X601166.CH.EQUITY,0.619573985575719,0.0512295600657475,-0.15938047238388,0,0,0.36136347163382,0.0687953084016068,0.0757282958578242,0.190039043838098,0,0,0,0,0.0842882229777325,0,0,0.124286949776662,0,0,0,0,0,-0.062067857848101,0,-0.083360831681786,-0.248653691258016,0,0,0,0,0,0.213723496505529,0,0,0,0,0,-0.105319043396648,0,0,0,0,0,0,0.0192983841452882,0,0,0,0,0,-0.0544013224231748,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145054100548916,0,0,0,0.0218044939307073,0,0.818378507965416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218769946143795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708707700011064,0
X601229.CH.EQUITY,0,0,0.153371932492088,0,-0.105460128166357,0,0,0,0,0,0,0,0,0,0,-0.068455968274587,0,0,0,0.912660404709103,-0.059414609649568,0,0,0,0,0,-0.0647127922671222,-0.0566481548853021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196632384167778,0,0,0,0,0,-0.0131921654688875,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.184897470370571,0,0,0,0,0,0,0,0,0.621313470082949,0,0,0,-0.0898604909918635,0,0.00878932187580763,0,0,-0.0465058316436239,0,0,0,0,0,0,0,0.177012003811913,0.0446813783174747,0,0,0,0,0,0,0,0,0,0,0,-0.0486939305042547,0
X601328.CH.EQUITY,0,-0.0645064703389175,0,0,0,-0.0386762160670199,-0.0453437249600897,0,0,0,0,-0.0888652846246826,0,-0.0408079397756727,0,0.957197168246283,0,0,-0.0545593415309201,0,0,0,0,0.0844032850824114,0,0,0,0,-0.0766152798397404,0,0,0,0,0,0.0219442802617851,0,0,0,0,0,0,0,0,0,0,0.0277380108175989,0,0,0,0,0,0
X601398.CH.EQUITY,0,-0.0267421441188203,0,0.0995809642585102,0,0,0,0,0,-0.0367620132053971,0,0,0,0.0736640261091318,0.722326838935941,0,0,0,0,0,0,0,0,0.226704991937252,0,0,0.00508182531545848,0.0232897692589332,0,0,0,0,0,0.0491418305544865,0,0,0,0,0,0,0,0,0,0,0,-0.050669563937203,-0.13784151466483,0,0,0,0.0518619250400415,-0.0362339872353422
X601577.CH.EQUITY,0,0,0,0,0,0,0,0,0.202877532177996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169512429672892,0,0.356258774534779,0.826727912117619,0,-0.173032458483532,0,0,0.0603750504857927,0,0.123921220175396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159968319179874,0
X601818.CH.EQUITY,0,0,0,0,0.463658557095166,0,0,0,0.239768422433752,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.144523570121852,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0.0406081881706707,0,0.0563397611208472,0,0,0,0,0.168083845804452,0,0,0,0.0935645464040429,0,0.00481900080544437,0.0271285352029886
