,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0,0,0.355677537183998,0.0568733157458486,0,0,0.372973791407024,0,0,-0.0302575502307233,0,0,0.225925985597974,0,-0.209682105545881,0,0,0,0,0,0,0,0,0,0,0.0681560012745134,0,0,0,0,0.0306426587946602,-0.0488448172825311,0,0,0,0,0,0,0,0,0,0.0707761483086121,0,0,0,0,0.00504090164892577,-0.0883534417703004,0.210716588839686
X002142.CH.EQUITY,0.178789483268317,0,0.0325419454862899,0,-0.0308402563636006,0.0874954272437212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116173573734442,0,0.459928896460829,0,0,-0.424567416100343,0,0,0,0,0,0,0,0.311607093987326,0,0,0,0,0,0,0,0,0.138297325264739,8.67361737988404e-19,-0.192661915089834
X600000.CH.EQUITY,0,0.178705002200718,0,0,0,0,0.0909533309267301,0,0.0510940174406419,0,0,0,0.0168407457375282,0,0.146084661425465,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,6.30249393202961e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18719380017759,0.318982736404364,0,0,0,-0.0201741808717494,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.0297974653310274,0,0,0,0,0,0,0,0,0.341643506502635,0,0,0,0,0,0.254291296719638,0,0,0,0.069296172068642,0.0365925051708732,0.00751720819119039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212457939606051,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.140592228984582,0,0,0,0.0433769306251795,0,0,0,0,0,0,0,0,0,0,0,0,0.159415300757933,0,0,0.11004494028981,0,0,0,-0.0781468136738841,0,0,0,0,0,0,0.252585118269795,-0.170084575173683,0,0,0,0.139936364761097,0,0,0,0,0,0,0,-0.191432649101004,0
X600036.CH.EQUITY,0.0572237875059401,0.177613195093468,0,0,0,0,0.0245219798230259,0,0,0.276901982780419,0.0636449730563091,0,0,0,0,0.170196521434055,0,0,0,0,0.0271224523991398,0,0,0,0.0328038961801036,0,0,0,0,0,0,0,0,0.203070958187889,0,0,0,0,0,0,0,0.0982622268071472,0,0,0,0,0,0,0.0388803011670327,0,0,0
X600919.CH.EQUITY,-2.77555756156289e-17,0.354068601130744,0,0,0,0,0,0.299566414945965,0,0,0,0,0,0.0145843043462911,0,0,0,0.0892736274642598,0,0,0,0,0,0,0,0,0,0,0,0.27689653990022,0,0,0,0,0,0,0,0,0,0,-0.1937185815796,0,0,0,0,0,-0.0424197971763172,0,0,0.586191789169474,0.0145511168292134,0
X600926.CH.EQUITY,0,0.189163497863979,0,0,0,0,0.332872155190025,0,0.0488486438691637,0.0410923144183014,0,0,0,0,0,0,0.106789697290725,0,0,0,0,0,0.0576957067414493,0,0,-0.267576655513989,0,0,0,0,0,0,0,0,0.0253438098730871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0772998896073139,0.139322677615029,0.0642379084899395
X601009.CH.EQUITY,0,0,0,0,-0.0425970792848559,-0.170294756924554,0,0.228072478348627,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802474478822998,0,0.363712165777883,0,0,0,0,0,0,0,0.0415504348140182,0,-0.258723246802444,0,0,0,0,0,0,0,0,0,-0.173653853247344,-0.40520742998662,0,0.616578542008511,0,0,0.519042816420821,0,0.113766876772915
X601166.CH.EQUITY,0.416719778895975,0,0,0,0,0,0,0,0.166022984685783,0,0,0,0,0,0,-0.0346201672926814,0,0,0,0.0918982291772115,0,0.00386932923614403,0.17280924549649,0,-0.0627083072454728,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0350296672176144,0,0,0,0,0,0,-0.0545557391732365,0,0,0,0.431379529459346,-0.0219170123127994,0
