,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0,0,0.260295983334725,0,0,0,0.022670162169889,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.214712492916324,0,0,0.00737874248786904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371576998898097,0,0,0.0333615640912933,0,0,0,0,0,0
X002142.CH.EQUITY,0.117485684363338,0,0,0,0,0.216801904011024,0.242825118095675,0,0,6.93889390390723e-18,0,0,0.0947334657960885,0,0,0.0148226478435206,0,0.0566979610324397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000196225893140296,0,0.029618248158431,0
X600000.CH.EQUITY,0,0,0,0.155088148757758,0.0596497420574912,0.079667560799964,0,0,0,0,0,0.227389758036911,0,0.103876900519535,0,0,0.140925156024173,0,0,0,0,0,0,0,0.114512607041231,0,0,0.0743653409262489,0,0,0,0,0,0,0,0.0293484986125437,0,0.0548330645279612,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.277653565308897,0,0.0583132623038577,0,0.0366470414400901,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619850597784652,0,0,0,0.104871972337142,0,0,0,-0.103484093874128,0,0,0,0,0,0,0,0,0,0,0,0,-0.0340656225894323,-0.0568165575343026,0,0,-0.0501887875655339,-0.103348329867232,-0.0713701632108076
X600016.CH.EQUITY,0,0,0.0458908351390188,0.215441549917083,0,0,0,0,0,0,0,0,0,0,0.138416002674189,0.0380781750257701,0,0.21549558107397,0,0,0.118982988391932,0,0,0.130308880667417,0,0,0,0,0,0,0.0356462685196948,0,0.0275853560046068,0,0,0,0,0,0.114231838700101,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.0367087118929845,0.434931841081933,0.081509945181325,0,0,0,0,0,0,0.02372186317973,0,0,0,0,0,0,0.191795429559928,0,0,0,0,0,0,0,0,0,0.203015457746157,0,0,0,0.114681536706282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412104356118954,0.04639426068777
X600919.CH.EQUITY,0,0.07772435919122,0,0,0,0,0,0.0233431131856791,0,0,0.00910806044321367,0,0,0.163102971775397,0.0536704890724463,0,0,0,0,0,0.154539679879859,0.0302304652941371,0,0,0,4.33680868994202e-19,0,0,0,0,-0.0612371131270764,0,0,0,0,0,0,0,0,0,0.195919790310737,0,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,1.73472347597681e-18,0,0.286290070074448,0,0,0,0.0314243634106434,0.222238697611222,0,-0.0353609817664206,0,0.17003856750164,0,0,0,0,0,0,0,0.0202962991107529,0,0.0256305567924286,-0.0266541416785638,0,0,0,0,0.115326365702814,0,0,0,0,0.0104899884579505,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,-1.38777878078145e-17,0,0.0502107205078502,0.384123472846262,0,0.348680678785237,0,0,0,0,0,0,0,0,0,0.0128561118283854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557804592692168,0,0.109481624223207,0,0,-0.0261099573209359,0,0,0.0140467152874342,-0.207462136971729,0
X601166.CH.EQUITY,0,0.205446838856087,0,0,0,0.136383295319169,0,0,0.239302709079657,0,0,0,0,0.178682088872824,0,0,0,0,0.0364686117133962,0.0345961916382067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100870715458128,0,0,0,0,0.06069199430655,0,0,0,0,0,0,0,0,0.0248593814804359,0,0,0
X601169.CH.EQUITY,0,0,0,0,0.0569144947703789,0,0,0,0,0,0,0,0,0.0185639691331752,0.00931900029373332,0,0.368086620331216,0,0,0.125117956537854,0.260099816477118,0,0,0,0.197285225439837,0,0,0,0,0,-0.000900692388593183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0415563224191059,-0.0750188519049722,-0.0309172302099619
X601229.CH.EQUITY,0,0,0.306351756942135,0,8.67361737988404e-19,0,0,0,0,0,0.158192989015718,0,0,0.0957367934904506,0,0.0342278933196875,0,0,0,0,0,0,0,0,0.153467107881337,0,0.0368147709602762,0,0,0,0,0,0,0,0,0.0253917775335442,0.183258397976453,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00848205974303028,0.0282019652898646
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.115973686734814,0,0,0.352871101710672,0,0,0,0,0.180179944853525,0.184074009935656,0,0,0,0.0972686278568142,0,-0.023458849392087,-0.0985149020988411,0,0,0,0.0211636356335642,0,0,0.0730160502782455,0,0,0,0,0,0.0694221404299284,0,0,0,0,0,0,0,0,0,0,0,0
