,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0,0.00863313057018226,0.263874394979789,0,0,0,0.0669850675269266,0.122956673598546,0,0,0,0,0.0209078974920214,0,0,0,0,0,0.128492180926101,0,0,0,0,0,0,0,0,0,0,0,0,0.05550817835573,0,0,0,0,0.0451335614799156,0,0,0.0888354960814871,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0.0885278945510165,0,0,0.227230810582571,0,0.0465221818165478,0,0.244386540909847,0,0,0,0,0,0,0,0.295868734454231,0,0,0,0,0,0,0,0,0,0,0,0.0837732050422263,0,0,-0.0538587490177491,0,0,0,0,0,0,0,0,0.110560310327971,0,0,0.0500106001914632,0,0,0,0,-0.0584832838197909,0.011171813273732,0.0720852638086542
X600000.CH.EQUITY,0,0,0,0.213170838231421,0,0.12256577867709,0.0792255048102092,0,0,0,0,0.376660599979217,0,0,0.10393093623699,-0.0100398470055992,0,0.152763400831744,0,0.135957775370271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403750897302466,0,-0.0397884915266602,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.299263374452472,0,0,0,0.0080352371908218,0,0,0,0.0987468636740061,0.0510273730455543,0,0.0721179078687881,0,0,0,0,0.037728012805606,0,0,0,0,0.222116157491682,0,0.0477127790385857,0,0,0,0,0,0.023106579586229,0,-1.73472347597681e-18,0,0,0,0,0,0,0.392937022815378,0,0,0,0.0210365630625002,0,0,0,0,-0.208823951062818,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220087617296035,0,0,0,0,0,0,0.373906091042112,0,0,-0.00484183829837553,0,0,0,0,0,0,0.0864419791793459,0.155640918962018,0,0.0281517907555841,0.040756459714526,0,0,0,0,0,0.231351648002891,0,0,0,0,0,-0.00744972457283625,0.0861494727904166,0.027917759849567,0
X600036.CH.EQUITY,0.76915031352035,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,-0.0843770922161415,0,0.13048876599628,0,0,0,0,0.163003481606137,0,0,0,0.0243066607411489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145087958087408,0,-0.0176753418063484,0,0,0,3.46944695195361e-18,0,0,0.032380907229349,0.141358811878149,0.0137639027079187
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.47599745160413,0.0884895627632469,0,0,0,0,0,0,0,0,0.129775616076616,0,0.0337416625529295,0,0,0,0,0,0,0,0,0,0,0,0,0.0812289746452584,0,0,0.163749431291065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164609668474801,-0.0335984397461845
X600926.CH.EQUITY,0,0.251460790719822,0,0,0,0,0.467878312696109,0,0,0,0,0,0,0.0511498584435976,0.0286363585019041,0,0,0.135014756327363,0,0,0.0126285272297262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0720020950784391,0,0,0,0.026761565904388,0.0613706193182276
X601009.CH.EQUITY,0.0858799949757409,0,0,0,-0.241355131670507,0,0,0.113898742788717,0,0,0,0,0.115572707599245,0,0,0,0,0,0.0270300884370729,0,0,0,0,0.3126639461056,0.00385876147810612,0,0,0,0.0866190743358975,0,0.0597741926529402,0,0,0,0,0,-1.38777878078145e-17,0,0,0.19766072277461,0.251635394321397,0,0,0,0,0,-0.227033756140521,0,0,0,-0.230175525562458,0
X601166.CH.EQUITY,0,0.153924138422897,0,0.0158222788102653,0,0.241369746816521,0,0,0.000354114083026536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513878362488358,0,0,0,0,0.0715841385022951,0,0,0,0,0,0.192226830009932,0.200970785561355,0,0.0375842020123714,0,0,0,0,0,0,0
