,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2887.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X000002.CH.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0,0,0.345508556145532,0,0,0,0.00525777771204883,0,0,-0.106437201659916,0,0,0,0,0,0,0,0,0,0.0364572280674073,0,0,0,0,0.0721158466550647,0,0,0,0,0,0,0,0,0,0,0,-0.147810906836829,0,0.0592945432401595,0,0.229414420261092,0,0.0308633188688822,0,0,0,0,0.210544258907493,0.057754341565967
X002142.CH.EQUITY,0.111617347687829,0,0,0,0,0.272709452152604,0,0.0316809205670337,0,0,0,0,0,0,0,0.0618820539795311,0,0,0,0,0.0389514300900835,0,0.223296245534715,0,0,0,0,0,0,-0.0319571190565013,0.127931108454732,0,0,0,0,0,0,-0.063558245244672,0.0892655441967604,-0.0348380736686833,0,0,0.176348799775279,0,0,0,0,0,0,0,0.0406759126853438,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103243300357342,0,0,0.729537846989309,0,0,0,0,0,-0.0758524074484374,0,0,0,0,0,0,-0.154138975730357,0,0,-0.0753748852419852,0,0,0,0.126219412884622,0,0,0,0,0.0151147094188087,0,0,0.190579319324593,0.120515866510113,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.180927168493873,0,0,0,0.54301572569405,0,0,0,0,0.120492469542384,0,0.153925962109073,0,0,0.0982135730748241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603461088382221,0,0,0,0,-0.240272673739892,0,0,0,0,0,0.0838454908312022,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.120305638026631,0.278251778415044,0,0,0.149733665023612,0,0.239181778069838,0,0.052114750524086,0,0.0477237309748674,0,0,0.170226587447486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689275550484413,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.472646318994579,0,0,0,0,0,3.46944695195361e-18,0.290720605774014,0.0493688432738486,0,0,0,0,0,0.104055816611198,0,0,0,0,-3.46944695195361e-18,0.0106605009698934,0,0,0.0224912117672049,0.0293329464234195,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0.0522764285478592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508687683402544,0,0,0.103022287743991,0,0,0,0,0,0,0.230325439359943,0,0,0,0,0,0,0,0.0992697063915773,0,0,0,0.277015060985299,0,0,0,0,0,0.146223101476674,0,0,0,0,0,0.238533741353958,-0.0901613944177768,0
X600926.CH.EQUITY,0.0439491286650472,0.0903021437677295,0,0,0,0,0.429880637952298,0,0.187080315171028,0,0,0,0,0,0.186643536990101,0.0769214676360124,0,0.112524427549193,0,0,0,0,0,0,-0.053322848801142,0,0,0.038586688437464,0,0,0,0,0,0,0,0,0,0,0,0,-0.0850777604972591,0,0,0,0,0,-0.00395388263578652,0,-0.107610665803493,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0.0413062956647695,0,0,0,0,0,0.00511128107607968,0,0,0.0351052470899013,0,0,0.186656097502233,0,0,0.260106192250293,0.0176864973296491,0.0146977272745878,0,0,0,0,0,0,0,0,0.040031651323778,0,0,0.0439020932994945,0,0.052250559578898,0,0,0.106311414460984,3.46944695195361e-18,0.171111499775735,0,0.0997382661301567,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.020184357980076,0,0,0.175896775308516,0,0,0,0,0,0.028767936888415,0,0,0,0,0,0.0249491129349291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170634549990783,0.0455234186785303,0.138907106579373,0,0,0,0,0,0.168967359620299,0,0.0224352299252661,0.0611185369657281,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0.462004425408649,0,0.195518156706047,0,0,0.00466017333553096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576425382159209,0.0158688083218485,0,0,-0.00419112621015782,0,0,0,0.0262031439820611,0,0,0,0,0,0,0,0,0,0.022520226038299,0,-0.226189541902311,0,0,-0.0715097813455648,0,0,-0.211549291333015
X601229.CH.EQUITY,0.0187440365246438,0,0,0.39527865612613,0.176892668096015,0,0,0,0.0235060940154759,0,0.35447098072823,0,0,0,0,0.265896460972763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00488195825098631,0
X601288.CH.EQUITY,-0.148704655526466,0,0,0,0,0,0,0,0.143836357117311,0,0,0,0,0,0.60028270294413,0,0,0,0,0.0275245836334562,0,0,0.0826866312399763,-0.0883626323090538,0.225779135506599,0,0,0,0,0,0,0,-0.108023393626298,0,0.0579176023641414,0,0,0,0,0.0366681920708066,0,0,0,0,0,0,0,0,0,0,-0.0489404471876845,-0.05115717038136
X601328.CH.EQUITY,0,0,0,0,0.231501226648011,0,0,0,0,0.0985405575679571,0,0,0,0,0.0449184073296203,0.0830109574542241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112965400221698
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.0562413677928231,0,0,0,0.0654309701565218,0.214433514020334,0,0,0.18136351277267,0,0.261888181452696,0.0540863341215329,0.110771298064645,0,0.0428776180883978,0,0,0,0,0,0,0,-0.0737317923802877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0859406972118006,0,0,0,-0.0343447846045916,0
