,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X600606.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.163236304798121,0.118048040156042,0,0.0596099876934635,0.0835984557441077,0,0,0,0,0,0.105513349944247,0,0,0,0,0,0,0,0,0,0.0175440632510045,0,0,0,0.0234311510038234,0,0,0,0,0,0.122190036130225,0,0,0.146403210939184,0,0,0.0491639738040375,0,0.0429082995233677,0,0,0,0,0,0.000502036010746585,0,-0.0183572585027807,0,0.0832259024066372,0,0
X002142.CH.EQUITY,0.305196738378372,0,0,0.167287491362841,0.447970576976279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.373806674034987,0,0,0.203829666734605,0,0,0.0166955720826715,0,0,0,0,0.140417736400167,0,0,0.308253617020775,0,0.00632171931455824,0,0,0,0,0,0,0.0478245335024065,0,0,0,0,-0.237772242253149,0,0,-3.46944695195361e-18,-0.0313487386365787
X600000.CH.EQUITY,0,0,0,0,0.332267545583027,0,0,0,0,0,0,0,0.319401675435959,0,0,0,0,0,0,0,0,0,0,0,0,0.310040596647871,0,0,-0.0858229720521473,0,-0.00698259621236657,0,0,0,0,0,0,0.0882910079894903,0,0.678157195873412,0,-0.093084458896058,0,0,0,0,-0.167645426004033,0,0,0,0,0
X600016.CH.EQUITY,0,0.206433729614338,0,0,0,0.0573322335377575,0,0,0.0368996533949731,0.106602185181786,0,0.0460974712287367,0,8.67361737988404e-19,0,0,0,0.240796442326751,-0.0348536228499457,0,0.160978496452343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125849676775722,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.275419855551863,0.146512646126906,0,0,0,0,0.0257727736353297,0,0,0,0,0.366764298372123,0,0,0,0,0.0968686871282907,0.046338914161212,0,0,0,0,0,0,0,0,0,0,0,-0.00593304501083921,0,0,0,0.00358551956097793,0,0,0,0,0,0,0,0,0,0,0.0477366996697171,0,0,0,0,0.0429571065495746,0
X601166.CH.EQUITY,0,0,0.0425122612915612,0.0670846511815068,0.0951728032147777,0,0.37075431754624,0,3.46944695195361e-18,0,0,0.136880629865274,0,0.252931608761995,0,0.0478440614906744,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110316844211027,0,0,0,0.0203821320109747,0,0,0,0,0,0,0,0,0,0.0274449208939745,0,0,0,0,0,0,0,0.0216313899687475
X601169.CH.EQUITY,0,-0.0940894636000102,0,0,0,0,0,0,0,0,0,0,0,0.790610236810373,0.065739011164283,0,0,0,0,0,0,0.0922905855745529,0.0105017740454009,0,0,-0.0245129246700418,0,0,-2.16840434497101e-19,0,0,0,-0.00423429456139949,0,0,0,0.0477794966659757,0,0.0189942912995486,0,0,0,0,0,0.0109482810731505,0,0,0,0,0,-0.0128264350546377,0
X601229.CH.EQUITY,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.932999260451502,0,0,0,0,0,0,0,0.327866707470954,0,0,0,0,0,0,0,0,0,0.106990047847426,0,0,0,0,0,0,0,0,-0.0394395236549315,0,0,0,0,-0.0352421924639335,0,0,0,0,-0.216834351100108,0,0,0.0182892052168315,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0329136353671867,0.950719767108431,0,0,0,0.0267772027176536,0,0,0,0,-0.000785118920295898,0,0,0,0,0,0,0,0,0,0,0.0703879163779254,0,0,-0.0513801078187521,0,0,0.00393931014946409,-0.0658230085948042,0,-0.0739190317051804,0,0,0,0,0,0,0,0,-0.0324769514166717,0
X601328.CH.EQUITY,0,0,0.0290696989454837,0.372858596151724,0.112965235637277,0,0,0.247024479127963,0.0462918670581577,0,0,0,0,0.0205433519817485,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
