,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0.019103680043286,0,0,0.415825908894163,0,0,0,0,0,0,0,0,0,0,0,0,0.0854103198892639,0,0,0,0,0,0,0,0.286855538548646,0,0.143477916280614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891322291929866,0,0.0178824271241396,0.018156893443049,0,0,0,0,0,0,-0.06819283480112
X002142.CH.EQUITY,0.0335823172941954,0,0,0,0.1221731290358,0.313184366026163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166432944120132,0.235670356555763,0.0900087187862937,-0.133636310563894,0,0,0,0,0,0,0,0,0,0,0,0.193195635451553,0,0,0,0.0249521615215611,0,0,0.265781233028286,0,0,-0.265959174276497,0,0,0,0,-0.0904386518279509,0
X600000.CH.EQUITY,0,0,0,0.299062912884542,0,0.264166622907201,0,0,0,0,0,0.0341540218633352,0,0,-3.46944695195361e-18,0,0.362075133412534,0,0,0.109468966105744,0,0.0428414694557761,0,0,-0.0944266411945232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158560201079184,0,0,0,0.0508887701231385,0,0,0,-0.124181214959135,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.514268875755274,0,0,0,0,0.053501987342309,0,0,0,0,0.220577451511274,0,0,-0.0278614133762457,0,0,0.187929212099623,0,0,0,0,0,0,0,0,0,-0.124973550161964,0,0,0,0,0,0,0,0.042103829108181,0,0,0.0106382872785016,0,0,0,0,0.0284466061559683,0,-0.0436705091373124,0,-0.0615559760546378
X600016.CH.EQUITY,0,0.211762181013378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898362507607638,0,0,-0.0414588173475634,0.722255012272236,0,0,0,0,0,0,0,0.0248009429678966,0,0,0,0,0,0,0.0409942359011972,0.00979321977094398,0,0,0,0,0,0,0,-0.250824979179109,0,0,0,0,-0.0264251131890961
X600036.CH.EQUITY,0.010582325070119,0.091125518899455,0.131065358309066,0,0,0,0,0,0,0,0.375332808807161,0,0,0,0,0,0,0,0,0.0859053953575318,0.0405854072553072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270394470350684,0,0,0,0,0.0200942823644808,0.0479547619258842,0,0.0175342747879089,0,0,0
X601009.CH.EQUITY,0,0,0,0.81008244478104,0,0.0773585613391548,0,-0.105007407340761,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0641930526992457,0,0,0,0,0.0774060462617099,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169974519796657,0,0,0.113516912803669,0,0,0.0581978305762777,-0.00639206188897671,-0.0158363749197124,0,0,0,0
X601166.CH.EQUITY,0,0,0.069925166084037,0,0.0681224619621551,0.106056377217704,0,0,0.291290671553457,0,0.0209747472018013,0,0,0.019283632929668,0,0.281922799923108,0.0523455991845581,0.0400689657349051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261857601439762,0,0.0376187029219369,0,0,0,0.0568584214177484,0,0,0.0475124902193669,0,0,0,0,0.0323070650124031,0
X601169.CH.EQUITY,0,-0.0520635954390874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.760359567873612,0.119980863531189,0,0,0,0,0,0,0,0,0.00827030267447761,0.0438510024011478,0.0490684088868859,0,0,0,-0.0244263319348535,0,0,1.73472347597681e-18,0,0,0,0,0.00306205733666848,0,0,0,0,0,0,0.0704069242716453,0,0,0,0,0,-0.0228988461831188
X601229.CH.EQUITY,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.830956474306929,0,0,0,0,0,0,0,0.345988997744151,-0.0515867868539684,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23674386711555,0,0,-0.139696451476914,0,-0.0502758692061545,0,0,0,0,-0.0307174951042368,0,0,-0.0884169400689755,-0.137355613121315,0.0980493904352536,0,0.136185585244003
