,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.13935279911443,0,0.126214357182446,0,0.165150604021115,0,0.364520314500943,0,0,0,0,0.0766795944462631,-2.77555756156289e-17,0,0.261717676682308,0,0,0,0,0,0,0,0,-0.0607349036678432,0,0,0,0,0,0,0,0,0,0,-0.0431614329390371,0,0,0,0,0.183774834188269,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.192931043508591
X002142.CH.EQUITY,0.172760440077223,0,0,0,0,0.482391560642547,0,0,0.0333631206283049,0,0,0,0,0,0,0,0,0.0831220204791231,0,0,0,0,0,0,0,0,0,0.160547503951355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102401548783503,-0.248298625710425,0,0,-0.246804734759701,0.124399341988814,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.210118078900868,0,0,0,0,0,0,0,0.597881848939544,0,0,0,0,0,0.342229452009859,0.0356630868619822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.309721754615868,0,0,-0.120421704200299,0,0,0,0.00859236239806723,0,0,0.150788862406659,-0.0262030766063388,0
X600015.CH.EQUITY,0,0,0.119661353237415,0,0,0,0,0,0,0.0511035613210834,-5.42101086242752e-20,0,0,3.46944695195361e-18,0,0,0,0.026326353522564,0.0051518559410149,0.220028610318902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597155790033335,0,0,0,0,0,0,0,0.0373219043344353,0,0,0.0795759271209867,0,0.055549075363214,0.000907944300741976,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.121109432904179,0,0.0675502081788968,0.0321739953665022,0,0,0,0,0,0.254012019348908,0.323455127678318,0,0,0,0.0309982548515917,-0.0139143112533719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645159882578266,0,0.130279075625263,0,0,0,0.0327528824407154,0,0,0
X600036.CH.EQUITY,0.205288100461707,0.053336444516826,0.026150573594601,0,0,0,0.134975370697675,0,0.108687210755159,0,0,0,0,0,0,0,0.110797561430883,0.0376644042670047,0,0,0.0603039091869593,0.0439874813648455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296953736726498,0,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0.165394404501162,0,0.0117279847758642,0,0,0,0.571208410940362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342534261638153,0,0.148524696375154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224183408058799,0,0,-0.00216638171887302,0,-0.0389185990215297,0,0.0226294455998976,-0.0842913378403248
X600926.CH.EQUITY,0,0.039872641768357,0,0,0,0,0.160952960319102,0,0,0,0,0,0.305979252440511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223502100389917,0,0,0,0.004196921455702,-0.0793908184855935,0,0,0,0,0,0,0.265791904776595,0.00128129184583398,-0.028305990321196,0,0,0,0,0,0
X601009.CH.EQUITY,0,0.0352574350303179,0,0,0,0.260008227135059,0.0371105928023032,0,0,0,0,0,0,0.0500230951766796,0,0,0,0.0790810065683507,0,0.206604661378401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0862369621038115,0,0.119048198799685,0,0,0,0,0,0,0.252812375815484,0,0,0
X601166.CH.EQUITY,0.0837095545947978,0,0.070005211385848,0,0,0,-1.73472347597681e-18,0.115540953130041,0,0,0,0.0450485624152975,0,0,0,0.210330073018199,0,0,0,0.0376632090538492,0,0,0,0,0,0,0.199603954433684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687456749983323,0,0,0,0.0600054033872381,0,0,0,0
