,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.00362712282709066,0,0,0,0.146845721644058,0.0790437641830601,0,0,0.449383924322589,0,0,-0.0232421677703992,0,0,0,0,-0.0743052617775532,0,0,0,0,0,0,0,0.0915417319847789,0,0,0,0,0,0,0,0,-0.0516127296114808,0,0.138949075922036,0,0,0,0,0,0,0.160452179307339,0,0,0,0,0,0,0,0.101986807723421,0.0238767060828618
X002142.CH.EQUITY,0.284715265729393,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0.18478434322157,0.258550256341669,0,0,-0.0166457133468753,0,0,0,0,0,0,0,0,0,0.175056648360259,0,0,0,0,-0.0128098892736242,-0.187106827918702,0,0,0,0,0,0,0,0,0,0,0.151205363388266,0,0,0,0,0,0.0640898265136071,-0.111103408845664,0
X600000.CH.EQUITY,0.0253387450146331,0.182838604956593,0,0,0,0.148402965096746,0,0.0794206679588959,0.106844522561541,0,0,0.144046437324551,0,0.0015446051920832,0,0,0,0,0,0,0,0.0227615862575696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278759192138997,0,0,0,0,0,0,0,0,0,0,0.0260310064575946
X600015.CH.EQUITY,0,0,0.153580260092929,0,0,0,0.0246242090107986,0,0,0,0,0,0,0.222754068948121,0,0.171597789237775,0,0,0,0,0,0.0069653670011592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156265180976015,0,0,0,0,0,0.00346637558907993,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.197023843312852,0,0,0,0,0,0,0,0.103908775215485,0,0,0,0.27906330597336,0,0,0,0,0.340561106745606,0,-0.135965076250311,0,0,-0.160578212726864,0,0.0672277847942489,0,0,0,0,0,0,0,0,0,-0.0866333132821103,-0.340980595868373,0,0,0.341141654268242,0,-0.127638691991138,0,0,0,-0.0431067338725652,0,-0.0743713376954615
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.384262511781359,-0.0589120661173463,0,0,0,0,0,0,0,0.338125623178546,0,0,0,0,0,0,0,0.18541727460453,0,0,0,0,0,0,0.280939556719553,0,0,0,0,0,0,0,0.094316307938604,0,0,0,0,0,0,0,0.0147686935963632,0,-0.0444770628430685,0
X600919.CH.EQUITY,0.33112383488865,0.0956924539810606,0,0,4.33680868994202e-19,0,0,0.0619096158290413,0,0,0,0,0,0.368814475109445,0,0,0,0,0,0.188121280752471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198235783771959,0,-0.0603684028307014,0,0,0,0,0,0,0,0,0.131655416238107,0
X600926.CH.EQUITY,0,0.220207523391166,0,0,0,0.00910388219117369,0.304445869604926,0,-2.16840434497101e-19,0.0281468543500965,0,0,0,0,0,0,0,0,0,0,0,0,0.248632751956733,0,0,0,0,0,0,0,0.0828176571283613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234029189527809,0,0,0,0,0,0.0190697193987391
X601009.CH.EQUITY,0,0.353733029829551,0,0,-0.138897408572594,-0.434239687952955,0,0.23716973247029,0,0,0,0,0,0.140304008140498,0,0,0,0,0,0,0,0.147016793728037,0,0.33337379357251,0,0,0,0,0,0.309904790483166,0,-0.0946452750817615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126865039084624,0,0,0.169404169093568,0.238741940754445,-0.235833410939377
X601166.CH.EQUITY,0.431224096101603,0,0,0,0,0,0,0,0.364039207679481,0,0,0,0,0,0,0,0,0.111017214835276,0,0.128192816684647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235457118556961,0,0,0,-0.183551191629668,0,0,0,-0.105377211165261,0,-0.0133990037636148
X601169.CH.EQUITY,0,0.0426797358197023,0,0,0,0,0,0,0,0.00814640224491906,0,0.15912857236728,0,0,0.025778305588405,0.124871825021413,0,0.086915241148758,0.077229471634329,0,0.066410257714831,0.283474636914487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716570390923902,0,0,0,0,0,0,0,0.106081680469835,0,0,0,0,0,0,0,-0.0197839825694355
X601229.CH.EQUITY,0.0196281938016742,0,0,0,0,0,0,0,-0.00691705771786229,0,0.36701055864623,0,0,0.0431380926297555,0,0.352752767247074,0,0,0,0,0.0162423447410934,-0.0657519853299264,0,0,0,0,0,0,0,0,0,-0.0418349119129044,0,0,0,0,0,0,0,0,0,0,0,0,0.427058904744415,0,0,0,0,0,0,0,-0.00412817015116922
X601288.CH.EQUITY,0,0,0,0,0,0,0.0541965539177983,0.128685683100394,0,0,0,0,0,0,0.471575452887865,0,0,0.0844312046279823,0.105825399439098,0,0,0,0,0,0,0.0619928826075199,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0200976101367481,0,0,0.0244937197915428,0,0
X601328.CH.EQUITY,0,0,0.475288038063522,0,0,0,0,-1.73472347597681e-18,0,0,0.352065831054395,0,0.0422182363576091,0,0,0,0,0,0,0.0274080171551155,0,0.0759869441435776,0,0,0,0,0,0,0.102821802845671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,-0.0994901502392203,0.19939482178914,0,0,0,0,0,-0.114535439444622,0,0,0.109077658653574,0,0.469997971696747,0,0,0,0,0,0.246518998004858,-1.73472347597681e-18,0,0.224801396478845,0,-0.0017809336172387,0,-0.169998728390723,0,0,0,0,0,0,0,0,-0.318096000100818,0,0,0,-0.0314185148459175,0,0,0,0,0.0518409237880411,0,0,0,0.115287522663127,0,0,0,0,0
X601577.CH.EQUITY,0,0,0,0,0,0,0.113737166440719,0,0,0,0,0.252772370159446,-0.0464655712639278,0,0,0,0,0,0,0.200577771041348,0.248951912563199,0,0,0.130310256008818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31246514008859,0,0,0,0,0,0,-0.234286429325533,0,0,0.060851182923336,0,0,0,0
X601818.CH.EQUITY,0.218936037893909,-0.286289445213755,0,0,0,0,0,0,0,0.184562431050467,0,0,0,0,0,0,0,-0.158641516303553,0,0.210949637553744,0,0.0289868002745313,0,0,0.847960580003277,0,0,0,0,0,0.0402159542904789,0,0,0,-0.107574328281753,0,0,0,0,0,0.0263093813760434,0,0,0,0,0,0,0,0,0,-0.0451223793544512,0.0526476529610094,-0.149969844166919
X601838.CH.EQUITY,0,-0.0273475784510106,0,0,0.00892716627420169,0,0.0348300850556643,0.47538778300649,0.0352053691009043,8.67361737988404e-19,0.0538610959942563,0,0,0,0,0,0,0,0.103876354507018,0,0,0,0,0,0.111842919440053,0,0,0,-0.315554707275068,0,0,0,0,0,0.0159853828355679,0,0,0,0,0,0,0,0,0,-0.170255711016978,0,0,0,0,0.340919011442896,0,0,-0.0649431590172542
X601939.CH.EQUITY,-0.0483887302621135,0,0,0,0.5148909036499,0,0.0868139853936571,0,0,0,0.136151886654761,0,0,0.201942848707412,0.0109881512494163,0,0,0,0,0.22829476282101,0,0,0,0,0,0.0640782015339157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0468049386049399,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0.167821123276173,0,0,0.157349620630306,0,0,0.289051530575872,0,0.131572609605585,0,0,0,0.173799161988035,0,0,0,0.28624143213728,-0.259364520791082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498514178758108,-0.0215030092885447
X601997.CH.EQUITY,0,0,0,0,0,0.00598888621025528,0,0,0,0,0,0.11309731027465,0,0.249431055754917,0,0.103123908952821,0,0.0860797018970039,0.0444451452830816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128807692478977,0,0.148614075039345,0,0,0,0,0,0,0,0,0,0,0,-0.0426489644667668,0,0,0,-0.151039348595805,0
X601998.CH.EQUITY,0,0,0.0784044220663181,0,0,0,0,0,0,0,1.38777878078145e-17,0,-0.0877553453584308,0.397808968064023,0,0,0,0,0,0,0,0,-0.166813828941532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.580826986753382,0,0.0176174844622746,-0.0310361025101134,0,-0.399212345228864,0,0,0.0631124979118402,0,0,0,0,-0.0145108828788156,0,-0.162687208955234
X601658.CH.Equity,0,0,0,0,0,0.261385734526895,0.058599100108262,0,0,0,0,0,0,0,0,0.000436233765330987,0,0,0.036852341882162,0.0932022714952228,0,0,0,0,0,0,0,0.0191828548066723,0.0570489699866945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762124371585918,0,0,0,0,0,0,0,0,0
X601916.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22299740452815,0.0956077932817343,0,0,0,0,0,0,0.189382727475987,0,0.106279833119617,0,0,0,0,0,0.0241503690909054,0,0,0,0,0,0,0,0,0,-0.171694433723067,0.260471853261318
