,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.303756946968245,0,0,0,0,0,0,0,0,0.195870825482354,-0.1986759603005,0,0,0,0,0,0,0,0,0,0,0,0,0.22381402461207,0,0,0,0,0,0,0.10856107836789,0.0345053361846474,0.233418674255184,0,0,-0.130804462811079,0,0,0,0,0,0,0,0,-0.0225335008193187,0,0,0,0,-0.0973747869848591
X002142.CH.EQUITY,0.217942015530827,0,0,0,0,0.0418991864957438,0.0234819735868546,0,0.065328782210611,0,0,0,0,0.0163851433115866,0,0,0.161738698045391,0,0,0,0,0,0,0,0.0126462360605941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698428562172484,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.100317404331982,0.0658020981925804,0,0,0.0438670460605011,0.295046850271869,0,0,0,0.142356598359231,0,0,0.29992421435348,0,0,0,0,0,0,0,0,0,0.0358313355656917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0214762390071508,0.018364509913268,0,0,0,0,-0.0431889722109313,0.000796116463474906,0,0,0,-0.13077085716311,0.047022018594083
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.286557794840305,0.0406091030351365,0,0,0,0.353210154630231,0.00816778924846304,0,0,0,0.0289456647449485,0,0.201660599062084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163553620822175,0,0,0,0.0250612898012744,0,0,0,0,0
X600016.CH.EQUITY,0,0.0179013506825637,0,0.282357325372774,0,0,0,0,0,0.0602168117510828,0.0257258768018021,0,0.186760799450882,0.0777717770981024,0,0,0.0664732751910516,0,0,0,0,0,0,0,0.0786613241280162,0,0,0,0,0,0,0,0.0580171527537045,0,0,0,0,0,-0.0652239614426648,0,0.0692337366041147,0.288623808365966,0,0,0,0,0,0,0,-0.0464109516670054,0
X600036.CH.EQUITY,0,0.271238103881395,0.0688802734269577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104184102917615,0,0.228279156041021,0,0,0,0.0120914896309844,0,0,0,0,0,0,0,0,0.0296293664359516,0,0,0,0,0,0.377207756143261,0,0.00294823093196183,0.0625332584097143,0,0,0,0,0.0128000355120705,0,0.0443052894005156,0
X600919.CH.EQUITY,0,0,0,0.0220550822218362,0,0,0,0.0611860084344685,0,0.394488726242729,-4.33680868994202e-19,0,0,0.154515804432421,0,0,0,0,-0.0393728479030967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169704351846654,0,0,0,0,0,0,0,0,0,-0.0209641287334613,0,0,0,0,0
X601009.CH.EQUITY,0.414157838893525,0,0,0,0,0,0,0,0,0,0,0,0,0.245302452659266,0.0374915287638788,0.239561629066008,0,0,-0.066117564711977,0,0,0,0,0,0.0317030677798283,0.063139931750665,0,0,-0.00721813725664181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.325215662750059,0,0,0,0,0,0,0,-0.267949305575932,0,0,0,0,0,0,0.494154620884032,0,0,0,0,0,0,0,0,0.0781365586081268,0,0,0,0,0,0,0,0,0.130483938879125,0,0,0,0,0.0759697198058454,0.08412779991837,0.227627513146765,0.214214176933506,0,0,0,0,-0.152385499720132,0,0.334818371296464,0
X601169.CH.EQUITY,0,0,0.17753992125373,0.444072926179894,0,0,0,0,0,0,0,0,0.341384576565056,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.103557238165469,0.0654787215299057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689292380272917,0.108704878130757,0,0
X601229.CH.EQUITY,0.232407336446381,0.0331068076515776,0,0,0,-0.0170433480112521,0,0.0468047810670744,0,0,0,0,0,0.170923000943453,0,0.063250881689589,0.0144268887243837,0,-0.219906896689604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34534931233951,0,0,0,0,0,0,0,0,0,0,0,-0.00699936279547161,0,-0.0783313394456295,0,0
X601288.CH.EQUITY,0,0,0,1.73472347597681e-18,0,0,0,0.0748688935305314,0,0.204270955825812,0.096100797407254,0,0,0.457344739525196,0,0,0,0,-0.00537586174160688,0,0,0.0640142445573104,0,0,0,0,0,0,0,0,0,0.124632397199426,0,0,0.0542773510052165,0,0,0.0606719323331859,0,0.0511584123279164,0,0,0,0,-0.0028452268855296,0,0,0.0337805882552318,0,0,0
X601328.CH.EQUITY,0,0,0.292195866238665,0,0,0,0,0,0,0.0477354932593193,0,0,0,0,0,0,0.242840379376353,0.266547260587126,0,0,0,0,0,0,0,0,0,0,0.0553241753264916,0,0.0745528478025664,0,0,0,0,0,0,0,0.022738694802317,0,0.124063355231091,0,0,0,0,0,0,-0.0329082920556165,0,0,0.0590900632080666
X601398.CH.EQUITY,0,0,0,0,0,0,0.233393782957979,0.0678298281510595,0,0,0.0262849593259089,0.186167394582321,0,0,0.0674316176586171,0,0.221737986715253,0,0,0,0,0,0,-0.100028050725735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0313581624644524,0,-0.0239513545230333,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.25609812298983,0,0,0.107084350002326,0.0624864143560352,0,0,0,0,0,0,0,0,0,0.19822815783393,0.151847243672044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.216137346451121,0,0.178277035678879,0,0,-0.0676867997788688,0,0,-0.0718393249331409,0,0,-0.0539518016292531,0.0328389464579214
X601939.CH.EQUITY,0,0,0,0,0,0,0,0.0189927109984878,0,0,0.257296461871378,0,0,0.297673676256426,0,0,-2.77555756156289e-17,0.337309062313373,0,0,0.0187537001721173,0,0,0,0,0,0,0,0,0,0,0,-0.00225719484260397,0,0,0,0,0,0,0,-0.0270433532179407,0,0,0,0,-0.0782706092744847,0,0.180608986929794,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,-0.271534787311791,0,0.114499067656706,0.202248988171963,0,0.400586625771822,0.137774570413179,0.0545337950366802,0,0.184411244099205,0,0,0,0,0,0,0,0,-0.0648536981966509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151452773654302,0,0,0.111106814091622,0,0,0.0390424767717607,0,0.0282907869670316,0,0
X601998.CH.EQUITY,0,0,0,0.260824546190508,0,0,0,0,0,0,0,0,0,0.0781333439388578,0,0.187412020792162,0,0,0,0,0.155944135666634,0,0,0,0,0.0257110065628397,0,0,0,0,0,0,0,-0.0777537144891061,0,0,0,0,0,0,0,0,0,0,0,0,0.00625840292112106,0,0,0,0
X601077.CH.Equity,0.195059535178964,0,0.121026504128364,0,0,0,-0.196438304378039,0,-0.145213473327117,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0639373473870147,0,0,0,0,0,0,0,0,0,0,0.175595550065065,0.144188084850853,0,0,0,0,0,0,0,0,-0.431161412743619,0,0,0.0211623494714605,0.0253530625126249,0.130131406926881,0,0
