,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0.0509289768426694,0,0,0.0283861859325718,0,0,0,0.359958374889563,0,0,0,0,0,0,0.0411983977259125,0,0.182588585469997,0,0,0,0,0,0,0.123674448502885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143889490976761,0,0,0,0,0,0,0,0,0,0,0.0458483406683347,0
X002142.CH.EQUITY,0,0,0,0.315376028862238,0,0.441306567529577,0,0,0,0,0,0,0,0,0,0,0,0.0360503948059115,0,0,0,0,0,-0.0837510552715255,0,0,0,0,0,0,-0.0168687872860158,-0.0968817486862952,0,0,0,0,0,0,0,0,0,0.00839897490133107,0,0,0,0,0,0,0.0168767851226546,0,0,0.0278263635504244,0
X600000.CH.EQUITY,0,0.0631772776465325,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.256679340534657,0,0.124344755508357,0,0,0,0,0,0,0,0,0,0,0.490056616322102,0,0,0,0,0,0,0,0,0.0260942725743152,0,0,0,0,0,0,0.0167635017936843,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0.235376136645759,0,0,0.0788105860754472,0,0,0,0,0.00777284878489051,0,0,0.130490333970096,0.203089688530991,0,0,0.168481152565211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753353240304301,0,0.0539825902572133,0,0,0.0611794634655419,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.431678791674515,0,0,0.0153690641008041,0,0,0,0,0,0,0,0,0,0,0.0263082855492829,0,0,0,0.0123058286553083,0.246302706791993,0,-0.0391515453357052,0,0,0,0.262496959700965,0.103760033082432,0,-0.0181104549094265,0,0,0,0,0.0808925867735192,0.0205190580159076,-0.00603289138047155,0
X600036.CH.EQUITY,0.398283085331152,0,0,0,0,0,0,0.0324559362664371,0,0,0,0,0,0,0,0,0,0.339147629798705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197431935552041,0,0,0,0,0,0,0,0,0,0,0,0,-0.0876140416105465,0,-0.0220526362697053,0.312918570924415,0.156694742018678,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0.255148764703033,0,0,0,0,0,0,-8.67361737988404e-19,0,0.258541719524684,0,0.126635575365484,0,0,0.289798339163649,0,0,-0.0398188084675271,0,0,0,0,-0.0679453381286302,0,0,0.163248692691824,0,0,0,0.00773704173411772,0.0677621346687957,0,0,0,0,0,0,0,0,0.0374465792630975,0,0,0,0.0805880845854216,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0.442980228659335,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-6.93889390390723e-18,0.175374851875276,0,0,-0.0214384775452679,-0.0516852501337028,0,0,0,0,0.0310605802693903,0,0,0.0924331788391278,0,0.0690905739448204,0,0.1365424788542,0,0,0,0,0,-0.00792407487458637,0,0.0175368455553693,0,0,-0.0563318844422068
X601009.CH.EQUITY,0,0.248220223371416,0,0,0,0,0.464664002962259,0.0509590993043658,0,0.04733663621442,0,0,0,0,0,0,0,0,0.0844161458458243,0,0,0,0,0,0,0,0,-0.0378757089910693,0,0,0,0,0,0,0,0,-0.0597808292948301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0843294624434505,0.14368022495999
X601166.CH.EQUITY,0,0.0353421112313529,0,0,0,0.0540626002053778,0,0,0.0557529490859859,0,0.225573024969232,0,0,0,0,0,0.0661670021621591,0,0,0,0,0.235706887152044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482053227141573,0,0,0,0,0,0,0,0.0600792456170739,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.00542149002147572,0,0.0758832259922836,0.0572631082547515,0,0,0.232120783123049,0,0,0.0493783432958885,0.00535154299924429,0,0.0396059974384244,0,0.278051865450028,0.164657681545158,0,0,0.113754987814791,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023412602685502,0,0,0.02510515077391,0
X601229.CH.EQUITY,0,0,0.292342214018265,0,0,0,0,0,0,0,0,0,0,0,0.171711698855216,0.271890294852133,0,0,0,0,0.26390574710284,0,0,0.0567592258870626,0,0,0,-0.00808675237084239,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.136922518667991
X601288.CH.EQUITY,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.313645204232704,0.0181765049528922,0,0,0,0,0,0,0.241510917533355,0.191564598376631,0,0.0127315509462408,0,0,0,0,0,0,0.169933179651029,0,0,0.00745936103718577,0,0,0,0,0,0,-0.150500573681884,0,0,0,0,0,0,0,0,0,0,0,0.0460814057456447,-0.0160267714231807,0
X601328.CH.EQUITY,0,0,0.0551499798151605,0.0542189706297483,0,0,0.049845324422839,0,0,0,0,0,0,0,0,0,0.268101753561453,0,0.0760845684162816,0,0,0.113484823597987,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136169972790546,0,0,0,0,0,0,0.195734578489408,0,0,0,0,0,0,0,-0.121111472704032,0,0
X601398.CH.EQUITY,0,0,0.0496929638418343,0,0,0,0,0.0156477443773476,0,0,0,0.0977613342392376,0.214338627985274,0,0,0,0.137757225126463,0,0.135242651735503,0,0,0.046662311590336,0,0,0,0.0158468137895291,0,0,0.185560028634286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0872960797409599,0,0.0737962024206961
X601577.CH.EQUITY,0,0,0,0.140255706440752,0,0,0,0,0,0,0,0.200723709087165,0,0,0,0,0,0,0,0,0.38447917311642,0,0,0,0.206706136253297,0,0,0,0,0.0635052159111682,0,0,0,0.018678925133999,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.00160958407903398,0.0285855825788882,0.0368707562748861,0,0,0,0,0,0.0292497743472099
