,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.222351573887687,0,0,0,0,0,0,0.1292893418598,0,0,-0.115779561220784,0,0,0,0.19488087866101,0,0,0,0,0.0962964325036277,0,0,0,-0.0791830837461631,0,0,0,0,0,0,0,0,0,0,0.259379462793284,0.248462508891191,0,-0.254172594974295,0,0,0,0.0050239778967119,0,0.098098850850303,0,0,0,0,0,0.0302161686537543,0,-0.175808438418901
X002142.CH.EQUITY,0.107084970808497,0,-0.0921399562318163,0,0,0.148734638755311,0,0.296637314057276,0,0,0,-0.0282451174050427,0,0,0,0,0,-0.0576593970157694,0,-0.0331045598318679,0.160662813979559,0,0,0,-0.00170723212083724,0,0,-0.178725021067282,0,0,0,0,0,0,0,0,-0.0934262432029505,0,0,0,0.108829785279593,0.129027046109327,0,0.192483453312585,0,0,0,0,0,0,-0.0672260974894419,-0.156406961520852,-0.03934253362218
X600000.CH.EQUITY,0.0506849889329645,0,0,0,0,0.127264584249808,0,0,0,0,0,0,0.36675506476089,0,0.154295719163248,0,0.0860111538551514,0,0,0,0.026847786418436,0,0,0.032425047848237,0,0,0.216844563494993,0,0,0,0,0,0,0,0,0.0627640514544626,0,0,0,0,0,0,0,0,-0.00587932547249832,0,-0.0648488244387103,0,0,0,0,0.0170889850788092,0.072778826278
X600015.CH.EQUITY,0,0,0,0,0.0471333151489698,0,0.0226190828994173,-4.33680868994202e-19,0,0,0,0,0,0,0.106887136747022,0.185582714851654,0,0.0510135383932369,0,0,0,0,0,0,0,0,0,0,0,0.00636982830636152,0,0,-1.73472347597681e-18,0,0,0,0.0663234192441861,0.0596179329638671,0,0,0,0,0,0.275201136128726,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.00608555473952406,0,0,0,1.73472347597681e-18,0,0,0,0,0.137315557396452,1.73472347597681e-18,0.427009837552736,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470614423547512,0,0,4.33680868994202e-19,0,0,0,0,0,0.323700580988224,0,0,0,0,-0.0311453253004467,0.0667705831014449,0,0.180494809241917,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.244944270233779,0.0504358584368821,0.232884457773547,0,0,0,0,0,0,0,0,0,0.00584413076869791,0,0,0,0,0,0,0,0,0.0771700727560184,0,0,-0.0502109607902341,0,0,-0.0990169239554238,0,0,0,0,0.0901810724262164,0,0,0,0,0,0,0,0,0,0,0,0.136436498977192,0,0.21294325871943,0,0.0036009043069342,0,0.0171234928700828,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0.187369201714325,0,6.93889390390723e-18,0,0,0,0.239006651918123,0,0,0,0,0,0,0.130625685125091,0,0,0,3.46944695195361e-18,0,0,0.0977751086864911,0,0,0,0,0,0,-0.0180914693425129,0,0,-0.0404148001160668,-0.0723106525162162,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.140699829521383,0,0,0.439419846495881,0,0,0.0922826363932012,0,0,0,0.0828843196848497,0.0748310396669172,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0.0670850784649918,0.0340548597076978,0,0,0,0,0,0,0.0327576948480495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514882711345788,0,0,0,0,-0.180530627658571
X601166.CH.EQUITY,0,0,0,0.102790964059252,0,0.348457394167842,0,0.153374393162845,0,0,0,0,0,0,0,0.046185401928639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280359329267242,0,0,0,0,0.278078874562032,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.28425226865168,0.45787085902221,0,0,0,0,0.0549526318604334,0,0,0,0.22635467867105,0,0,0,0.00298190342194949,0,0,0,0,0,0,0,0,0.0405726885972858,0,-0.0879590833429482,0,0,-0.00614729957030824,0,0,0,0,0,0,0,0,0,0,0.0483127743971542,0,0.0218453966468792,0,0,0,0,0,0,0,0,0
