,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.189413972322854,0,0,0,0.0596076392683596,0,0,0.248212140821268,0,0,0,0,0,0,0.00629813423772373,0,0.19211967783782,0,0,0,0,0,0,0,0,0,0,0,0.0681238860066543,0.0423868469265528,0,0,0,0,0,0,0,0,0,0.108852928502621,0.0423793732049455,0.102813152204795,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.355158706297454,0,0.0515683915402005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.289258150580655,0,0,0,0,0,0,0,-0.144579516265201,-0.0557649279654158,0,0,-0.0724446827384913,0,0,0.231554919120103,0,0.60530995859741,0,0,-0.0128142347392362,0,-0.0190508179311115,0,-0.0546387761349639,0,0.0190527925396003
X600000.CH.EQUITY,0.0188053065336182,0,0,0,0,0,0,0.0927732262845053,0.144003982530043,0,0.128330927795744,0,0.381570817128703,0,0,0,0,0,0,0.0103337220922686,0,0,0,0,0,0,0.0597419831471,0.143691826558099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.177323942441471,0,0,0,0.0190080765870031,0,0,0.315626913949134,0,0,0,0,0.0735699179507029,0,0.053577203567385,0.160923960780969,0,0.0470090199026889,0.0338091091454609,0,0,0,0,0,0,0,0,0,0,0,0,0.0698635373979617,0,0,0,0,0,0,0,0,0,0.0236643337974562,0,0.0621278082524408,0,0,0,-0.055128996147439,0,0,0
X600016.CH.EQUITY,0,0,0.0462335831887223,0.102587587136771,0,0,0.185378324143235,0,0,0.182316972829766,0,0,0.218124121086358,0,0,0.1092842068358,0,0,0,0.026212164818792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257986470474229,0,0,0,0,0,0,0,0,0,0,0,0.0442807402451545,0.0715779576330454,0,0,0
X600036.CH.EQUITY,0.159000210975893,0.053249633750109,0,0,0,0,0,0,0.286225618786752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085556129373716,0,0,0,0,0,0,0,0,0,0,0.0636787552422335,0,0,0.114464439110602,0,0,0,0,0,0,0,0.208114498245736,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0.293417265589739,0,0,0,0,0.0335659596751845,0,0,-8.67361737988404e-19,0,0.141158004207403,0,0,0.379147769790314,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0.0369667341754138,0,0,0,0,0,0,-0.0340189475608515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025143025953316,0.116304025787174
X601009.CH.EQUITY,0.0511859782020883,0,0,0.199241101481192,0,0,0,0,0.140164296955168,0,0,0.0862805868813774,0.299679536559136,0,0.0747386566230587,0,0,0,0,0,0,0,0,0,0,0.0020023674942794,0,0,0.0102867899479567,0,0.0632152101940147,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214975263107115,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.219211170797223,0,0.478922891745828,0,0,0,0,0,0,0.341414810017492,0,0,0,-0.0105059887979229,-0.0401197728567453,0,0,0,0.111574384384302,0,0.0161946091839165,0,0,0,0,0,-0.0194266897245495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487906362691994,-0.0394720216920373
X601169.CH.EQUITY,0.0223292537871757,0,0,0.347734120706069,0,0,0.0210260373085626,0,0,0,0.0153217349938018,0,0.161385518998514,0,0.0213312918319853,0,0,0,0,0.0391788919069252,0,0,0.0387659824040685,0,0,0,0,0,0.0415477715929014,0,0,0,0.0536539495701356,0,0,0,0,0,0,0,0,0,0,0.208594130074071,0.0433503848778341,0,0,0,0,0,0,0,0
