,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.194022824755384,0,0,0,0.0679224640419626,0,0.232705184201613,0,0,0,0,0,0,0,0,0.207128768407381,0,0,0,0,0,0,0,0,0,0,0,0.0787987701555185,0,0,0,0,0,0,0,0,0,0.0178328576327591,0,0.118148468243037,0.0430555909414048,0.105936289120574,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.434248668664123,0,0,0,0,0,0,0,0,0,0,-0.0559876071824148,0,0,0,0,0,0,0,0,-0.207154977735781,0,0,0,0,0,0,0,0,-0.0845471914584827,0,0,0,0,-0.171962634619757,0.00983788732807052,0.252696161518998,0,0.609068619168734,0,0,0,-0.042888617497975,-0.0606094339374055,0,-0.121356083654601,0,0.0075976639417117
X600000.CH.EQUITY,0.113449100619802,0,0,0.0853697537957076,0,0,0,0.0566922600863542,0.151531855644403,0.0758749323006323,0,0.256671764207544,0,0,0,0,0.0104464461228446,0,0.072546631822046,0,0,0,0,0,0,0.0982018430735296,0.0978961230969599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.41663454738627,0,0,0,0.00134366382975611,0,0.0611964290296711,0,0,0.0282965034104045,0,0.0380331276055544,0,0.0237257687435539,0.112340396482445,0,0.0613672516579867,0,0,0,0,0,0,0,0,0,0.145307448274357,0,0,0,0,0,0,0.0176190546372619,0,0,0,0,0,0,0,0,0.0548796527427439,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0503836982576775,0.0661614210252694,0,0,0.226166270204676,0,0,0,2.16840434497101e-19,0.500881228361112,0,0,0.0692926671325868,0,0,0,0.077011243118969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.18924183634907,0.0446192581625717,0,0,0,0,0,0.269220369615635,0,0,0,0,0,0.0286215670005915,0,0,0,0.00639363545919581,0,0,0,0,0,0.085742913128701,-0.0232646380118463,0,0,0,0,0,0,0,0,0,0.0627739566671999,0,0,0.105032795526349,0,0,0,0,0,0,0,0,0.210126587714701,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0.427726955661984,0,0,0,0,0.05165345958354,0,0,0,0,0,0,0.343416427125763,0,0,0.00918776301453762,0,0,0,0,0.035643258135696,0,0,0,0,0.0244565612779839,0,0,0,0,0,0,-0.0343206295516192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137267616931146
X601166.CH.EQUITY,0,0,0,0.190671499057788,0,0.286456764139789,0,0,1.38777878078145e-17,0,0,0,0,0.415200212987297,0,0,0,0,0,0,0,0,0.114280037249489,0,0,0,0,0,0,0,0,0,0,0,-0.00335541501970534,0,0,0,0,0,0.0227740543868027,0,0,0,0,0,0,0,0,0,0,0.0137107323422417,-0.0441345274742672
X601169.CH.EQUITY,0.056661487803529,0,0,0.141227767141935,0,0,0,0,0,0,0,0.454494449268044,0.0353253308734617,0,0,0,0,0,0.0284510370186655,0,0,0.0605123000276464,0,0,0,0,0,0.228063611471668,0,0,0,0.00719338767722032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,-2.77555756156289e-17,0,0,0.147757022129374,6.93889390390723e-18,0,0,0.0845778082225176,0,0,0.33593577605326,0,0.0820547675212535,0.104252895859469,0,0.15159788511946,0,0,0,-0.250860838186347,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25679246254608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
