,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,5.42101086242752e-20,0.0465116077038078,0,0,0.230194639574587,0,0.0937360124992138,0.0246925144389752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182664635856167,0,0.070361601274533,0,0,0,0,0,0,0,0,0,0,0,0.001276904565782,0,0,0,0,0,0.138137884838939,0,0,0,0
X002142.CH.EQUITY,0.0284396827675156,0,0,0,0,0.271180651318351,0,0,0,0,0,0,0.0199794098894608,0,0,0,0,0,0,0,0,0,0,0.0202810270734408,0.0639987466703938,0.190350037227506,0,0,0,0,0,0,0,0,0,0,0.00402485729767101,0,0,0,0.136917583828671,0,0,0.34796828719613,0,0,-0.254402274355203,0,0,-0.0378535979923331,0,-0.132845586059124,0
X600000.CH.EQUITY,-6.93889390390723e-18,0,0,0.403790941723483,0,0.186547311549607,0.116868896300717,0,0,0,-0.0519877867831728,0,0.0334107407937223,0,0,3.46944695195361e-18,0,0.341938925193757,0,0,0,0.0786500431047924,0,0.0156676460690455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687578298372596,0,0,0,-0.142197304410128,0
X600015.CH.EQUITY,0,0,0,0,0,0,-0.0218990301021543,0.51769051725796,0,0,0,0,0.0786137330264344,0,0,0,0,0.214388342232434,0,0,0,-0.0470179253522665,0,0.00864261623308461,0.223621112845787,0,0,0.0556589542596889,0,0,0,0,0,-0.127046789232516,0,0,-0.0404818197913621,0,0.0221182761457529,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.066027902727202,0,-0.0356686140498843,0,0
X600016.CH.EQUITY,0,0.250523444067169,0,0,0,0,0.0329873085252802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.207678163759753,-0.0525870667163768,-0.05064174891428,0.662495733441595,0,0,0,0,0,0,0,0,0.0772836439713068,0,0,0.0114306661390302,0,0,0,0,0,0,0,0,0,-0.0298514485026503,-0.21453903110149,0,0,0,0
X600036.CH.EQUITY,0,0.134686436879334,0.164783714812278,0,0,0,0,0,0,0,0.012266733848517,0.364307138758617,0,0,0,0,0.0151161549001239,0,0,0,0,0,0.113283852571171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0380690055143448,0.0228661668348507,0,0.0321103749223625,0.000979180443772203,0,0.0742978544973282,0.0218305961370001,0,0.0304584381775519,0,0,0
X600926.CH.EQUITY,0,0.0837286635930179,0,0,0,0.119254631420458,0,0.0665070746767221,0,0,0.111943011715997,0,0,0,0.095294648816281,0,0,0,0,0.0510426315758245,0,0.0840838385136217,0,0,0,0,0,0,0,0,0,0.075910128439234,0,0,0,0,-0.0535414510517071,0,0,0,-0.0217194489879717,0,0.0785189457194517,0.0384689157361309,0,0,0.0816577111479206,0,0,0,-0.246917467060275,0.0675881592439335,0.144582454784227
X601009.CH.EQUITY,0,6.93889390390723e-18,0,0.806753304053788,0,0.0582357297189832,0,0,-0.109542276081932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.062194716990675,0,0,0,0,0.0766877944000479,0,0,0,0,0,0,0,0,0,0,0,-0.179812371880682,0,0,0.133646813852262,0,0,0.0609619072374494,-0.0144093348978997,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0521155946205216,0,0.0742218791757196,0.123729924189066,0.0607591709713066,0,0,0.45579133534112,0,0,0,0,0,0,0.149281646634838,0.0092714334058949,0.0312096469724718,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061892703462308,-0.00154957993918146,-3.46944695195361e-18,0,0,0,0.0501097356374357,0,0,0.0217459489299294,0,0,0,0,0.0285072103547968,0
X601169.CH.EQUITY,0,-0.0410402742976742,0,0,0,0,0,0,0.00564187764677223,0,0,0,0,0,0,0,0.756603014917313,0.114342744091276,0,0,0,0,0,0,0,-0.0210281575837872,3.46944695195361e-18,0.0139168420570184,0.0514762044244589,0.0515943724613425,0,0,-0.0280148914761233,0,0,0,0.00793702226586503,0,0,0,0,0,0,0,0,0,0.0585761083570734,0,0,0,0,0,-0.0324712526964697
