,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.251330837956263,0,0,0,0.146691735333373,0,0.331384223569716,0,0.144027820450587,0.0337244650250494,0,0,0,0,0.0376266674348318,0,0,0,0,0,0,0,0,-0.209248849871671,0,0,0,0,0,0,0,0,0,0,0.187670282395839,0,0,0,0,0.207408066141067,0,0,0,0,0,0,0,-0.0561096579761266,0,0,0.0603612514881896,-0.00512039884838033
X002142.CH.EQUITY,0.192626721881492,0,0,-0.179078481535254,0,0.183548716701458,0,0.231648673821351,0,0,0,0,0,0,0,0,0,-0.0621466630661604,0.0348454705168597,0,0,0,-0.0928577885824336,0,-0.0815971481500952,0,0,0,0,0,0,0,0,0,-0.249383658800836,0,0,0,0,0,0.0638570791084316,0.388595915901885,0,0.302609359577511,0,0,0,0,0,0,-0.0234041143493016,0,-0.0590866732601636
X600000.CH.EQUITY,0.0930189720866906,0,0,0,0,0,0,0,0,0,0,0,0.544602576211313,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213309913790147,0,0,0,0,0,0,0,0,0.0580949730096413,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0806741664980254,0.0407204397679523
X600015.CH.EQUITY,0,0,0,0,0,0,0.131613786030952,0,0,0.187548654806486,0.00808882744833357,0,0,0,0.186098144498277,0.0482919711058693,0,0.0468588261654388,0,0,0,0,0,0,0,0,0,0,0,0,0.0379131597861058,0,0.00363046815152281,0,0,0.0691096043471038,0.0473351511960447,0,0,0,0,0,0,0.169984226459966,0,0,0,0.0842132858667562,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.20333498340717,0,0,0.158831309157877,0,0,0,0.0444805622012506,-8.67361737988404e-19,0.129579555619769,0,0,0,0.111974921184862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17806024384035,0,0,0,0,0,0,0.166875565926234,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.190630460028203,0.0742301719911689,0.291542627343922,0,0,0,0,0,0,0,0,0,0.0653626962563054,0,0,0,0,0,0,-0.0323742249107664,0.0425013465642013,0,0,0.00567337490091125,0,0,0,0,0,0,0.0364377706871684,0,0.0440951021157907,0,0,0,0,0,0.11035860616461,0,0,0,0,0,0,0,0.00229222771291426,0,0.246898382805988,0,0.0204312675558533,0,0
X600919.CH.EQUITY,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0986274917648151,0,0,0,0.0463289603795334,0.172014904543141,0,0.0168039474512178,0,0,0,0,0,0,0,0,0.0360689555867363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047746289314529,0,0,0,0,0,0.000519004074685719,0,0,0
X601009.CH.EQUITY,0.147422360098548,0,0,0.403401377808359,0,0,0.0248879837677382,0,0,0,0.0649573303884538,0.15293812991111,0,0,0,0,0,0,0,0,0,0,0.0683245904037793,0,0,0,0,0,0.0260375387409836,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607999052866781,0,0,0,0.058405334886407,-0.141550126329559
X601166.CH.EQUITY,0,0,0,0,0,0.433105422938834,0,0.451772842365415,0,0.0803786241126754,0,0,0,0,0,0.0591482749786817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181174478241042,0,0,0,0,0,0,0,-0.000361786138077784,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.29863947879089,0.385707712955438,0,0,0,0,0,0,0,0,0.244369487207854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0452686051331287,0,0,0,0,0,0.012777678216972,0,0,0,0,0,0.0178595034819147,0,0,0.24170056660775,0,0,0,0,0,-0.01590181804889,0,0
X601229.CH.EQUITY,0,0.0354056967207882,0,0,0.242110976356909,0,0,0,0,0,0,0,0,0,0,0.444874476969062,0,0,0,0,-0.198617434865916,0,0,0,0,0,-0.110605762879108,0,0,0.178464115198295,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.154947735045098,0,0,0,0,0,0,-0.08487593854797,0,-0.0886357711516518,0,0.0268554077990433,0.0437615470330675,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0832858797023998,0,0,0.330428627389547,0,0.168985721976181,0.304569672783743,0,0,0,-0.0482027086888809,0,0.117238656128769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668220410687936,0,0,0,0,0,0,0,0,-0.0974941050774401,0,-0.0577459333986773,0.0774087386410009
X601328.CH.EQUITY,0,0,0.528637886862065,0,-1.38777878078145e-17,0.100433104613251,0,0,0,3.46944695195361e-18,0.126272259885672,0,0,0,0,0.0288815543721318,0.0658688268127822,0.0718104283289648,0,0,0,0,0,0,0,0,-0.0632495997176291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242298437998297,0,0,0,0,0,0,0,0.0697465052244813,0
X601398.CH.EQUITY,0,0.040741824672446,2.77555756156289e-17,0,0,0,0,0.0614896389737677,0,0,0,0,0.445719950625948,0,0,0,0,0,0,0,0.0903656494216667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105258058794855,0.198881748656641,0,0,-0.0233477103039914,0,0,0,0,0,0,0.0165770046677054,-0.045388271453122
X601818.CH.EQUITY,0.226199032161774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342117915740044,0,0,0.0758288150411841,0,0,0,0,-0.104410524524906,-0.0337965033366568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077377093959555,0,-0.112928653168019,0,0,0,0,0,0,0.186434464924631
X601939.CH.EQUITY,0.0302767094524928,0,0,0,0,0,0,0,0,0.0982585158810943,0.441170214686251,0.0474848710831465,0,0.486884148612838,0,0,0.0464038022477505,0.109026851762279,0,0,0,0,-0.0200066767330726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023290296989051,0,0,-0.024523835280962,0,0,0,0,0,0,0,0,0.0296748997034127,0
X601988.CH.EQUITY,0,0,0,0,0.0892817352656932,0,0,0,0,0,0,0.0996105443928781,0.0534261191967416,0.182411905791554,0,0.266317076705987,0,0,0,0,0,0,0,0,0.0821664026629036,0.12276715306218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179863957333923,0,0.118580595348504,0,0.0626957138919153,0,0,0,0.090812930687807,0,0.0170543756933949,-0.0482008782365883
X601998.CH.EQUITY,0,0,0.00576350259155675,0.244332001885355,0.243522787879679,0,0,0.0450954721113319,0,0,0,0,0.0729733813969716,0,0.0355610885993692,0.0593389978126908,0,0,0,0.0965177954946638,0,0,0,0.0717427442091608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0650205775837747,0,0,0,0.0433320252345811,0,0,0,0,0,0,0,0.0288674025500464,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170367122287721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.369399445937624,0
X601916.CH.Equity,0,0,0,0,0,-0.142543899195364,0,0,0,0,0,-0.335648501056816,0,-0.0307611544762476,0,0,0.55189564274818,0.189996170469513,3.46944695195361e-18,0,0.0702967232672917,0,0,0,0,0,-0.188823329527406,0,0,0.334595884172914,0,0,0,0,0,0.0609062845953019,0,0,-0.334336830791345,0,0,0,0,0,-0.148925284445303,0,0,0.261271297794277,0,0,0,0,0
X601077.CH.Equity,0.0597726750008912,0,0,0,0,0,0,0,-0.105697294168568,-0.037708662023203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147928634609524,0,0,0,0,0.278329873903764,0,-0.037285252350876,0,0,0,0,0,0,0,0,0.0239100779447294,0,0,0,0,-0.314482099636697,0,0,0.0787448694013721,0.11823618854977,0,0.152399600775405,0.0359201310664319
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.109977394021634,0,0,0,-0.0151698349981993,0,0,0,0,0,0,0,0.622146964787106,0.0507352918974977,0,0,0.0921128893325525,0,0,0,0,0,0,0,0,0,0,0.26072050020328,0,0,0.0821006182295884,0,0,0,0,0,0,0,0,0,0,0.0237836458499992,0
X2388.HK.EQUITY,0,-0.117601054532331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0571201926562034,0.174715015230102,0,0,0,0.387907535527735,0,0.297918122529551,0.0746090346633399,0,0.0845533678721767,0,0.00958500731265319,0,0,0,0,0,0,0,0.0176707242323341,0,0,0,0.0319178176608314,0,0,0,0,0,0.125708964771717,0,0.10398195869359,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.135456910157789,0,0,0,0,0.299626572157542,0,0,0,0,0.348767129309262,0.433591029453783,0,0,-0.0780383457863635,0,0,0,0,-0.0925669957355007,0,0,0,0,0,0,0.0395839550262555,0,0,0,0,0,0,0,0,-0.330718501296911,0.194904271870656,0,0,0,0.0183674844097613,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0969287263943486,0,0,0,0,0,0,0,0,0,-0.0780123954396175,0,0,0,0.281104258129898,0.304139219572719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0969486734369383,0,0.0401785729640635,0.0457709278353723,-0.0286261221383838,0,0.300672374889471,0.115196436541897
X2886.TT.EQUITY,0,0,0,0,0,0,-0.266803731502233,0,-0.100661023519447,0,0,0,0,0.362707138392973,0,0,0,0,0,0,0,0,0,0.0183749117741113,0,0,0.217968474040702,0,0,0,0,0,0,0,0,0,0,-0.0726088496482131,0,0,0,-0.0725385920581829,0,0,0,0.0710773866526105,0,0,0,0.227646420098118,0,0,0
X2891.TT.EQUITY,0,0.12399447379423,0,0,0,0.00847133955304374,0,0,0,0,6.93889390390723e-18,0,0,-6.93889390390723e-18,0,0.277043385094383,0,0,0,0,0.0396770123174859,0,0.0736835645107155,0,0.105026365984825,0.561481647224657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0452171225665805,0,0,0,0,0,0.106113739236629,0,0,0,0,0,0,0,0,-0.0270106463634844,0,0,0.260080520919597,0.0908333089469434,0,0,0,0.403914226694929,0,0,0.108030682555239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0633496040260697,0
X000776.CH.EQUITY,0,0,0,0,0,0,0.200918046912819,0.0953586380021288,0,0,0,0,0,0,0,0,0,0,0,0,0.0641772123570547,-8.67361737988404e-19,0,0,0,0,0,0.269143281525284,0,0,0,0.298068008261574,0,6.93889390390723e-18,0,0,0.163435264415337,0,0,0,0,0,0,0,0,-0.0236629921905441,0,-0.00599551125616217,0,0,-0.083640380196317,0,0.00941300801662257
X002736.CH.EQUITY,0,0.034446142186732,0.0199504321207554,0,0,0.0600031322014107,0,0,0,0,0,0,0,-0.0427268971004449,0,0,0,0,-0.19443594095954,0,0.056429325938097,0,0,0,0,0,0,0.257724129590448,0,0,0,0,0,0.263022342432137,0,0.0107735182709536,0.224321177709508,0.0249186733339558,0,0,0,0,0,0,0,-0.029938484265076,0,-0.0136571864753438,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.0321266763672569,0,0,0,0,0,0,0,0,0,0,0,0,-0.0782444339651238,0,0,0,0,0,0,0,0.0799838853884473,0,0,0,0.460849999464071,0.291836702927725,0,0,0,0,0,-0.0261269856592789,0,0,0,0.134715750791111,0,0,0,-0.0725803066586164,0,0,0,0,-0.0438463597455139
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490373553008053,0,0,0,0,0,0,0.209537609132078,0,0,0,0,0.148082376684816,0,0,0.222640439366817,0.0206614669095361,0,0,0,0.0104218600117068,0,0.022385469185594,0,0,0,0.00450085515092475,0.0233671155889416,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0.0400624289777957,0,0,0,0,0.0819603715640396,0,0,0,0.0156526645456924,0,0,0,0,0,0,0,0,0,0,-0.0208865308768578,0.107755325864398,0,0,0,0,0,0,0,0,0.767225701616594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107375663363929,-0.091658298790982
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0267019673465847,0,-0.0721945999970161,0,0,0,0,0,0,0,0,0.0249016258109102,0,0.0480802667689505,0,0,0,0,-0.00266557301928189,0.148731966850021,0.0977973027395747,0,0.0999756128849206,0,-2.77555756156289e-17,0,0.150094656987861,0,0.202181498089064,3.46944695195361e-18,0.109614655023785,0,0,0,0,0.18720707656794,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,-0.110857635540185,0,0,0.0565711492709817,0,0,0,-0.0449652874701817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.245340129124389,0.177928434778523,0,0.0203875374553928,0,0,0,0,0.231115004336792,0.201554342285883,0,0,0.423185305851368,0,0,0,0,0,0,0,0.0666888953179836,0,0,0,-0.0309547309932367,0,0,0.0117162599379608,0.0964662215514368
X601066.CH.EQUITY,0.191903832581932,0,0,0,0,0,0,-0.052201351503238,0,3.46944695195361e-18,0.233084616804047,0,0,0,0,0,0,0,-0.046274145942623,0,0,0,-0.095693121503898,0,0.0249673576870481,0.0336514880456005,0,0,0,0,0.286911305330584,0.0242826941753664,0,0,0,0,0,0.0819665497954767,0.231145573045318,0,0,0,0,0,0,0,0,0,0,0,-0.152931951666563,0,0
X601211.CH.EQUITY,0,0,0,0.00771695436837155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584129761259395,0,-8.67361737988404e-19,0,0.0183921636615747,0,0,0,-0.0771281912516129,0,0,0,0.0301635222196213,0,0.233730822709313,0.120787290823055,0.440534986269942,0,0,0.12766927421953,0,0,0,0,0,0,0,0,0.130953719226297,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.522326863430998,0,0,0,0,0,0,0,0,-0.00491726262862573,0,0,0.402356178708555,0,0.5599207451057,0.0689064725407112,0,0,0,0,0,0,0,0,0,0,0,0,-0.130479127550207,0,0,0,0,0,0,0.06232284167629
X601881.CH.EQUITY,0,0,-0.0570894186682626,0,0,0,-0.000507301644630568,0,0.258099644865512,0,0,0,0,0,0,0.135640710731995,0,0,0,-0.0797190888777859,0,0,0,0.0146979617245756,0,-0.0512249047616131,0,0,0,0,0,0.0269322954895366,0,0.415968020637878,0.0153766786217414,0,0,0.286859553926796,0,0,-0.0293158601098607,0,0,0,0,0,0,0,0,0,0,-0.30036263566403,0
