,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.0406123013562364,0,0.223166096304097,0.0654350518288711,0.517348320201228,0,0,0,0.0259850848240963,0,0,0,0,0,0,0,0,0,0,0,0.022856932063848,0,0,-0.0285134317960853,0,-0.0176255547431778,0,0,0.0325184507198497,0,0,0,0,0,0,0,0.0750272589734762,0,0,0,0,0,0.00657520269344349,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.0311732918972656,0,0,0,0,0,0,0,0,0.478002892051435,0,0.194388349030905,0,0,0,0,0.191245950206881,0.0935160323153228,0,0,0.0100249690650133,0,0,0,0,0,-0.204592759837563,0,0,0.0371563375286902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129690659866165,0,0.0339024797966164
X600000.CH.EQUITY,0,0,0,0.0021056628141218,0,-1.73472347597681e-18,0,0,0,0.0787224915746039,0,0.214721083759453,0,0,0.119015963173675,0,0,0.25649936921968,0,0.126977321122008,0,0.0374088259320285,0,0,0,0,0,-0.0304179767693287,0,0,0,0,0,0,0,0,0.26689615083323,0,0,0,0.0310095523767176,0.0307329896318329,0,0,0,0,0.109988298935252,0,0,0,0,0,0.0358690643364764
X600015.CH.EQUITY,0,0.00697363621769828,0.00437289142525877,0,0,0,0,0.0777909853638713,0.0420180377002273,0,0,0.477879154271514,0,0,0,0,0,0,0,0,0,0,0,0.171051020178951,0,0,0,0,0,0,0.0474396706496211,0,-0.169125890673558,0,0.0477668343460086,0,0,0,0,0,0.0268565609439634,3.46944695195361e-18,0,0,0.10913538083067,0,0,0,0,-0.0122945445993759,0,0,0
X600016.CH.EQUITY,0,0,0.000155369073645526,0,0,0,0,0,-0.392877917749611,0.0831946835500496,0,0,0.0253450493794454,0,0.180566473557092,0,0.0141455414234327,0,0,0,0,0,0.435220447521272,0,0,-0.171056149208109,0.163960238497335,0,0,0,0,0,-6.93889390390723e-18,0,0,0.135099413863829,0,0,0,0.202962144609633,0,0,0.104392068468005,0,0,0,0,0,0,0.0778675779605925,0,0,0
X600036.CH.EQUITY,0.343599597886478,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0414343657019347,0,0,0.0653706362123299,0,0,0,0.358924058479698,0,0,0.0236919353526778,0.087000049972705,0.0590087761591087,0,0.155172058476613,0,0,0,0,0,0,0,-0.000906150196620256,0,-0.1479935455356,0,0,0,0,0,0,0,0.028598051767893,0,0,0.198466076254335,0.0578741151138398,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.523641341923617,0,0,0.0241334802092273,0,0,0,0,0,0,0,0,0.0651311564136209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154983220429295,0,0,0,0,0,0,0,-0.129565878879795,0,0.073928329151877,0,0,0,0.000302775118283211,0,0,0
X600926.CH.EQUITY,0,0.206768280070842,0,0,-0.0272236021000397,0,0.504860999070962,0,0.0509224374686905,0.0266820251414441,0,0,0,0,0,0.010814597115069,0,0,0.215505053778966,0,0,0.0073692636471751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.031198492582179,0,-0.0367560594173686,0,0,-0.0701336594940982,0,0.178579224440827,0
X601009.CH.EQUITY,0,0,0,0.0387711361020411,-0.0410367581643646,0,0,0.259331789704441,0,0,0,0,0,0.217819024394946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128744052932047,0.0342678667969734,0,0,0,0,0,0.162012584200078,0,0,0,0,0,0,0,-0.0316537798511377,0
X601166.CH.EQUITY,0.735075025268116,0,0.242283805243011,0,0.152505326853405,0,0,0,0,0,0,-0.215663696916047,0,0.109836846653872,0,0,0,0,0,0,0,0,0,-0.263004017344638,0,0,0,0.23418951860781,0,0,0,0,0,0,0,0,0,0.097716385924066,0,0,0,0,0,0,0.10991308242932,0,0,0,0,0,-4.03002189366588e-05,0.0522978460881995,0
