,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0.0959465402637465,0.0332703143492518,0,0,0.00115581103083302,0.382402695394703,0,0,0,0,0,0,0,0,0,0,0,0,0.0511435873301731,0,0,0,0,0,0,0,0.0062749651338124,0,0.0109054464293978,0,0,0,0.0504675200124904,0,0,0.0223094491908306,0,0.102745372669442,0,0,0.0729930524953205,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0.162245532726104,0,0,0.143464851627007,0,0.238687693900432,0,0,0,0,0,0,0,0,0,0.0405728173861301,0,0,0,0.0599285900307756,0,0,0,0,-0.0353011772985801,0,0,0,0,0,-0.0523351007851583,0,0,0,0,0,0,0,0,0,0,0.213322998946258,0,0.00345141873139019,0.142209033799894,0,0,0,0,0.00603110484093251,0
X600000.CH.EQUITY,0,0.0254763491730369,0,0,0,0.0286428161891699,0,0,0,0,0,0.313430834034425,0.150316371196434,0,0.0690301122192047,0,0,0,0,0.236424378347012,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.00602770728931084,0,0,0,0,0,0,0,0,0,0,0.0336209216544515,0,0.0377670011401261,0
X600015.CH.EQUITY,0,0,0.207108543003115,0,0.0871815964971964,0,0,0,0,0,0.146797099012945,0,0,0,0,0,0,0,0,0,0.0782710430294699,0,0,0,0.481467377145365,0,0.115500335809885,0,0,0.0534665896524883,0,0,-0.0793175145790799,0,0,0,0,0,0,0,0,0,0,0,0,0.0834073355297755,0,0,0,-0.094363444590251,0,0,0
X600016.CH.EQUITY,0,0,0.0429269555598538,0.232700830802835,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0620245517463444,0.265194134255407,0,0.19072531754015,0,0,0,0,0,0.168259680754224,0,0,0,0,0.0316701562798993,0,0.0128364634762772,0,0.0438047040044908,0,0,0,0,0,0,0.0675204530437951,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.324321287061298,0.137098810467394,0,0,0.0931119739821048,0,0,0,0,0.0376354303261416,0,0,0,0,0,0,0.0895683875085515,0.0573691841148069,0,0,0,0,0,0,0,0,0.216214396777472,0,0,0,0.135429265343524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486498185600873,0,0,0,0,0,0
X600919.CH.EQUITY,0,0.0892875401156947,0.0053478520462367,0.232602758576282,0,0,0,0.506550928547669,0,0,0,0,0,0.0209371421733916,0.120793394502838,0,0,0.0244596524160414,0,0,0,0,0,0,0,0,0,-0.0784433718308385,0,0,-0.0158557572662168,-0.0277915424977197,0,0,0,0,0,0,0,0,0,0,-0.0900685529759112,0,0,0,0,0,0,0,-0.109283711045627,0.00691680586193168,0
X600926.CH.EQUITY,0,0.110627077896945,0,0,0,0.0749555463033984,0.40250132137356,0,0,0,0,0,0.110613672394991,0.122108485733648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0543790683574142,0,0,0.203168151239173,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.208447353543282,0,0,0,0.0705584454495848,0
X601009.CH.EQUITY,0,0,0,0,-0.0083297450428172,0,0.435372485324268,0,0,0,0,0,0,0,0,0,0,0,0.0512671716844695,0,0,0,0,0,0.191448578899036,0,0,0.0471926896921915,0.200240592832864,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296062386493184,0,0,0,0,0,0,0,0,0.1476450188281,0
X601166.CH.EQUITY,0,0.116818837239361,0,0,0,0.354613226150185,0.230628463526598,0,0,0,0,0,0,0.0109156441110944,0,0,0,0,0,0.0291778918762551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533877867681255,0,0,0,0,0,0,0.214580717694597,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0.193031388577725,0,0,0,0,0,0,0,0,0,0.016079524398719,0,0.273751187260465,0.0714149375919786,0,0,0.162769385527336,0,0,0,0.283996934566225,0,0,0,0,0,-0.10349622666358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0575497321739474,-0.044624785136778,0
X601229.CH.EQUITY,0,0,0.376785125850935,0.0512684482441532,0,0,0,0,0,0,0.247113713766222,0,0,3.46944695195361e-18,0.0156281798088663,0,0.0269725193927199,0,0,0,0,0,0,0.0128222226028562,0,0,0.0694757181480141,0.0712686846421872,0,0,0,0,0,0,0,0,0,0.13899260408261,0,0.0751074852770001,0,0,0,0,0,0,0.0131021488278634,0,0,0,0,0,0
X601288.CH.EQUITY,0,-0.0305365145885942,0,0,0,0,0,0,0,0,-0.0661977603998952,0,0,0.109861706004118,0,0,0,0,0.7354299110571,0.25707928460305,0,0,0,0,0,0,0.0934061427589583,0,0,0,0,0,0,0.029414998630314,0,0,0,0,0,0,0.0198004380480461,0,0,-0.0996895287187997,0,0,-0.148945447105446,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.0611910313324622,0.17240326440966,0,0,0.0271325503799877,0.28497894198589,0.441000267982277,0,0,0,0.00277118525641331,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116291802010225,0.0510613592775547,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411528929858725,0,8.67361737988404e-19,-0.112773322054628
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0112451937886145,0,0.323028803369244,0,0,0,0.0734855666063268,0.0291171285248926,0.614652284036278,0,0,0.162064176611275,0,0,0,0.0070954434526868,0.0228127070829732,0,0,0,0,0,0,0,0,0,-0.131967901553957,0,0.052914574617921,0,0,0,-0.0133817703595497,0,-0.168443802051606,0,0,0,0,0.0453846032618513,0,0,0
