,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.139737483386821,0.15611908774787,0,0,0,0,0.156143418775389,0,0,0,0,0,0,0,0,0,0,0,0.0553342016687035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150918125341391,0,0.086196875458191,0.0824439957382331,0,0,0.0879241457300064,0.00229469647337553,0,0,0,0
X002142.CH.EQUITY,0.0374556087494045,0,0,0,0.200421676840095,0.605713813932966,0.0638686671203753,0,0,0,0,0,0.0157161088791273,0,0,0,0,0,0,0,0,0,0,0.148464067853882,0,-0.225329293009052,0,0,0,0,0,0.0363323865567938,0,0,0,0,0.222499086669982,0,0,0,0.141295760796295,0,0,0,0,0,0,0,0,-0.160975122489182,0,-0.0537243828202549,-0.0279957865921283
X600000.CH.EQUITY,0,0,0,0.19483568345711,0,0.157908474609613,0,0,0,0,0,0.0594610898606823,0,0,0,0,0.439891123162209,0,0,0,0,0,0.005814659489934,0.183879631616804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600090177728493,0,0,0,0.0382773841908823,0,0,0,-0.0184288336921633,0
X600015.CH.EQUITY,0,0,0,0,0,-0.0621665359576993,0.768328228636258,0,0,0,0,0.0768788535390957,0,-0.0933563739597516,0,0,0,0,0,0,0,0.0332525394468429,0.00793782550882784,0,0.0313751931198438,0,0,0,0,0.100875449929601,0,0,0,0,0,0,0,0,0.0761050340533191,0,0,0,0,0,0,0,0,0,0,0.0229752294951415,0,0,0
X600016.CH.EQUITY,0,0.0879633157107001,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.0665335870923969,-0.0591244362508476,0,0.743553125663331,0,0,0,0,0,0,0,0,0,0,0,0,0.104488656371745,0,0,0,0,0,0,0,0,0,-0.0996692122593542,-0.198845940082453,0,0,0,4.33680868994202e-19
X600036.CH.EQUITY,0,0.163269604157251,0.124293783101598,0,0,0,0,0,0,0.0172725150999119,0.0117740364858597,0,0,0,0.371533454074954,0,0,0,0,0,0.197619624612125,0.019514238946665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0060747798063428,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.854005813137914,0,0,0,0,0,0.0448107062058295,0,0,0,0,0,0,0,0.0456863348334468,0,0,0,0,0,0.0256777800058533,0,0,0,0,0,0,0,-0.00323503425067381,0,0,0,0,-0.0560050195262728,0,0,0,-0.110685937344048,0,0,0.0966832402153717,0,0,0.050728296919153,0,0,-0.104664135665917,0,0,0
X601166.CH.EQUITY,4.33680868994202e-19,0.0759189955069743,0.0664699623031466,0,0.0508967328688733,0.147950155825408,0,0,0.434531957880997,0,0,0,0,0,0,0.182156543198209,0,0.0416175082874354,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0598276318996012,-0.0130411058986879,0,0,0,0,0,0,0,0,0,0,0,0,0.0141037012312714,0
X601169.CH.EQUITY,0,-0.00131287995795758,0,0,0,0,0,0,0,0,0,0,0,0,0,0.775437844301767,0.0881316066069505,0,0,0,0,0,0,0,-0.0462496791491631,-1.0842021724855e-19,0.0984571408112624,0,0.0355344913470122,0,0,-0.0448922907148168,0,6.93889390390723e-18,0,-6.93889390390723e-18,0,0,0,0.0215524432465069,0.0085347982517514,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,-0.041671756778542
X601229.CH.EQUITY,0,0,0.0151733739462356,0,0,0,0.144661284031959,0,0,0,0.18577335057323,0,0.646090559764734,0,0.0746149357002407,0,0,0,-0.473058005424636,0,0,0,-0.0143540366514166,0,0,0,0,0,0,0,0,0,0,0,0,0.270493425604707,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0743674711089278,0.21027483597834,-0.0317990793515161,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.149876689960705,0.00292199534086822,0.835573216831001,0,0,0,0.0845102759428319,0,0,0,0,0,0,0,0,0,0,0,0.0460579180731998,0,0.0221710269725424,0,0,0,0,0,0,-0.0902670867225003,0,0,0,0,0,-0.0507664642914342,0,0,0,0,-0.088767503816955,0,0
X601328.CH.EQUITY,0,0,0.0408455968527275,0,0.389956506375354,0.0941743893710986,0,0,0,0.229336451782288,0.0531610380933046,0,0,0,6.93889390390723e-18,0.0182453671415358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.19481777582343,0,0,0,0,0,0,0,0,0.0388044985123119,0,0,0,0.0970451310895585,0,0.495640953133234,0,0,0,0,0,0.0633723616235437,0,0,0,0,0,-0.148339523594902,0,0,-0.278441496799916,0,0,0,0,-0.174967654599719,0,0,0,0,0,0,0,0,0,0,0.0648549332728059,0,0,0.00539258384861318,0,0
X601818.CH.EQUITY,0,0,0.0675984151633343,0,0.00303623290604306,0,0,0,0,0,0.12464823694711,0.0358817598241685,0,0,0.120786875849924,0.0246563950929938,0,0,0.116875328085531,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747111827165485,0,0.130208333108291,0,0,0,0.0426157206797463,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0.0356663646684629,0,0.0293862373159403,0,0,0,0,1.73472347597681e-18,0.785128029967378,0,0,0,0,0.014536586959039,0,0,0.0852305726643401,0,0.0295535615141884,0,0,0.0455224823451794,0,0,0,0,0,0,0,0,-0.0417521670174152,0,0,0,0.0682472908789275,0,0.0207109093419222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,-1.73472347597681e-18,0,0,0,0.110764813724042,0.87920296249311,0,0.0921217580389663,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0347050419445674,0,0,0,0,-0.176795246258309,0,0,0,0,0,0,0,0.10068819785005,0,0,0.0475447846593483,0,0,0,0,-0.0699068691829162,0,0,0.0813018161133478,-0.0316868428252851,0,0,0.0707622961692984
X601998.CH.EQUITY,0,-0.0619412907916265,-1.73472347597681e-18,0.152948398816915,-0.0711823081506772,0,0.0508279161444524,0,0.515423111032106,0,0,0,0.258035218896755,0,0,0,0,0,0,8.79157176592003e-05,0,0,0,0,0,0,0.120355360077719,0,0,0,0,0,0,0,0.0388669990812389,0,0,0,0,0,-0.00313137139728007,0,0.00735328550458853,0,0,0,0,0,0,0,-0.0504573055339455,0,0
X601658.CH.Equity,0.22894374936269,0,0,0,0,0,0,0,0,0,0.233907094446922,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361868799330827,0.0464263511083092,0.150706038999631,0,0,0,0,0,0,0,0.0771664555428668,0
X601916.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.675144386982922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028380712514066,0,0.253918325573075,0,0,0,0,0,0,0,0,0,0,0.164904694952373,0,0,0,0,0,0,0,-0.0498731812052725,0,-0.0952542508600168,-0.157939201633811,0.0762192943619165,0.00414305892953415,-0.226865767351499
X11.HK.EQUITY,0,0,-0.0415199400046453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252843795790369,0.343196455222148,0,0.0500045206758736,0,0,0,0,0,0,0,0,0.0385665577324538,0,0,0,0,0,0,0.0925581369212916,-0.118789338246488,0,0,0,6.93889390390723e-18,0,0.161181578296998,0,0,0,0.042782021455505,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.535620979681866,0,0,0,0,-0.0267713952176226,0.125190333097618,0,0,0,0,0,0,-0.0593611568732565,0,0,0,0,0,0,0,0,0,0,0,0,-0.263745449385621,0.339463284853442,0,0,0.178514115888337,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.013427589501292,0,0,0,0,0,0,0,0,-0.0844332096981999,0.636974375117993,0.101817411701139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168303614212306,-0.0604038780131615,0,0,0,-0.00332674077799003,0,0,0,0.0393176568150482,0,0.131035508283494,0.219656614660509,0,0.145303927742702
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.000214651242146183,0,0,-0.0511610675305317,2.16840434497101e-19,0,0,0,0,0,0,0,0,-0.151046350875501,0,0,0,0,0,1.02134742407738,-0.0299020043219491,-0.109947726350566,0,0,-0.310659201573268,0,0,0,0,0,-0.0720381870450942,0,-0.0600885277586028,0,0,0,0,0.47790596028634,0,0.081115152658237,0
X2886.TT.EQUITY,0,0.357420539736657,0,0,0,0,0.147536010558118,0,0,0,0,0,0,0,0,0,-0.0717583111977037,0,0,0.00216989975920419,0,0,0,0,0.162998244385735,-0.223559031763407,0,0,0.0182356660513113,0,0,0,0,0,0,0,0,0,0.140809288422615,0,0,0,0,0,0,0,0,0.304016715123573,0.225615187066707,0,0,0,-0.0653669197864303
X2891.TT.EQUITY,0,0,0,0,0.556591442186047,0,-0.104145076751413,0,0,0,0,-0.1102736930747,0,0,0,0,-0.0581386733351048,-0.16821653971665,0,0.328578193330089,0,0,0,0.443054390215338,0,0,0,0,0,0,-0.0677757509415956,0,0,0,-0.24831517910673,0,0,0,0,0,0,0,0,0,0,0,0,0.00244132389354088,0.0393629879579148,0.332668973134994,0.121330763614561,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112887251513609,0,0.00163946644704168,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0.264188414753588,0,0,0,0.213982883252112,0,0.0635398026813768,0.059473863266075,0.0608045211209722,0,0,0,0.176343888231735,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,-0.00732932071917172,0,0,0.195349452520739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125930388918321,0,0,0.00216393465687299,0,0.233678167643241,0,0,0.161979987719076,0,0,0,0,0,0,0,0,0.394303746970407,0,0,0,0,0,0,0,-0.0435950799904551,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0.00118925377660865,0.0563888606912516,0,0.169215443467311,0,0,0,0.0814474932539167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201901243226159,0,0,0,0.2512256599418,0.107866411608341,0.0381598617278206,0.0648935782075284,0.0147743808068205,-0.026128669995041,0.101002985472894,0.0368855906046939,0,0,0,0,0,-0.0315464989312784,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130869210102027,0,0,0,0,0,0.129091984303029,0,0,0.139240881901754,0,0,0.224203850987806,0,0,0,0.0481853409480723,0.154849572409708,0,0,0,0,0,0,0,0,0,0,-0.0123750233007791,0
