,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.204907522919656,0,0.102476703726924,0.0606261839532263,0,0,0.0479258051010139,0,0,0,0,0,0,0,0,0.0910370585471498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619841320876722,0,0,0,0,0,0.0223789788897906,0.144783950439066,0,0.0369605087413236,0,0.115215788180936,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.0262339544830247,0,0,-3.46944695195361e-18,0,0,0.0129959977058201,0.281024199908815,0,0,0.0998802730025787,0,0,0,0,0,0.0513671536999914,0,-0.00851576856658004,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0.178442890243735,0.117675295713781,0,0,0.021415063217615,0,0,0,0,0,0,0,0.163268053264993,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.238949121253231,0,0,0.201856738712667,0,0.177466917564563,0,0,0,0,0,0,0,0.0205038736283305,0.185855839381906,0.0329126297237609,0,0,0,0.123569369319547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,-0.0112567388935585,0,0.0264854917103741,0.251247085805133,0,0,0,0,0,0,0,0,0.0182294497712074,0,0,0.339046457196968,0,0,0,0,0,-0.112841092612274,0,0.189702577568177,0,0,0,0,0,0,0,0.340265700314898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170103363265372,0.168898875519433
X600016.CH.EQUITY,0.0630661620575264,0.0106778534624774,0.0993966005516302,0.10644672473545,0,0,0,0,0,0.0237731746143101,0.182158052332311,0.234593912798494,0.191592686419295,0,0.104093474878657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106560417611494,0,0.0568560385989449
X600036.CH.EQUITY,0.552073498949311,0,0,0.180421328964121,0,0,0,0,0,0,0,0,0.011898278452643,0.00748756083855648,0.116896131663256,0,0,0,-0.102576444077109,-0.0366834305964429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103960978970196,0,0,0,8.67361737988404e-19,0.0754504400289212,0,0,-0.0998703250999722,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.315538461046189,0,0.0992037364318018,0,0,0,0,0,0,0,0,-0.101098066295167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152519175014922,0,0.353183701030098,0,0,0,0.20415047617588,-0.00121198546973875,0,0,-0.0991682018309935,0,0,0,-0.00720716315150769,0,0,-0.159952100345386,-0.0061928449081865
X601009.CH.EQUITY,0.250447518578869,0,0,0,0,0,0.246241846930544,0,0.252212936645478,0,0,0,0,0,0,0,0,0,0,0.141248033719733,0,-0.0329482108272236,0,-0.0425831775622664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13620808753684,0.0414483162170263,0,0.204236448241857
X601166.CH.EQUITY,0.0265055733781115,0,0.219901780844676,0,0.197694243057107,0,0,0.0828790597503021,0,0,0,0.0384531153643638,0.0827699418727444,0.148598928152213,0,1.38777878078145e-17,0,0,0.00201324395019349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0727764245488326,0,0,0,0,0,0,0,0.0573841215055957,0.017095481291049,0
X601169.CH.EQUITY,0,0,0,0.164492098155304,0,0.176759198522938,0,0,0,0,0.327800013899805,0.232704056397399,0,0,0,0,0,0,0,0,0,-0.0100079621663048,0.0450927953283363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259540741526372,0,0,0.120947006559536,0,0,-8.67361737988404e-19,0,0,0.0652067124246232,0
X601229.CH.EQUITY,0,0,0.389597879215276,0.241978934883268,0,0,0,0,0,0.0472824432488288,0,0,0.0293298284789504,0.154657740048494,0,0,0,0,0,0,0,0,0,0,0,0.0334396170466996,-6.93889390390723e-18,0,0,0,0,0,0.088680573703374,0,0,0,0,0,0,0,0,0,0.0279288018065124,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.200654434110018,0,0,0,0,0,0,0,0,0,0,0,0.0907217251880636,0,0.221818935365154,0.362312787677772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0348578649503179,0.0362933867329451,0,0.0511692137823024,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.215662369202601,0,0,0.0802249011046804,0,0,0,0,0.149538595395118,0.0449821850813929,0,0.100757715069422,0,0.193453428655651,0,0.217460032507609,0,0,0,0.0117948203211197,0,0,0,0,0,0,0,0,0,0,0,-0.0293044535298156,0,0,0,0,0,0,0,0,0,0,0,0.0657359170934103,0,0,0,-0.066055311520939,0
X601398.CH.EQUITY,0,-0.0360824633609581,0,0,0,0.0104323190854996,0,0.115073456138182,0.0388870094673817,0,0.0257825518760538,0.0477668599748771,0.227079538133937,0,0,0.396045805264603,0,0,0.172063227683396,-0.0114263568028591,0,0,0,0,-0.0434554369918634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00883156393379343,0.110624149502821,0,0,0,0,0,0,0,0.0277928102042453
X601818.CH.EQUITY,0,0.059404443725867,0,0,0.354141942857332,0.200324515062008,0,-3.46944695195361e-18,0,0,0,0.0952858567530406,0.23697858911013,0,0,0,0,0,-0.0307390585813599,0,0,0,0,0.0130915857775484,-0.0148720986284576,0,0,0,0,0,0,0,-0.0239325119903658,-0.0213421180368299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0790371519753902
X601939.CH.EQUITY,0.143071063460905,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.453578800234948,0,0.157094897545506,0.11289195823676,0,0.0272022214741622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147417685785605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450325584719426,0,0
