,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.107646947151333,0.0472877777730868,0,0,0.0628855058342063,0,0.218925394464496,0,0,0,0,0.00249035217020602,0,0,0,0,0.112029863924713,0,0,-0.0649606307398819,0,0,0.172475335172356,0,0,0,0,0,0,0,0,0,0,0,0.058516917806423,0,0,0,0,0,0.27536617533521,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.348024320185863,0,0,0,0,0,0,-0.0463252769517266,0,0,0.404036214545333,0,0,0,0,0,0,0,0.102720329988503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272605197918795,0,0,0,0,0,0,0,0.0708161633305155,0.0476452704852161,0,-0.013629854198529,0,0,0,0
X600000.CH.EQUITY,0.00831935366022507,0,0,0,0.0307710068160072,0,0,0.21668619304066,0,0,0.0119802686245916,0.0132896536324698,0,0.262436894760139,0,0.103043337150426,0,0.0522205257873025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198084905854257,8.67361737988404e-19,0.0119247422703469,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0.340960908081262,0.356907891985967,0,0,0.1176892321567,0,0.130396194547726,0.0510956349227452,0,0,0.000182735265302207,0,0,0,-0.126720263270665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0809036953249194,0,0,0,3.46944695195361e-18,0.00403195547079614,0.124994003292244,0.149868047033237,0.156473871730557,0.228756537099121,0.0957375522603363,0,0,0.119612676005907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254388997019615,0,0,0,0,0,0,0,0,0,0,0.058151119925226,0
X600036.CH.EQUITY,0.0686433825615303,0.156682330639589,0,0,0.0648216777505102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282868258553946,0,0.17047959262858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112468199867519,0,0.227502598978971,0.24135731133911,-8.67361737988404e-19,0,0.0248361217089792,0,0,0,0.0231320780453578,0
X600919.CH.EQUITY,0,0,0.00741298068874738,0.0413355369985096,0,0,0,0.175647685317302,0,0,0,8.67361737988404e-19,0,0,0,0.0781270832914416,0,0.0415140970460123,0.112412541086827,0.0506862782035141,0,0,0,0,0,0,0,0,0,0,0.0434093322023476,0,0,0,0,0,0,0,0.170061079907764,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.275864012667375,0,0.112680301043079,0,-4.33680868994202e-19,0.0270956066995349,0.0875686911497569,0,0,0.219593880058206,0.0100025276233167,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867021941933354,0,0.0601819408692795,0,0.0619242482333882,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0430253280916511
X601166.CH.EQUITY,0.0527196145712149,0,0.0190512709233892,0.0875059498276069,0,0.383568827279848,0,0,0,0,0.0389442381569401,0,0.063261214709077,0,0.235553919917802,0,0,0,0.00944138259828629,0,0,0,0,0,0.030176283891536,0,0.0436017023806262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027255949992153,0,0,0,0,0
X601169.CH.EQUITY,0,0.0749297414615366,0,0.250931721301091,0,0,0.356966567320693,0,0,0,0,0,0,0,0,0,0,0,0.099178588028424,0.188407582009735,0,0,0,0.0707392625640516,0,-0.0145222991789034,0,0,0,0,0,0,0,0,0,0,0,0.0274654271692594,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.217984243061989,0,0,0,0,0.14044115347949,0.149382715791162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158025244278706,0,0,0,0.17615995430264,0,0,0,0,0,0,0.121045175564591,0,-0.0238833114727708,0.174080179100421
X601288.CH.EQUITY,0,0,0.0670699158671779,0,0.072890119733152,0,0.0715228886349109,0,0,0,0.0477081790992456,0,0,0.400870440645768,0,0,0.232512569289728,0,0,0,0,0,0,0,0,0,0,0,0,0.0503939770034465,0,0,0,0,0,0,0.0459581038400251,0,0.00564404105945236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.0200874426260693,0,0,0,0,0,0,0,0.535213272124426,0,0.102345209585424,0.153181949637437,0,0,0,0,0,0,0,0,0.0618291422991726,0,0,0,0,0,0,0,0,0,0,0,0,0.0402366335675895,0,0,0,0.0554016278129989,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0392947645680037,0.149237778181789,0.247496364991311,0,0,0.271797876785803,0,0.0935870618971401,0,0,-0.0326105895617079,-0.0168628583826561,0,0.0618994182319741,0,0,0,0,0,0,0.0349955679742696,0,0,0,0,0,0,0,0,0,0,0.00697518402873679,0,0,0.0579486937635597,0,0,0.0360453362846797,0,0,0.1538785391733,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0.0782649332000023,0,0.381895120188147,0,0,0.146065105807042,0.0201774172024981,0.130909413476513,0,0.123180749750093,0,0,0,0,0,-0.0194753188751666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363103572983938,0,0,0,0,0,0,0,0,0,0,0,0,-0.0475555360514591,0,0.0579568484193458
X601939.CH.EQUITY,0,0,0.218796002731052,0.12522066613102,0,0,0,0,0,0,0,0,0.161161721287727,0.22596418562138,0,0,0,0.210155732279563,0,0,0,0,0,0,0,-0.00578427956311922,0,0,0,-0.00124461245622541,-0.0539455532355331,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.0237254505409799,0,0,0,0,-0.0960845037974958,0,0.0561799238004418
X601988.CH.EQUITY,0,0,0,0,0,0,0.0211303348525797,0,0,0,0,0.374518840370531,0,0,0,0.10134906158389,0,0,0.390522994492944,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166434257843463,0,0,0,0,0.116698938246512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0403755282596391
X601998.CH.EQUITY,0,0.0326917730968711,0.101289116993275,0,0,0,0.0318645635909365,0,0,0.434981520618712,0,0,0.152798647255132,0,0.168999315984173,0.0967582349261978,0.067979335614837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0315836522525501,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016102308518426,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,1.38777878078145e-17,0.474771842963315,0,0,0,0,0,0.00818399376234431,-0.0338304424924202,0,0,0,0,0.137868535412163,0.200782557580506,0,0,0.374027989226059,0.0277730415934034,0,0,0,0,0,0,0.224074171672462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182933497185024,0,-0.111348267982118,0,0,0,0,-0.148330848533359,0
X601916.CH.Equity,0,0,0,0,0.129128941789245,0,0,0,0,0.152526024388562,0,0.489158784259957,0,0,0,0,0,0.175766805355781,0,0,1.73472347597681e-18,0,-0.195413590706019,0,0,0,0,0,0,0,0,-0.0904808327720761,0,0,0,0.169215813189953,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.215471621189569,-0.0826139894621839,0.263974823264245,-0.0349683996676584
X11.HK.EQUITY,0.0211613629453961,0.0694221899845551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0510925298097079,0,0,0,0,0.508788015628319,0.321155182712353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0899591595720237,0,0,0,0,0,0,0.112618537562069,0,-6.93889390390723e-18,0,0,0,0,0,-0.151419170998879
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343180277076354,0,0,0,0,0,0,0,0,0,0,0,0,0.155694390729555,0,0,0,0,0,0,0.118478449598654,0,0,0,0,0,0.33552195088749,0,0,0,0.142239008675737,0.0141639102191597,0
X5.HK.EQUITY,-0.190959298820705,0,0,0,0,0,0,0,0,0,-0.161493578028246,0,0,0,0,0,0,0,0,-0.217594115821259,0.76950558393826,-0.410176163047267,0,0,0.100158652631525,0,0,0,-8.67361737988404e-19,0,0.458714243827487,0,0,0,-0.072270112101584,0,-0.123437752033078,0,0,0,0,0,0,0,0,0,0,0,0,0.53298667645611,0,0,0
X2884.TT.EQUITY,0.356090379243659,0.182291790253956,0,0,0,0,-0.0473969295556776,0,0,0,0,0,0,0,-0.0325205855111545,0,0,0,0,0,-0.0385256361287195,0,-0.0256378255841988,0,0,0,0.432686924343943,0.223393629906162,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0630103394971637,0,0,0,0,0,0,-0.044144618745402,0,0,0,0,0,0.0796570406340468,0,0
X2886.TT.EQUITY,0,0.0972350752941236,0,0.024885642877064,0,0,0,0,0,0.021601207972025,0,0,0,0,0,0,0,0,0,0,0,0,0.00986049920360146,0.0646138892806659,0,0,0.311765553848082,0.134453929158979,0.0101062612226985,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0222966043490344,0.154024135599337,0,0,0.134058069545355,0,0
X2891.TT.EQUITY,0,0,0,0.275097282968883,0,0,-0.108402097483826,0,0,0,-0.0140031063288106,0,0,0,0,0,0,0,0,0,0,0.0133250421551358,0,0,0.228450896509716,0,0.137161384179233,0.209370649965385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038096424096304,0,0,0.0711834852219229,0.0593721535194207,0.167625897592801,0.0168740467950902,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419647010849555,0.134233345490752,0.304307911990885,0,0.161967848601349,0,0,0,0,0,0,0,-0.0257861965993199,0,0,0,0,0,0,-0.00727527495427573,0,0,0,0,0.0914956183080891,0,0,0,0,-0.0631135001515947
