,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.233611577520519,0,0,0,0,0,0,0.170182084689691,0,0,-0.0212040296055057,0,0,0,0,0,0.0998050258007526,0,0.139691301927641,0,0,0,-0.0840804435767407,0,0,0,0,0,0,0,0,0,0,0.0913434273083212,0.360951352720605,0,-0.27932059412266,0,0,0,0,0,0.0496210041408477,0,0,0,0,0.0347335789418832,0,0,-0.232422949210581
X002142.CH.EQUITY,0.228279955053318,0,0,0,0,0.136916532256575,0,0,0,0,-0.0360181256610347,0,0,0,0,0,0,0,0,0,0,-0.0206037034021196,0,0,0,0,-0.154411540971257,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.111916231282868,0.0878599110587406,0,0.296339037615788,0,0,0,0,-0.00521282529582971,0,-0.0745909731570595,-0.0932041432281303,-0.162231445306117
X600000.CH.EQUITY,0.0645819499841827,0,0,0,0,0.1603389040092,0,0,0,0,0,0,0.382322754404095,0,0.162902511567629,0,0.0870325813292656,0,0,0.018438631905393,0,0,0,0,0,0.190634075304875,0,0,0,0,0,0,0,0,0.0463952921336954,0,0,0,0,0,0,0,0,-0.0160187394364409,0,-0.0557363187184051,0.00465159971171328,0,0,0,0,0.0564434226415039
X600015.CH.EQUITY,0,0,0,0,-1.73472347597681e-18,0,0.0388505575209682,0,0,0.0461927785238114,0,0,0,0,0.171945892170072,0.110413102993659,0,0.0603942163630204,0,0,0,0,0.0189693590967481,0,0,0,0,0,0.0455661178025986,0,0,0,0,0,0,0.107773765379133,0.0508877527901047,0,0,0,0,0,0.260325645174002,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0923733920186321,0,0,0,0,0,0,0.278858514926314,0,0,0.220025883052215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035537829290811,0.0291813622339384,0,0,0,0,0,0.158184617523478,0,0,0,0,0,0,0,0.0757228539027348,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.129234862029855,0.176057460661296,0.121679268902751,0,0,0,0,0,0.101269853111602,0,0,0,0.0839190460811012,0,0,0,0,0,0,0,0,0,0.0241399133239034,-0.153641670933143,0,0,-0.0290442379274829,0,0,0,0,0,0.0456652077495611,0,0,0,0.102108533861664,0,0.0956242181349942,0,0,0,0,0,0,0.204199689393128,0,0,0,0.0641471466383563,0,0
X600919.CH.EQUITY,0,0.0727355273027958,0,0,0,0,0,0,0.125517382579273,0.0992060223806141,0.0732681489473314,0,0,0,0,0.100933081265368,0,0.0276098463053207,0,0,0,0,0,0,0,0.0559193085396598,0,0,0,0.187746967519018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273355744638048,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.127071342931179,0,0,0.508030742831152,0,0,0.037561474837907,0,0,0,0.035480009124136,0.120378083719239,0,0,0,-8.67361737988404e-19,0,0,0,0,0.101437585259187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239069821048049,0,0,0,0,-0.152045476831557
X601166.CH.EQUITY,0,0,0,0,0,0.319604392652547,0,0.164162096591998,0,0.125190231880739,0,0,0,0,0.0374659220090766,0.0397880350014445,0,0.105226519339903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100304239983091,0,0,0,0,0.198964818031914,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.0352989741531901,0.295838609337121,0.461925453244614,0,0,0,0,0,0,0,0,0.270651764637099,-0.0427188656146761,0,0,0.0145462218315627,0,0,0,0,0,0,0,0.051288039036209,0,-0.0955016641298185,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206590716532119,0,0.0278216971346383,0,0,0,0,0,0,0,0,0
