,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X600928.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X000627.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.0559310611451818,0.122077328043293,0.10017498711258,0,0,0.515854524362501,0,0,0,0,0.00347994610677935,0,0,0,0,0,0,0,0,0,0,0,0,0.0551100072561135,0,0,0.0228153773239137,-0.131759900168672,0,0,0,0,0,-0.0670980928458617,0,0,0,0,0,0,0,0,0.30660191344888,0,0,0,0,0,0,0,-0.025070451434293,0
X002142.CH.EQUITY,0.207036987628303,0,0,0,0.212864509913836,0,0.28120320842534,0,0,0,0.160799918797711,0,0,0.0157157653540615,0,0,0,0,0,0.106906213654122,0,0,0,0,0.107382792919658,0,0,0,0.0175765107612627,-0.244896080047095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0869350970681824,0,0.0974358264375264,0,0.283065774877827,0.0223027147827608,0,0,0
X002958.CH.EQUITY,0,0,0,0,0,0,0,0.05638253802194,-0.00359692817167157,0.335001364686011,0,0,0,0.278649216217743,0,0,0,0.00718266646242124,0,0,0,0,0.0638763513449864,0,0,0,0,0.130224669909739,-0.0717908487305499,0,0,0,0,0,0,0.251591656020037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0366754682116264,0
X600000.CH.EQUITY,0.0405953100508013,0,0,0,0,0,0,0,0.249295893268837,0,0,0,0.064885993165551,0,0,0,0,0,0,0,0,0,0,0,0,0.258399390487341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207336143764402,0,0,0,0
X600015.CH.EQUITY,0.270997782503977,0.00250045540418116,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.202437231945407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239413880047677,0.146269217453316,0,0,0,0,0,0,0.0222676876920661,0
X600016.CH.EQUITY,-0.064089679231808,0,0,0,0.0760880886174509,0,0,0.290554914774886,0,0,0,0,0.105868255883626,0,0,0,0,0,0,0.00456593716520974,0,0,0,0,0,0,0,0,0,0,0.255385168171636,0,0.0389243764470426,0,0,-0.685504641998102,0,0.726864047972328,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0639206737309358,0
X600036.CH.EQUITY,0.123736120474109,0.24079502351239,0,0,0.169924311253915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124797188597612,0.105317938848295,0.0071131302861669,0,0,0,0,0,0,0,0,0,0,0,0.187941203747891,0,0,0,0,0.00433718538241924,0,0,0,0,0,0,0,-0.0211064433559559,0
X600919.CH.EQUITY,0,0,0,0.00688348290610001,0,0.0139792398799952,0,0,0.262662595325995,0,0,0,0,0,0,0,0,0.348895745343201,0,0.149854293765836,0,0,0.167256913386163,0,0,0,0,0,0,0,0,0.00867835688745909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0900738384403225
X600926.CH.EQUITY,0.244119563654685,0,0,0,0,0,0,0.0650368577330103,0,0,0,0.451481824580956,0,0,0,0,0,0,0,0.239755690087636,0,0,0.00893804929032344,0.0878656412126195,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132768462591749,-0.131349043584444,0,-0.01176011006657,0.161894267037772
X600928.CH.EQUITY,0,0,0.168780649825626,0,0.0460629009723087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295733313108443,0,0,0.093520637326594,0,0,0,0,0,0.14055601106602,0,0,0,0,0,0.0189794985645263,0,0.0910446385410863,0,0,-0.0426678802511815,0,0,0,0,0,0,0.110439651554383,0,0,0
