,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X1997.HK.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.106362912498519,0,0.373961060691815,0,0,0.0147955561481382,0,0.15461831178706,0,0,0,0,0,0,0,0,0.15241055466267,0,0,-0.0572090276911282,0,0,0,0,0,0.00490054039315195,0,0,0,0,0,0,0,0,0,0,0.10071311209179,0,0,0,0,0,0,0,0,0,0,0.107295863326528,0,0
X601939.CH.EQUITY,0.36241658830697,0,0,0,0,0,0,0,0,0,0,0.0383529469980807,0,0.496976537776998,0,0,0,0,0,0,0,-0.0338522858612037,0,0,0,0,-0.0344215563947737,0,0,0,0,1.73472347597681e-18,0,0,0.0631611649456297,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.023508673061841,0
X601318.CH.EQUITY,0.134113193974372,0,0,0,0,0,0.175535312405014,0,0,0,0,0.0501660569317954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131186127619454,0,0,0.0345904871721077,0,0,0,0.347865612272808,0,0.0662605570327013,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.374005565427594,6.93889390390723e-18,0,0,0.418072296918491,0,0,0,0,0,0.0424672675395593,0,0,0,0,0,0.0869682357283459,0,0,0,0,0,0,0,0,0,0,0,0,0.0418304146691562,0,0,0,0,0,0,0,0,0,0,0,0,0.00288538316748363,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0373383357233116,0,0.270272249589892,0,0,0,0,0,0,0,0,0,0.0215066116642564,0,0,0,0.10994170630429,0,0.273437472505096,0,0,0,0,0,0,0,0,0,0,0.0540113753917902,0,0,0.0960102336719457,0,0,0,0,0,0,0,0,0,0.00881173852408875,0,0.0854145035762417,0,0,0,0,0
X5.HK.EQUITY,0,0,0,-0.0950246493565292,0,0,0,0.0573868092695148,0,0,0,0,0,0,0,0,0.0842645149092548,0,0,0,0,8.67361737988404e-19,0,0,0.456562110526196,0,0.145840483203366,-0.00212227477472713,0,0,0,0,0,0,0.123910247319842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471962047760229,-0.0507749115762128
X600036.CH.EQUITY,0,0,0.164654521051429,0,0,0.154238181342776,0,0.0704094274056058,0,0,0,0.368941273375272,0,0,0,0,0,0.0192687499514702,0,0,0,0,0,0,0,0,0.108438069008166,0,0.00863880614025226,0,0,0,0,0,0,0,0,0,0,0,0.0167055009994735,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.001018097603607,0.168154586039297,0,0,0,0,0,0,0,0,0,0.212004883897573,0,0,0,0.271421163148393,0.0761342304479424,0,0,0,0,0,0.0802733362574262,0,0,0,0,0.297499287211099,0,0,0,0,0,0,0,0.0201524475200182,0,6.93889390390723e-18,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.097826459389377,0.0257078581741321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427647809594515,0.02816915083421,0,0,0,0,0,0,0.14695191526568,0,0,0,0,0,0,0,0,0,0,0,0,0.0649990579761456,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.00310718617740047,0,0,0,-0.0455179252438492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.521398839731817,0,0,0.350414754472595,0,0,-0.0181245455823464,1.17094556912293,0,0,0,0,0,0,0
