,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601155.CH.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.258837829436674,0,0,0,0.262716102096131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170046360206742,0,0,0,0.0915987270572649,0.0353407625161889,0,0.00978785082498502,0.0601959063789822,0,0.0800760622649754,0,0,0,0,0,0,0,0,0,0,0,0,-0.0325269933092272,0,0,0
X601318.CH.EQUITY,0,0,0,0.125030881464442,0,0,0,0.00258250460480551,0.131899349546618,0,0.0242671519833358,0,0.175362712890129,0.0751782471268383,0,0,0,0,0,0.210846607212648,0,0.0780892916705871,0,0,0,0,0,0,0.192829309429143,0,0,0.0453660150492574,0,0,0,0,0,0,0,0,0,0,0,-0.0904788717138459,0,0,0.10759318578086,0,0,0.0672637924868472,0
X600036.CH.EQUITY,0,0,0,0,0,0.163391369518213,0,0,0,0,0,0,0.159816795237178,0,0.0678429526753461,0,0,0,0,0,0,0,0,0,0.103866938908588,0,0,0.0447413449953813,0.0371800763718969,0,0,0,0.0744213935891015,0,0,0,0,0,-0.107591687677814,0,0.0257528571160652,0,-0.073354846351365,0,0,0,0,0,-0.0452455451012868,0.397636104708226,-0.0444854411971126
X601939.CH.EQUITY,0.615297518699654,0.148218029219549,0,0,0,0,0,0,0,0,0.135696548781739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00747052287883452,0,0.0764887048577876,0,0,0,0,0.0243919346035794,0,0,0,0,0,0.191772777938863,0,0,0,0,0,0,0,0,0,0,0.0938740221798348,0
X601288.CH.EQUITY,0,0.0716471587309182,0,0.0449691018431992,0,0,0,0.520270022510353,0,-0.023776222850511,0,0,0,0,0.0215567282723216,0,0,0,0.0836467618963674,0,0,0,0.0160386080330325,0,0.135086872992251,0,0,0.0863097373498978,0,0,0,0,0.107595520827851,0,0,-0.0543769746968608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283044807179544
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0748651245487943,0,0,-0.0787067741976986,0,0,0,0,0,0,0,0,0,0.0750407385595032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105533889682335,0.102013695604563,0.152052740167789,0,0.184171865499642,0,0,0.0422544047735625,0,0.196373310608916,0,0,0
X601628.CH.EQUITY,0,0,-0.0549872587312437,0,0,0,0,0,0,0.161289937777199,0,0,0,0,-0.0679494032628362,0.13511505082063,0,0,0,0,-0.0325318378762132,0,0.133876706234568,-0.0667640340170925,0,0,0,0,0,-0.0258309577944774,0,0,0,0,0,3.46944695195361e-18,0,0.399279688970136,0,0,0,0,0,0.0101803666161633,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.204463369393233,0,0,0,0.409050427383694,0,0,0,0,0,0,0.0714985073815993,-0.0514392464654304,0,0,0,0,0.103915639460618,0,0.0941160768161994,0,0,0,0,0.0333221573381107,0,0,0,0,0,0,0,-0.17875095597362,0,0,0,0,0,0,0,0.0859348766688415,0,0,0,0,0.0630903573545533,0,0,0,0,0
X5.HK.EQUITY,0,0.201282592516283,0,0.0199637989275329,0,0,0,0,0,-0.124780739765247,0.053512615382431,0.096058925582424,0,0,0,0,0,0,0,0,0,0,0.289269266293056,0,0,0,0.136907221665603,0,0,0,0,0,0.0833636767651428,0,0.0370774886141704,0,0,0,0.22763849274557,0,0,0,0.089430545757821,0,0,0,0.0842933736232393,0,0,0,-0.0348035055490918
X388.HK.EQUITY,0,0,0,0,0,0,0,0,-0.0604221315306407,0,0,0,0,0,-0.149556816129681,-0.0508344325818031,0.314779898414932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.273603335517465,0,-3.46944695195361e-18,0,-0.133949549344487,0.321862725508402,0,-1.73472347597681e-18,0.161513368835571,0,0.0575120502140002,0,0.0803524313115699,0,0,0,0,0,-0.413312687305309
