,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0.837747517815393,0,0.0403933767872822,0,0,-0.00411162187543021,0,0,0,0,0,0,0.0408108487949978,0,0.116523254615278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138521003414187,0,0,0,0,0.0245146535313797,0,0,0,0,0.0375086358438227,0,0,0,0,0,0,0.0215533774031112
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0202101624792128,-0.0618533173510464,0,0,0,0,0,0.133066984739662,0,0,0,0.264450388265059,0,0,0.0791809168751565,0,0,0,0,0,0,0,0.117074171317909,0,0,0,0,0.252820270065664,0,0.0831365889288863,0,0,0,0,0,0,0,0,0,0,0,0.0767514645929902,0
X601939.CH.EQUITY,0,0,0,0,0.737113220228157,0,0,0,0,0.0392523558710652,0,0.145187382592846,0,-0.0460562378695807,0.0279740379134497,0,0,0,0.0280427771717305,0.0519173253006596,0,0,0,0.0212120881480104,0,0,0.0102909227387979,0,0,0,0,0,0,0,0,0.0899704828052051,0,0,0,0,0,0.0466909162978216,0,0,0,0,0.0412149639231465,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.131026031725528,0.165298288873917,0,0,0,0,0,0,0.300785631068468,0,0,0,0,0.18052194089302,0.0934606733186955,0,0,0,0,0,0,0,0,0.118649783165826,0.0182219242088681,0.0715227518606283,0,0,0,0,0,0,0,0,0,0,0,0.13913312157305,0,0,0,0
X601288.CH.EQUITY,0.179138712757116,0,0.829518867669918,0,0,0,0,-0.0801934147023486,0,0,0,0,0,0,0,0,0.0189394784404571,0,0,0,0.0205403331218776,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650639833280417,0,0,0,-0.0206294339858222,0.0214649153020974,-0.168712101855184,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.211329738686615,0.0796343317781334,0,0.155352308029562,0,0,0.0957211108749415,0,0,0,0,0,0,0,0.26415696830864,0,0,0.0864313775632897,0,0,0,0,0,0,0.212830893306376,0,0,0.0588398008480848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,-0.051032760707028,0,0.177947509255327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110128234368475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124673870002261,0,-0.0587930500478224,-6.93889390390723e-18,0,0.925440500600909,0,0.0138317651449777
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.177347696367577,0,0,0,0.0546537098335926,0,0,0,0,0,0,0,0.270456572107067,0,0,0,0.116773023464846,0,0,0,-0.0702803827314777,0.0986948017804193,0,0,0,0,0,0.0778791440878692,0,0,0,0,0,0,0.121273163863556,0,0,0,0,0,0,-0.0320483974198291
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.251888528218901,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637559025570699,0.365416063295605,0.023444061928942,0.112889949415613,0,0,0,0,-0.0650920308784184,0,0,0.0846748468889556,0,0,0,0,0.14702532448391,0.323229646581478,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0.117039764175891,0,0.163527885054066,0,0,0,0.0310590068170301,0,0,0,0,0,0,0,0,0,0,0,0,0.125401449640988,0.233580810309088,0.0283941988442661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118569332477962,0.287585608455665,0,-0.309149630615755,0,0,0.021215209753365,0,0,0.156105125732256,0,0,0,0
X600030.CH.EQUITY,0,0,0,0.0212529569546775,0,0,0,0,0,0,0,0,0,0.418097048670479,0,0,0.0073253439799861,0,0,0.12833799083166,-0.00104846713848721,0,0,0,0,0,0,0,0,0,0,0,0.249002313626496,0.0101829194690598,0,0,0,0,0.197663485203994,0,0,-0.0178422004906784,0,0.0384993977648649,0,0,-0.0877245179389076,0.111683823215106,0,0,0
X601658.CH.Equity,0.115959472588256,0.0371806258429033,0.328505878074024,0,0.0111833548879467,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.190699145582807,0,0,0.181058673408844,0,0,0,0,0.0465670029319422,0,0,0.0108114529736481,0,0,-0.0387338371921372,0,0,0.0742431885298513,0,0,0,0.0591344735646671,0
X601166.CH.EQUITY,0,0,0.00780312011520939,0,0.0448636805929684,0,0.0937960465243382,0,0,0,0,0,0,0,0,0.0617965656965508,0,0,0,0,0,0.0791453988610505,0,0.0547498980612206,0.35764637837539,0,0,0,0,0,0,0.0338960917019638,0,0,0,0,0,0,0,0,0,0,0,0,0.0212878256647388,0,0,0,0.261777777798355,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.669385258135958,0,0,0,0.0565372337952202,0,0,-0.0138738267109322,0,-0.075699890221193,0,0.0312912392616306,0,0,0,0,0,0,-0.00245254141529545,0,0,0,0,0,0,0,-0.0197330829370014,0,0.198339352384785,0,0,0,0,0,0,0,0,0,0,-0.0104680346152146,0
X000002.CH.EQUITY,0,0,0,-0.260218742812727,0.15690210768854,0,0,0,0.35519667248312,0,0,0,0.17115828358004,0.407153136560255,0,0,0,0,0,0,0.0644604868055976,0,0,0,0,-0.00870098879468395,0,-0.0154293632685741,0,-0.0887168027523984,0.074427808193357,0,0,-0.0267848947470756,0,0,0,0,0,0,0,0,0,0.0217369156068455,0,0,0,0,0.000595986743607108,0,0
X000001.CH.EQUITY,0,0.0946202992227842,0,0,0,0.657215892770364,0,0,0,0,0,0,0.0442047399606312,0,0,0,0,0,0,0,0,0,0,0,0,0.0553912966564167,0,0.111103661173005,0,0,-0.0712782642032132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190307630014891
X601328.CH.EQUITY,0.324194220109798,0,0.0105469079852029,0,0,0,0,0,0,0,0,0.00437600608079569,0,0,0,0,0,0,0.108872186011038,0,0,0,0,0,0.00733178011416571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474030583630816,0,0,0,0,0,0.161554859615556,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.288414631405316,0,0.281230352401105,0.0345643845494428,0,0,0,0.0759033705862428,0,0,0,0.0332426011477825,0.00614808389398846,0,0,0,0,0,0.19171284592042,0,0,0,0,0,0.0428641257702856,0,0,0,0,-0.138250199355465,0,0,0,0,0.293461936466111,0,0,0,0,0,0,-0.0315094622024015,0,0,0,0,0,0,0,-0.0943995733200149
X600000.CH.EQUITY,0.207370092346498,0,0,0,0,0,0,0,0,0,0,0.52449737225538,0,0,0,0,0,0,0,0,0.110293114480652,-0.000143305875337824,0,0,0,-0.0809515977385083,0,0,0,0,0,0,0,0.010973455193297,0,0,0,0,0,0,0.634090239624497,0,0,0,0,0,0,0.0188602243209925,0,0.281211519135611,0
X601319.CH.EQUITY,0,0,0.204037808035345,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0318103967504818,0,0,0,0.171298185863233,0,0,0,0,0,0,0,0,0,0,0,0,0.0220848382292333,0,0,0.0316307217348166,0,0,0,0.116006149383125,0,0,0,0,-0.0668737520579366,-0.0290073097889083,0,0,0.195465398240816,0,0,0.0631590486927308,0,0,0
X16.HK.EQUITY,0,0,-0.111211490232495,0,0,0,0,0,0,-0.0337134649999787,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0292353241601369,0,0,0,0,0,0.249275606259903,0,0,0,-0.185620738947234,0.178828548618396,0,0,0.00209830572034177,0,0,0.0975995986617631,0.0946139801524169,0.278337134553056,0,0,-0.377231050655348,0.319323011747929,0.0302316777501455,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0.0664185840962649,0.0372927363120895,0,0.225501713427711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110725729544466,0,0,0,0,0,0,0,0.23022841139112,0.00547809302341219,0,0,0.131536594827569,0,0,0,0.060378323114564,0,0,0,-0.00279104055285038,-0.0939295951679151
X300059.CH.EQUITY,0,0,0,0,0.00739763196788715,0,0,0,0,0.087132063100595,0,0,0,0,0,0,0,0,0,0,-0.0576000613877861,0,0,0,0,0,0,0,0,0,0,0,0.437150612486674,0,0,0,0,-0.0112286152802576,0.00353156833752609,0.0952292814942129,0,0,0,0,0,0,0,0.221007019876635,0,0,0
X600016.CH.EQUITY,0.194275307147433,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0513579674989493,0,0,0,0.00344225036269509,0,0,0,0,0.0331412442831756,-0.132270151618374,0,0,0.243778749378237,0,0,0.13378286680229,0,0.0430972837482341,0,0,0,0,0,0,0,-0.0804449558273422,0,0,0,0,0,0,0.211126436919644,0.0899147710735967,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,2.77555756156289e-17,0,0,-0.0470688500941376,0,0,0.318237506106666,0,0,0.0698271368730817,0,0.0989492586365218,0.0302586770502412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00992367206002043,0,0,0,0,0.00666827156725603,0,0,0.126689709517234,0.417722009451813,0,0
