,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.484865750822727,0.0899726674080388,0,0,0,1.73472347597681e-18,0,1.73472347597681e-18,0,0,0,0.0816382943697374,0.0668078929040664,0,0,0,0,-0.143776266631134,0,0,0,0,0,0,0,0,0.0247374664730965,0,0,0,0,0,0,0.0485268746856975,0,0,0,0,0,0,0,0,0,0,0.100362111367014,0.182415338583851,0.039229966719112,0
X601318.CH.EQUITY,0,0,0.210127001976684,0.109194357665425,0,0,0,0,0,0,0,0,0,0,0.296311256463703,0.071049540363336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140467600597051,0,0,0,0,0,0,0,0.099704515110152,0,0,0,0,0,0,0,0.0238476133628049,0,0
X601939.CH.EQUITY,0.331714775526381,0,0,0,0,0,0,0,0,0,0,0,0,0.456196409356078,0,0,0,0,0.148652842918648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010467569470609,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.34794175307476,0,0.0171290664209802,0,0.506025995317165,0,0,0,0,0,0.010533445050442,0,0,0,0,0.0488322685500119,0,-0.0318620106650163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000437311721780333,0,0,0,0,0,0,0,0.0857277908845849,0,0
X601988.CH.EQUITY,0,0,0,0.109229766227661,0,0,0,0,0,0,0,0.499959140787041,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0208206528774167,0,0.00744800235118356,0,0,0,0,0,0,0,0,0,0.104786972600321,0,0,0,0,0,0.112218137993655,0,0,0,0,0.0312783000776667,0,3.46944695195361e-18,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.240986549607685,-1.38777878078145e-17,0,0,0,0,0,0,0.251703198523155,0,0,0,0.522484586563475,0.181104366354153,-0.600952110211332,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.319873969654551
X600036.CH.EQUITY,0.0937124102848482,0.0304329697784772,0,0,0,0,0,0,0,0,0.156468297772797,0,0,0,0.0502167250764452,0,0,0,0.0729461760051275,0,0,0,0,0,0,0,0,0,0,0,0.107841038500517,0,0,0.239498652039825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213287280949164,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121523301796423,0.0260972842647768,0,0,0,0.088883978656827,0.0843135927531464,0,0,-1.38777878078145e-17,0,0,0,0.0707968376777384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313030995943259,0,0
X601628.CH.EQUITY,0,0,0.299877696222683,0.135002049994302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600230426078039,0.0499786673748045,-0.00745144300547333,0,0,0,0,0,0,0,0,0.202499722017591,0,0,0,0,0.00756363987023749,-4.33680868994202e-19,0,0,0,0,0,0,0.10458206506002,0,-1.38777878078145e-17,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.265904920029861,0,0,-0.0725756356290894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140591006334719,0,0.395224879401178,-0.360696139665789,-0.0738893960689911,0,0,0,0.841274784210914,0,-0.0553373773313563,0,0
