,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,-0.181356374521738,0,0,-0.0450803217599625,0,0,0,0,0,0.494436400477426,0,0,0,0,0,0,0,0,0,0,-0.148236715362918,0,0,0,0,0,0,0,0,0,0,-0.285142068283199,0,0,0,0,0.700106278007685,0,-0.151379365296963,0.0594192931087356,0,0,0,0,-0.0393433104698988,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.163448810556003,0,0,0.0261049764222075,0,0,0,0,0.0592519618152059,0,0,0,0,0,0,0,0.121736578583581,0,0.033924863186676,0,0,0,0,0.0581264575325668,0,0,0,0,0,0,0,0.59124536898122,0.0224462064258166,0,0.0194296086401646,-0.077388451472544,0,0,0,0,-0.0400772302044024,0,0,0
X601939.CH.EQUITY,0.315152982834842,-0.0644520862242945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118492637722276,0,0,0,0,0.155435458613244,0,0.0992492332147133,0,0,0,-0.366774520941381,0,0,0,0.60365189975115,0,-0.0269824941892009,0,0.0146479884288341,0,0,0,0,0,0.0828858573046616,0
X601288.CH.EQUITY,0,0,0,0,0,0.341109548326222,0.00955272367590992,0,0.29297405969705,0.0550745309948148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145229203450897,0,0,0,0,0,0,-0.0229174388194469,0,0,0,0,0,0.0749865708283322,0,0,0.132099604246926,0,0,0,0,0,3.46944695195361e-18
X5.HK.EQUITY,-0.230661681401351,-0.0652652223507691,0,0,0,0,0,0,0,0,0,0,0,0,0.197176828180547,-0.0466568100568399,0,0,0,0.115561941851593,0.207221755738102,0,0,0.494893956068427,0,0,0,0,0,-0.114437601181437,0,0,0,0,-0.0354097789883213,0,0,0,0,0,0.209992062364712,-0.0859170314014783,0,0,0,0,0,-0.126094128739873,0,0
X601988.CH.EQUITY,0.0832741152309716,0,0.0712677076324936,0.710528447853844,0,0,0,0,0,0,0.089295203084815,0,0.0364782578052844,0,-0.134873376919589,0,0.114117852269067,0,0,0,0,0.0153154044822274,0,0,0,0,0.120606883090378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00982380412786881,0,0
X600036.CH.EQUITY,0,0.464707210411301,-0.0186204504011433,0,0,0,0,0,-0.128591813677634,0.610395852384176,0,0,0,0,-0.129884976587402,0,0,0.0180516158628993,0,0.0972192903476106,0,0,0,0,0,0.106988291705057,0,0.0556806459697696,0,0.328922121667209,0,0,0,0,-0.229511998908761,0,0,0,-0.0623300631483312,0,0.170416093779567,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0628652379628592,0,0,0,0,0,0.297759510680962,0.194156984410965,0,0.0747436156466405,0,0,-0.0980454950334322,0,0.228076633064926,0.154327661454131,-0.0976382336665464,0,0,0,0,0,0,0,0,0,0,0,0,-0.0464636191502289,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0855379005588929,0.00733490940775781,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.281427286645196,0,0,0,0.0225868733918131,0,0,0,0,0,0,0.1248410454066,0,0,0,0,-0.0467807692048049,0,0,0,0,0,0,0.071007909716202,0.253945376255355,0,0,0,0,0,0,0,0,0,0,0.0724965306644431,-8.67361737988404e-19
X601328.CH.EQUITY,0,0.237842003460162,0.169396617078307,0.349031830380669,0,0,0.262816655224922,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.130562529822805,0,0.102918620072707,0,0,0,0,0,0,0.400487736527336,0,0,0,0,0,0,-0.129744169557033,0,0,0,0,0,-0.148442756251118,0,-0.235073361078569,0,0,0,0,0,-0.0431910400386067,-0.26766244383861,0
