,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146269968588576,0,1.73472347597681e-18,0,0,0,0,0.403172650411843,0,0,0,0,0,0,0,0,-0.144866719184244,0,-0.0221233670437847,0,0,0,0,0.0368044917725362,0,0,0,0,0.658643530717305,0,0,0,0,0,0,0,-0.00838775172308099,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.181309703656629,0,0,0,0,0,0,0,0.0282587352267266,0,0.0722593660537458,0,0.0587342958667247,0,0,0,0,0,0.136948047803946,0.0613533266571451,0,0,0,0,0,0,0,0.196063739685682,0,0,0,0.0479905819891986,0.186635110039414,0.00425292236283862,0,0,0.0728834068665419,-0.0325440271728471,0,0,0,0
X601939.CH.EQUITY,0.407201787107855,0,0,0,0,0,0,0,0,0.0224720616791184,0,0,0,-0.0599566195305954,0,0,0,0,0,0,0,0,0.120830240530171,0,0,-0.37552380362861,-0.0790091745316121,0,0,-0.0531606646789012,0,0,-0.093538100980137,0,-0.327877010810889,0,0,0,0,0.850920118460677,0,0,0,0.170519958217674,-0.13556726097716,0.195496832119541,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,-0.255922057478795,0,-0.284333654437427,0,0,0,0.80659829537093,0,0,0,0,-0.131313850310738,0,0,0,-0.240164801491938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168245657787802,0,0,0,0,0,0,0,0,0,0.0139676456584482,0,0
X5.HK.EQUITY,0,0,0,0,0,0.133395641056474,0.374187184610481,0,0,0,0.0471890198107058,0,0,0.187885272902827,0,0,0,0,0,0,0,0,0.025907550142788,0,0,0.0343947562119377,0,-0.12255925514187,0,0,0,0,0,0,0,0,0,0.0785357058604445,0,0,0.131263073466506,0,0,0,0,-0.184127038206791,0,0,0.135651281672312,0
X601988.CH.EQUITY,0,0,0,0,0.373766233286643,0,0,0,0,0,0,0,0,0.113643564321683,0,0,0,0.142899724062123,0,-0.069560828955344,-0.0249193019037132,0,0,0,0.217658148361804,0,0,0,0,0,-0.334739072770937,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.00357780679260621,0,0,0,0,-0.0415693663859555
X1299.HK.EQUITY,0,0,0,0,0.260573196038449,0,0,0,0,0,0,0,0,0,0,0,0,0.140085237375105,0,0,0.0213320761815504,0,0,0,0,0,0.0887302517637968,0.1307429324636,0,0.0897620393139954,0,0,0,0,0,0,0,0.321416508243749,0,0,0,0,0,-0.133700210996658,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.135933827283332,0,0,0,0,0,0,0,0.484919807135456,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.229636198131108,0,0,0,0,0,0,0,-0.00207037968902728,0.126575985026887,0,0,0,0,-0.211120221237569,0,0,-0.157141020633802,0,0,0,-0.00861266201371847,0,0,0.211356714026608,0,-0.0260022884266732,0,0,0,0
X601628.CH.EQUITY,0,0.277940753374094,0.0138249161680573,0.0533404581451768,-0.0935537722138279,0,0,0,0,0,0,0,-0.0134369326710838,0,0,0,0.242808691151588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149691374359064,0.0721154682626158,0,0,0,0,0,0.158353288667639,0,0.0747884014413881,0.0972402063705477,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.722757730639126,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.207723535409883,0,0,0,0,0,0.0854565244020837,0,0,0,0,0,0,0,0,0,0,0,-0.0561580791240111,0,0,0,0.0186797262344216,0,0.0514312214801309,0,-0.183783005455322,0,-0.0572499376061509,0,-0.0123595760970855
X601166.CH.EQUITY,0.195026092154414,0,0,0.270016654134001,0,0.0088842485595815,0,0,0,0,0,0,0.304324835841503,0,0,0,0,0,0.0967978825943929,0,0,0,0,0,0,0.0029364006902705,0,0,0,0,0,0,0.0611043447765125,0,0,0,0,0,-0.0193135915733589,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0212848082897299,0,0,0,0,0,0,0,0,-0.248821138029442,0.034462728318004,0,0,0,0,0,0,0,0.0136812002405572,0,0,0,0,-0.0357412152525511,0,0,0.293371328691248,0,0,0,0,0,0,0.416215891586606,0,-0.0520493136374998,0.125381366735494,0,0,-0.0425380238415034,0
X600000.CH.EQUITY,0,0,0.165030948129922,0,0.0472528859913032,0,0,0,0,0.132592728716049,0.455016911292089,0,0,0,0,0,0.0891047189807988,0,0,0,0.0930825075108551,0,0,0,0,0.287212677711105,0,0,0,0,0,0,0,-0.150578022106845,-0.0583318549403284,0,-0.231220799583305,0,0,0,0,0,0,0,-0.0548740601048491,0,0,-0.0424883273991376,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0151077144502078,0,0.0238067778023351,0,0.104503153680457,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.186727584268288,0,0,0,0,0,0.282858332331064,0.339511298733705,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.167454630175919,0.139530624485015,0,0,0,0,0
