,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600918.CH.Equity,X2882.TT.EQUITY,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,8.67361737988404e-19,0,0,0,0,0,-0.0173276502757718,0,0,0,0,0,0,0,0,0,0,0,0,-0.113987151261415,0.484465163039898,0.721965088899301,0.0222640974166265,0,0,0,0,0.194885831102096,-0.218186551985559,0,0,-0.302496310306536,0,0,0,0,0,-0.0262885815463674,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0961583001128618,0,0,0,-0.0169368129429034,0,0,0,0.0648729100941629,0.00932279673791108,0,0,0,0,0.242047114754798,0,0,0,0,0,0,0,0,0.120791245067554,0.0709999772543645,0,0,0,0,0,0,0.39071149685276,0,0,0,0,0,0,0,0,0.0534712505744255,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.820322976586775,0,0,0.0330613868093764,0,0,0.0235554645735984,0,0,-0.0638066361054122,0,0,0.0597213022220188,0,0.0721277032773026,0,0,0,0.000865445292434287,0,0,0,0,0,0.0602916668445616,0,0,0.0216749712748362,0,0,0,0,0,0,0,0,0,0,0,0.0218388784517874,0,0,0,0,0,0,0.0305463886063654,0
X601288.CH.EQUITY,0,0,0.852347872125675,0,-0.0839875137172311,0,0,0,0,0,0,0,0,0,0.00741940120926569,0.0602006715542213,0.0688508543600634,0.141650208202116,0,0,0,0,0,0,0,-0.0885918080171042,0,0.0244961772821813,0,0,0,0,0,0,0,0,0,0,0,0,-0.154691606811504,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.125319231419225,0,0.461585850499669,0.0234887104454728,0,0,0,0,0,0,0,0,0.0443222397035243,0,-0.0595745468130177,0,0,0,0,0,0,0,-0.0178785684083177,0,0,-0.164995168488006,0,0.335874856687948,0,0.0600801038916401,0,0,0,0.283952164871688,0,0,0,0.155692576567227,0,0,0,0
X600036.CH.EQUITY,0,0,0.374070291202339,0,0,0,0,0,0.0171702353570149,-0.00555310441499931,0,0,0,0,0,0.131723444087128,0,0,0,0,0,0,0,0,0,0,0,0.168580182109423,0.00635730125346417,0,0.184862360411775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330459157044613,0,0.01608753934641,0,0,0.0377975660223778,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0206256315594099,0,0,0,0.907382672179103,0,-0.0251403430663489,0,-0.456006482992323,0,0,0,0,0,0,0.342513510917483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707418508444853,0,0,0,0,0.109345388578029,0,-0.0398042510808249
X1299.HK.EQUITY,0,0,0,0,0.215300591946513,0,0,0,0,0.250690627698151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173908792110968,0,1.73472347597681e-18,0.349663191166885,0.230343110218624,0.12718072860648,0,0.126272537097391,0,0,0,0,0,0,0,0,0,0.0772019529960919,0,0,-0.0887046684379002,0,0.0455498350703955,0,0,0,-0.0940601137360849
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21455628146837,0,0,0.34787540284673,0,-0.151992197464786,0,0,0,0,0.0728975729679572,0,0.0827326423825947,0.347332121114446,0.311317605123264,0,0,0,0,0,0,0,0,0,0,-0.268140687141762,0,0,0,-0.111421613541678,0.0820831451591617,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0.287241070860033,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.383758513911404,0,0,0,0.0803638814899436,0.13126309181965,0,0.390460752990579,0,0,1.38777878078145e-17,0,0,0.0467516314913665,0,0,0,0,0,0.0798732620706582,0,0,0,0,0.105757212134599,-0.216029414892821,0,0,0,0,0,0.0486860937581934,0
X601658.CH.Equity,0,0,8.67361737988404e-19,0.229280330624103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281649945123393,0,0,-0.0974964083611232,0,0,0,0,-0.0707427646581449,0,0,0,0,0,0.081167107907119,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.326632072782564,0,0,0,0,0,0,1.73472347597681e-18,0,-0.0053390858685983
X600030.CH.EQUITY,0,0,0,0,0.0247824196956386,0,0,0,0,0.0529040584187226,0,0,0.188877068222188,0,0.0291761031782305,0,0,0,0,0,0,0,0.0593559421651767,0,0,0,0,-0.011727248857606,0,0,0,0,0,0.481685781892496,-0.0558247545345956,0,0,0,0,0,0,0,0.0638292713783302,0,0,0.125058048756536,0,0,0.0138828596367366,0,0
X601066.CH.EQUITY,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.0125139217826187,0,0.49610383695491,0,0,0,-0.00202586886712239,0,0,0,0,0,0,0.350783090314618,0,0,0,0,0,0,0,0,0,0.0220018865801291,0.00765491065006092,0.128964342528706,0,0,0,0,0.0317128307274237,0,0,0.00702767832264209,0.0431769836542107,0,0.00491010080666309,0,0.0357245398079832,0,0,0
X601166.CH.EQUITY,0,0,-1.73472347597681e-18,0,0,0.0394377200196364,0.585377856976479,0,0,0,0.0602641001265402,0,0,0,0,0.0621218973343727,0,0,0.0982420267899878,0,0,0.0662175242850382,0,0,0,0.0682101168590113,0,0,0,0,0,0,0,0,0.0278723481299281,0,0.0826879164660298,0,0,0,0,0,-0.0477131893593966,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.0669374123096837,0,0.0459658857984357,0.0211661067674394,0,0,0,0,0,0,0,0,0.0445491325382804,0,0,0,0,0,0.414561162153315,0,0,0,0,0,0,0,0,0,0.00763432253663331,0,0,0,0,0,0,0,0,0,0,0,0,0.252118690247021,0,0,0,0,0,0
