,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.374905540589228,0.0101717814924252,0.0297343994470773,0,0,0,0,0,0,0.218233665487059,0,0,0,0,0,0,0,0,0,0,0.111176977424852,0,0,0.081960266095144,0,0,0,0,0.0197299067061449,0,0,0,0,0,0,0,0,0,0,0,0,-0.0259075184671486,0,0,0,0.00227544103632628,0,-1.73472347597681e-18,0.0434455144439539,-0.140044951792018
X601939.CH.EQUITY,0.407578324454258,0,0,0.159700285185867,0,0,0,0,-0.0361207118746015,0,0.149773897518498,0,0,0,-0.0661457641633994,0,0,0,0,0,0,0,0,0,0.185520169537184,0,0,0,0,0,0,0,0,0,0,0,-0.0106946605780666,0,0,0,0,0,0,0,0,0,0,0,0.101628641270403,0,0.00750929096076521
X601318.CH.EQUITY,0,0,0,0,0.166802212760597,0,0,0,0,0,0,0.182171358857895,0,0,0.0183187129094365,0,0,0,0,0,0,0.0954827873487464,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0580491677357605,0,0,0,0,0.19703620807802,0,0,0,0,0,0
X601288.CH.EQUITY,0.176657399373703,0,0,0,0.365762931752653,0,0,0,0,0,0.0401156656679942,0,0,0.0943827170489397,0,0,0,0,0,0.0652437486478155,0,0,0,0,0.0957934661707109,0,0,0,0,0,0,0,0,0,0.146833384085956,0,0,0,0,0,0,0,0.0113861632114744,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.484197755345692,0,0,0,0,0,0.259131304485302,0,0,0,0,0,0.070474419168225,0.067854954208293,0,0,0,0.0649349292232513,0,0,0,0,0,0.141139441298838,0,0,0,0,0,0,0,0,0,-0.616740946943272,0,0,0,0,0,0,0.0675360377976908,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0771786147741758,0,0,0,0,0,0,0.000914063857410187,0,0,0.19095535789632,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.273523076071537,0,0,0,0,0,0,0,0,0,0.282853830056457,0,0,0,0,0,0,0,0,0.0647991799568229,0.0539398402782845,0,0,0,0,0.024428406435667,0.089084661325682,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23624129308088,0,0,0,0.47973181303681,0,0,0,0,0,-3.46944695195361e-18,0,0.107385191636437,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116677843313428,0,0,0,0,0.0458611139348823,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109232087621171,0,-0.299090608311516,0,0,0,0,0,0,-0.447390631118793,0.0741539523391159,0.746999753035136,-0.0100760012904662,0.649866858596369,0,0,0.0181630342191242,0,0,0,-0.151635304642102,0,0,0.37626664621752,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,-0.0669533417741848,0,0,0,0,-0.197688842931887,0,0,0,0,0.132808174776896,0,0,0,0.304917429148682,0,0,0,0,0,0,0,0,0.0147616788054057,0.00857287458660067,0,0,0.103655424027568,0,0,0,0,0,0.266350253558406,0,0,0,0,0,0,0.161862408939255,0,0,-0.0526773421266083
X601658.CH.Equity,0,0,0,6.93889390390723e-18,0.129339993708361,0,0,0,0,0,0,0,0,0.161804041837505,0,0,0,0,0,0,0,0,0,0,0,0,0.191721781006987,0,0.0909881164757512,0,0,0,0,0,0,0,0,0.160131532710483,0,0,0,0,0,0,0,0,0,0,0.415816548792389,0,0.0939739564724976
