,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0.130558002876694,0,0,0,0,0,0,0,0,0,0,0,0,-0.0328149942851634,0,0,0.262226691793072,0,0,0,0,0,0,0,0,0,0,-0.0704172143550399,-0.112811739385375,0.0484728831704886,-4.33680868994202e-19,0,0,0.247221318122181,0,0,0,0,0,0,-0.0870792738170586,0,0,-8.67361737988404e-19,0.012983520186846
X601318.CH.EQUITY,0,0,0,0,0,0,0.129475871483119,0,0,0,0.0186851214283644,0,0,0.220741519701812,0.0155554755026707,0.0282854734551829,0,0,0,0,0,0,0.0547653550847055,0,0,0,0,0,0.044632863368337,0,0,0,0,0,0,0.00537690692108849,0,0,0,0.518079391221977,-0.0687658704841843,0,0,0,0,0.0873597855024771,0,0,0,0
X601939.CH.EQUITY,0.207456458482287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.431085634612659,0,0,0.0118246665742949,0,0,0,0,0.112219882904886,0,-0.0456279132448141,0,0,0.0485550123001286,0
X601288.CH.EQUITY,0.0410042362760236,0,0,0,1.0842021724855e-19,0.0645421490085641,0,0,0.0637227453262426,0,0,0,0.11537817891789,0,0,0,0,0,0,0,0.0672557746488965,0.323552719061815,0,0,0,0,0.142192135601026,0,0,0,0,0,-0.0548904122231496,0,0,0,0,0.0712627328817725,0,0.0773499217915374,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,-0.00862240855991704,-0.284809846454886,0,0,0,0,0,0,0,0.0448407566605692,0,0,0,0,0,0.132137846394057,0,0.160770711928605,0,0.360853094531292,0,0,-0.189920410827322,0.398143978895172,0,-0.00921535005075737,0,0,0,0,0,0,-0.126695010651591,-0.0207490607021533,0,0,0,0,0,0,0,0.318459454319507,0,0.0680038651218274,0,-0.0111613568055561,0,0,0,-0.127209748094467
X601988.CH.EQUITY,0.20289736208842,0,0,0.366584706535929,0,0,0,0,0,0.0867510653118404,0,-0.031930977720671,0,0,0,0,0,0,0,0,0,0.329454689106622,-0.142877675477965,0,0.030807562794545,0,-0.0294769902495471,0.183150679080734,0,0,0,0,0,0,0,0.0459146909128592,0,0,0,0.00317057679863545,0,0,0,0,0,0,0,0,0,-0.0389116313204898
X600036.CH.EQUITY,0,0.586339052291593,0.0976379896582137,0,0,0,0,0,-0.116322632927686,0,0,0,-0.15902322168586,0,0,0,0,0,0.0372237284613338,0,0,0,0,0,0,0.142754136038804,0,0,0.0484388746693746,0,0.128139777953055,0,0,0,0,0,0,0,0,0,0,0.247554387533818,0,0,0,0,0.0848718647531107,0,-0.0977327698052819,0
X1299.HK.EQUITY,0,0.0247422385818589,-8.67361737988404e-19,0,0,0,0,0,0,-0.102384489046129,0,0,0,-0.0820342316493923,0,0,0,0.316042183374356,0.111069615088922,0,0.221553474774014,-0.108786728988494,0.164421835519513,0,0,0.18999109886073,0,-0.0393764432381927,0,0,0,0,0,0,0,0.031010081557713,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.073179282515932,0,0.0648124515760345,0,0,0,0,0,0.158579518753111,0,0,0.0339290746143463,0,0.297284536829836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169861618221215,0,0.0819514311116472,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.294547621394376,0,0,0,0,0,0,0,0,0.456456570223308,0,0,0,0,0,0,0,0,0,0,0,0,0.130167719650744,0,0,0,0,-0.115067418958115,0.198990033520647,0,0.381677386159346,0,0,0,0,0,-0.0594044796052105,0,-0.0860921235974283,0,0,0,-0.0719454084146186,0,0
X601328.CH.EQUITY,0,0.0055238186759705,0.0353732634164486,0.245114918735047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171791544974665,0.105290771307863,0,0.162910519153504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.125342002802055,0.0431214186661878,0,0.0517630869914751,0,0,0.236249713748828,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.265522302329664,0,0,0,0,0,0,0,0,0,0.0174878264329857,0,0,0.126800932299486,0,-0.0651213635138679,0.0292727237419384,0,0,0,0,0,0,0.0757183651967554,0
