,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.295422232587957,0.0273542959772697,0,0,0,0.447054543418916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105018880334615,0.0519706052948438,0,0,0,0,0,0,0,0,0,0,0.0796426355501175,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.0964235113564552,0.0687755692706009,0,0,0.169114060344357,0,0.162430412736916,0,0,0,0.0899580552294839,0,0.108961222807006,0,0,-3.46944695195361e-18,0,0,0.261603355079669,0,0,-0.0106235520025699,0,0,0,0,0.123312736565526,0,0.113035437218166,0,0.0195251550628063,0,0,0,0,0,0,0,0,0.0315077601153046,-0.148096463201215,0,0,0,0,0.0621639419825463,0,0,0
X601939.CH.EQUITY,0.508133526857131,0.170925025334291,0,0,0,0.0169364709854976,0,0,0,0,0,0.0230858045318235,0,0,0,0,0.0837571723206288,0,0,0,0,-0.135132376038155,0,0,0,0,0,0,0.202648791293851,0,0,0,0.155380269798751,0,0,0,0,0,0,0,-0.121204338661653,0,0,0,0,0,0,0,0,0.148970203806832,0
X600036.CH.EQUITY,0,0,0,0,0,0,0.164946082692928,0.0427154375351446,0,0,0,-0.145239713891132,0.172700574945813,0,0,0.114852028406172,0,0,0,0.0132241809976127,0,0,0,0,0,0.120502102285254,0.176859096287113,0,0,0.0821592392924677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388920480190553,0.0574476314156001
X601288.CH.EQUITY,0,0,0,0,0,0.00460834882213302,0,0.556820328984863,0,0,-0.0844075199694291,0.0456145070084585,0,0,0,0,0,0,0,0,0,0.0747485485414998,0.0792693690644011,0,0,0.0892130103408805,0,0,0.109832463493276,0,0,0,0.0536555059709949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591454548104896,0,0,0
X601628.CH.EQUITY,0.00564106271978089,0,0,-0.0201369921485469,0,0,0,0,0,0,0,0,-0.0884443646811386,0,0,-0.240255724457033,0,0,0,0,0,0.23002651144102,0,0.138771464526898,0,0,-0.0438567226987205,0,0,0,0,0,0,0.575020183068587,0.109122916596379,0,0,0.0315222083108752,0,0,0,0,0,0,0,0.0322937528670737,0,0,0,0,-0.0840424614858424
X1299.HK.EQUITY,0,0,-0.209130037626066,0,0,0,0,0,0,0,0.107448128989561,0,0,0,0,0,0,0,0,0.0200420553462358,0,0,0.112324156925311,0,0,0,0,0,0,0,0,0,0.17439000556352,0,0,0,0,0,0,0.0965111222103067,0.164039612700934,0.067701864315513,0.298371074023687,0,0,0,0.297612826707402,0,0,0,0
X601988.CH.EQUITY,0.13839465808573,0,0.0943853003926757,0,0.372680349070596,0,0,0,0,0,0,0,0.218450228122142,0,0,0,0.110944238746031,0,0,0,0,0,0.0172322453960669,0,0,0,0,0,0,0,0.120423561233017,0,0,0,0,0,0.0109085312148159,0,0,0,0,0,0.00594305203936572,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.124983179161858,0,0,0,0,0,0,0,0,0,0,0,-0.0882168076424001,0,0,0,0,0,0,0.238754159419131,0,0.185864821996299,0,0.140667538025952,0,0,0,0,0,0,0,0.0546782208700558,0,0,0,0,0,-0.0670492829301315,0.196615517881046,0.0532248667940807,0,0.270688548461262,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.0516052848989954,0,0,0,0,0,0,0,0.0624866144042863,0.305179187908051,0,0,0.120267587465899,0,0,0,0,0,0,-0.00603643670479199,0,0,0,0.11638644257547,0,0.304169486728143,0.10619459649049,0,0,0,0.0782758776718704,0,0,0.0148896228272972,0,0,0,0.0320750625876847,0,0,0,0,0,-0.0229155838332228,0,-0.0819757526461042,0,0
