,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.138133601952297,0,0,0,0,0,0,0,0,0,0,-0.0961265619628482,0,0.431545698891036,0.689428604317893,-0.129202497212858,0,0.0392718526170332,0,0,0,-0.0831079838919399,0,0.107990247809743,0,0,0,0,0,0,-0.341905792799043,-0.13382182162574,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.189377896779383,0,0,-0.00741122306225324,0,0,0.0192541726885358,0,0,0,0,0,0.17004928607805,0,0,0,0,0,0,0,0,0,0,0.0535633547756495,0,0,0,0,0,0,0.378782041181492,0,0,0,0,0,0,0,0,0,0,0,0,0.253872375469108,0
X601939.CH.EQUITY,0,0,0,0.805702284169275,0.026951010699184,0.00134830148977544,0.0571566903355535,0,0,0,0,0,0,0,0,0.0289445421251878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427267603494901,0,0,0,0.0437006346576036,0,0,0,0,0,0,0.0456849265512435,0,0,0,0,0.00142086376702833,0,0
X601288.CH.EQUITY,0,0,0.879742846560506,0,0.0565854234976743,-0.090563011788611,0,0,0,0,0,0,0,0,0.0133975434980938,0,0.0494815391612474,0.12496918511507,0,0,0,0,0,0,0,0,-0.0886797683998672,0.0187083425641766,0,0,0.0137335702280238,0,0,0,0,0,0,0,0,0,-0.140734487477896,0,0,0,0,0,0,0,0,0,0.00252641890613068
X601988.CH.EQUITY,0,0,0,0.0491355121282286,0,-0.00661239169598917,0,0,0,0,0,-0.00991656254843438,0,0.0349080181718385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164134517912287,0,0,0,-0.178513111054999,0.971542562450523,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.121880277697091,0.845741825615704,0.0136935033443066,0,0,0,0,0,0,0,0,0.11071966170016,0,0,0,0,0,0,0,0,-0.0622784319406999,0,0,0,0,0.0196358026854224,0.181117764295441,0,0,-0.111253423237271,0,0,0,0.0548137818238022,0,0.019420409830349,0,0,0.101994592382175,0,0
X600036.CH.EQUITY,0,0,0.346420197743133,0,0,0,0,0,0.00287799323603565,0,0,0,0,0,-2.16840434497101e-19,0.161684961402447,0,0,0,0,0,0,0,0,0,0,0,0.149808791372373,0.00902107543627287,0,0,0,0.260388950786929,0,0,0,0,0,0,0,0,0,0,-0.00781863093413829,0.0704536728256354,0.028417330131137,0,0,0.0591414130010342,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229535990139851,0,0,-0.246417170665226,0,0,0.102842992580397,0.0389561209310261,0.148595178178168,0,0.328258337599923,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.00131172467045912,0.0189897752909303,0.0527292529634126,0,0,0.384516427387733,0,0,0,0,-0.119499402018624
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.269751912706893,0,0,0.310830324767447,0,0,0,0,0,0.133454232054017,0,0,0.393688328294635,0,0,0,0.165399945531733,0,0.0177837387950492,0,0,0,0.117520714738173,0,-0.0653527133699578,0,0,0,0,0.0564053491784193,-0.20400063442173,0.174033870881049,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0.24765585200134,0,0,0.0686267492424168,0,0,0,0,0,0,0,0,0,0,-0.368494757733697,0,0,0.133879496834945,0,0.06979417069512,0,0.360153500589739,0,0,0,0.110691069630373,0,0,0,0,0.0764397513779857,0,0,0,0,0,0,-0.232703016951104,0.172901001643608,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0.11309781432904,0.105018762961722,0,0,0,0,0,0,0,0,0,0,0,0,0.0156240977682724,0.321905284235961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196122129043211,0,0,0,0,0,0,0,0,0
